,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
187090,3EA30FWFA7139368,25,11,000,0,Bare Metal located on the landing gear assembly,"Sanded, primed, and painted the bare area",5/19/14,5/20/14,,Yes,,,,,
187091,3EA2FG4FA7174496,25,11,615,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/23/13,6/24/13,,,,,Yes,,
187092,3NT253HFA3164319,25,41,,C,Perform a phase inspection,Completed the inspection,6/13/17,8/13/17,,,,Yes,,,
187093,361Y0OLFE6316451,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/18,11/15/18,,,,Yes,,,
187094,3EA32F6FA7169573,25,11,190,B,Perform a periodic inspection,Completed the inspection,6/18/14,7/10/14,,,,Yes,,,
187095,2X1H7JSFA6110046,25,23,135,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/19/12,4/20/12,,,,,Yes,,
187096,3EA2Z7OFA7122262,25,11,000,0,Perform a periodic inspection,Completed the inspection,5/2/14,5/2/14,,,,Yes,,,
187097,3NT2D1HFA3226593,25,12,070,B,System or component worn or broken,Removed and Replaced the system or component,8/14/17,8/17/17,,,,,Yes,,
187098,3EA12RDFA7052380,25,11,000,0,Perform a periodic inspection,Completed the inspection,2/21/12,2/21/12,,,,Yes,,,
187099,2X1HJQ1FA6301388,25,11,135,B,System or component failed ,Worked on system component; repair may or may not have been successful,9/27/13,9/28/13,,,,,,,Yes
187100,3EA2C3GFA7142412,25,11,010,C,Clean a system or component,Cleaned the system or component,5/22/13,5/22/13,,,,Yes,,,
187101,3EA4YF2FA7321203,25,11,188,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/16/16,11/17/16,,,,,Yes,,
187102,3EA2057FA7025064,25,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/25/13,1/25/13,,,,,Yes,,
187103,3EA30XBFA7152032,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/1/14,6/2/14,,,,Yes,,,
187104,3EA1UMBFA7324295,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/19/12,11/21/12,,,,Yes,,,
187105,3NT2GTWFA3260188,25,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/17/17,9/22/17,,,,,Yes,,
187106,3EA304CFA7133168,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/13/14,5/14/14,,,Yes,,,,
187107,3EA2YWBFA7112002,25,23,282,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/22/14,4/23/14,,,,,Yes,,
187108,3EA28HDFA7116358,25,12,080,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/26/13,4/26/13,,,,,Yes,,
187109,3EA3UKLFA7265495,25,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/22/15,12/2/15,,,,,Yes,,
187110,3NT33Q9FA3180100,25,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/29/18,7/3/18,,,,,Yes,,
187111,361XXSHFE6274005,25,23,956,R,Component or part failure,Removed and Replaced failed part or assembly,10/1/18,10/2/18,,,,,Yes,,Yes
187112,2X1HJCZFA6301261,25,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/25/13,9/27/13,,,,,Yes,,
187113,3EA1LFWFA7229066,25,11,255,C,System or component failed ,Worked on system component; repair may or may not have been successful,8/16/12,8/16/12,,,,,,,Yes
187114,3EA1BIEFA7149451,25,11,000,0,Perform a periodic inspection,Completed the inspection,5/28/12,5/28/12,,,,Yes,,,
187115,361Y4AQFE6002209,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/2/19,1/3/19,,,,Yes,,,
187116,3EA2E4IFA7161052,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/10/13,6/12/13,,,,Yes,,,
187117,3EA1BL3FA7150494,25,41,,C,Perform a periodic inspection,Completed the inspection,5/29/12,5/29/12,,,,Yes,,,
187118,3EA112VFA7037516,25,11,180,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/6/12,2/6/12,,,,,Yes,,
187119,3EA44LZFA7042451,25,11,000,0,Perform a periodic inspection,Completed the inspection,2/11/16,2/11/16,,,,Yes,,,
187120,2X1H60EFA6092395,25,11,000,0,Perform a periodic inspection,Completed the inspection,4/1/12,4/1/12,,,,Yes,,,
187121,3EA2GL8FA7182364,25,11,000,0,Perform a periodic inspection,Completed the inspection,7/1/13,7/2/13,,,,Yes,,,
187122,3EA2GMWFA7182380,25,11,000,0,Perform system or component checks ,Completed the component or system test,7/1/13,7/1/13,,,,Yes,,,
187123,3EA25BGFA7073080,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/14/13,3/15/13,,,,Yes,,,
187124,3EA48Y5FA7089191,25,16,092,P,Aircraft weapon configuration change requested,Aircraft configuration change completed,3/29/16,3/29/16,,,,,,Yes,
187125,3NT2GYUFA3261276,25,11,000,0,Perform a periodic inspection,Completed the inspection,9/18/17,9/19/17,,,,Yes,,,
187126,3NT2LJ6FA3296172,25,12,020,B,System or component worn or broken,Removed and Replaced the system or component,10/23/17,10/24/17,,,,,Yes,,
187127,3NT1QNXFA3355353,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/20/16,12/23/16,,,,Yes,,,
187128,3EA1LSYFA7233210,25,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/12,8/21/12,,,,Yes,,,
187129,3EA1VM3FA7338114,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/12,12/3/12,,,,Yes,,,
187130,3NT23OBFA3154458,25,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,6/3/17,3/5/18,,,,Yes,,,
187131,3EA304DFA7133169,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/13/14,5/14/14,,,Yes,,,,
187132,3EA1L4LFA7227004,25,11,080,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/14/12,8/14/12,,,,,Yes,,
187133,3NT2NY7FA3316412,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/17,11/12/17,,,,Yes,,,
187134,3EA2CN1FA7149023,25,11,000,0,Perform a periodic inspection,Completed the inspection,5/29/13,6/3/13,,,,Yes,,,
187135,3EA1CNGFA7157230,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,6/5/12,6/5/12,,,Yes,,,,
187136,3EA471BFA7069439,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/9/16,3/9/16,,,,Yes,,,
187137,2X1HL50FA6301496,25,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/6/13,10/6/13,,,,,Yes,,
187138,3EA1VM1FA7338114,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/12,12/3/12,,,,Yes,,,
187139,3NT29VDFA3203130,25,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/22/17,7/22/17,,,,,Yes,,
187140,3NT1T97FA3025497,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/17,1/25/17,,,,Yes,,,
187141,361Y4D7FE6002269,25,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,1/2/19,1/6/19,,,,Yes,,,
187142,3NT2W7DFA3068505,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/9/18,3/9/18,,,,Yes,,,
187143,3NT2UB9FA3044149,25,11,000,N,Perform a periodic inspection,Completed the inspection,2/13/18,7/19/18,,,,Yes,,,
187144,361Y242FE6336107,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/2/18,12/3/18,,,,Yes,,,
187145,3EA1U61FA7318061,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/13/12,11/20/12,,,,Yes,,,
187146,3EA14M6FA7066592,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/6/12,3/7/12,,,,Yes,,,
187147,3NT2OH5FA3339051,25,12,180,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/5/17,12/5/17,,,,,Yes,,
187148,3EA1CK8FA7157190,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/5/12,6/6/12,,,,Yes,,,
187149,361XZXXFE6305595,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/1/18,11/1/18,,,,Yes,,,
187150,3EA1CIXFA7157171,25,11,846,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/5/12,6/6/12,,,,,Yes,,
187151,3EA0XRFFA7009482,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/12,1/9/12,,,,Yes,,,
187152,3NT25IFFA3167451,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/16/17,6/23/17,,,,Yes,,,
187153,3EA1S1FFA7291378,25,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/17/12,10/17/12,,,,,Yes,,
187154,361Y29SFE6337229,25,11,C01,Z,Bare Metal located on the landing gear assembly,"Sanded, primed, and painted the bare area",12/3/18,12/11/18,,Yes,,,,,
187155,3EA1KTAFA7225537,25,11,000,0,Perform a periodic inspection,Completed the inspection,8/12/12,8/13/12,,,,Yes,,,
187156,3EA2181FA7035403,25,11,000,0,Perform a periodic inspection,Completed the inspection,2/4/13,2/4/13,,,,Yes,,,
187157,3NT2GYJFA3261269,25,11,000,0,Perform a periodic inspection,Completed the inspection,9/18/17,9/18/17,,,,Yes,,,
187158,361XXIGFE6269413,25,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/26/18,9/27/18,,,,,Yes,,
187159,3EA32ZBFA7178154,25,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/27/14,6/27/14,,,,,Yes,,
187160,3NT2ZF7FA3131080,25,11,799,A,System or component failed ,Worked on system component; repair may or may not have been successful,5/11/18,5/13/18,,,,,,,Yes
187161,3NT2OQPFA3345251,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/11/17,12/13/17,,,,Yes,,,
187162,3EA1U62FA7318062,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/13/12,11/27/12,,,,Yes,,,
187163,3EA49H3FA7097500,25,11,000,0,Perform a periodic inspection,Completed the inspection,4/6/16,4/6/16,,,,Yes,,,
187164,3NT2RNVFA3023448,25,11,180,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/23/18,1/25/18,,,,,Yes,,
187165,3EA3YZQFA7351018,25,11,127,C,Aircraft weapon configuration change requested,Aircraft configuration change completed,12/17/15,3/18/16,,,,,,Yes,
187166,3EA30XEFA7152032,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/1/14,6/1/14,,,,Yes,,,
187167,3NT2H9HFA3264431,25,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/21/17,9/21/17,,,,,Yes,,
187168,3NT2RWSFA3025594,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/18,1/26/18,,,,Yes,,,
187169,3EA1CK7FA7157189,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/5/12,6/6/12,,,,Yes,,,
187170,3EA35YLFA7223555,25,11,105,B,System or component failed ,Removed and Replaced failed part or assembly,8/11/14,8/12/14,,,,,,,Yes
187171,3EA30XCFA7152032,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/1/14,6/2/14,,,,Yes,,,
187172,3NT2AVVFA3211485,25,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/30/17,7/30/17,,,,,Yes,,
187173,3EA1IZHFA7209453,25,11,000,0,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,7/27/12,8/1/12,,,,Yes,,,
187174,3NT2E4LFA3235433,25,11,000,0,Perform a periodic inspection,Completed the inspection,8/23/17,8/23/17,,,,Yes,,,
187175,3EA46C6FA7061064,25,23,290,R,Component or part failure,Removed and Replaced failed part or assembly,3/1/16,3/8/16,,,,,Yes,,Yes
187176,3EA0XWKFA7010554,25,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/10/12,1/11/12,,,,,Yes,,
187177,3EA30RNFA7148563,25,11,000,0,Perform a periodic inspection,Completed the inspection,5/28/14,5/28/14,,,,Yes,,,
187178,3EA3VMMFA7305473,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/1/15,11/2/15,,,,Yes,,,
187179,3EA1WASFA7344332,25,12,W52,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/9/12,12/11/12,,,,,Yes,,
187180,3EA42H7FA7027034,25,11,070,B,System or component worn or broken,Removed and Replaced the system or component,1/27/16,1/27/16,,,,,Yes,,
187181,3EA2EFFFA7163158,25,23,787,R,System or component worn or broken,Removed and Replaced the system or component,6/12/13,6/13/13,,,,,Yes,,
187182,3EA1VHEFA7335032,25,23,029,R,Code: JDVBHP was set.,Removed and replaced system or component,11/30/12,11/30/12,,,,,Yes,,
187183,3EA1KO8FA7223486,25,11,000,0,Perform a periodic inspection,Completed the inspection,8/10/12,8/10/12,,,,Yes,,,
187184,3EA1IMUFA7208294,25,11,000,0,Perform a periodic inspection,Completed the inspection,7/26/12,7/26/12,,,,Yes,,,
187185,3EA1M7LFA7235321,25,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/22/12,9/9/12,,,,,Yes,,
187186,3NV8ZL4FA3102673,25,12,956,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/12/18,5/14/18,,,,,Yes,,
187187,3EA3QPDFA7215090,25,11,000,0,Perform a periodic inspection,Completed the inspection,8/3/15,10/2/15,,,,Yes,,,
187188,3NT2RG7FA3022282,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/18,1/23/18,,,,Yes,,,
187189,2X1H8DTFA6119056,25,11,000,0,Perform a periodic inspection,Completed the inspection,4/28/12,4/29/12,,,,Yes,,,
187190,361Y3IDFE6351258,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/17/18,12/27/18,,,,Yes,,,
187191,3NT2W7HFA3068506,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/9/18,3/12/18,,,,Yes,,,
187192,3NT317ZFA3154218,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/3/18,6/8/18,,,,Yes,,,
187193,3EA1B7WFA7145403,25,11,070,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/24/12,7/19/12,,,,,Yes,,
187194,3EA4YB8FA7320119,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/15/16,11/17/16,,,,Yes,,,
187195,361Y0T5FE6317572,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/13/18,11/13/18,,,,Yes,,,
187196,3EA34JTFA7203A15,25,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/25/14,7/27/14,,,,,Yes,,
187197,361XZFOFE6301278,25,11,000,0,Perform a periodic inspection,Completed the inspection,10/28/18,10/28/18,,,,Yes,,,
187198,3EA2YUGFA7105560,25,23,020,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/15/14,4/21/14,,,,,Yes,,
187199,2X1HJQXFA6301394,25,11,000,0,Perform a periodic inspection,Completed the inspection,9/28/13,9/28/13,,,,Yes,,,
187200,3EA2MJJFA7253330,25,11,000,0,Perform a periodic inspection,Completed the inspection,9/10/13,9/10/13,,,,Yes,,,
187201,3EA0Y2CFA7011025,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,1/11/12,1/13/12,,,Yes,,,,
187202,3EA102SFA7029131,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/29/12,1/29/12,,,,Yes,,,
187203,3NT32VHFA3170350,25,11,000,0,Perform verification of component or system,Completed the component or system test,6/19/18,6/20/18,,,,Yes,,,
187204,3EA3ZAEFA7354151,25,11,282,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/20/15,12/21/15,,,,,Yes,,
187205,361Y0UXFE6318007,25,11,000,N,System or component worn or broken,Worked on and repaired component/system,11/14/18,1/8/19,,,,,Yes,,
187206,3EA4ZDHFA7336015,25,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/16,12/1/16,,,,Yes,,,
187207,3EA1HWPFA7205005,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/23/12,7/26/12,,,Yes,,,,
187208,3EA4YBAFA7320119,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/15/16,11/16/16,,,,Yes,,,
187209,3EA2Z0MFA7119115,25,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/29/14,4/30/14,,,,,Yes,,
187210,3EA2TVRFA7022267,25,23,020,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/22/14,4/22/14,,,,,Yes,,
187211,3EA3U2CFA7253122,25,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/10/15,12/4/15,,,,,Yes,,
187212,3NV8ZVXFA3112627,25,11,000,0,Perform a periodic inspection,Completed the inspection,4/22/18,4/22/18,,,,Yes,,,
187213,3EA43RLFA7034027,25,23,295,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/3/16,2/3/16,,,,,Yes,,
187214,3NT2LTLFA3298306,25,11,170,Z,Corrosion found on door panel,Treated and removed the corrosion,10/25/17,10/25/17,Yes,,,,,,
187215,3EA1CNFFA7157229,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,6/5/12,6/5/12,,,Yes,,,,
187216,3EA2YVYFA7112590,25,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,4/22/14,4/30/14,,,,Yes,,,
187217,3EA4YFAFA7321210,25,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/16/16,11/17/16,,,,,Yes,,
187218,3NT2KG6FA3288454,25,11,000,0,Perform a periodic inspection,Completed the inspection,10/15/17,10/21/17,,,,Yes,,,
187219,3EA43F1FA7033448,25,11,000,0,Perform a periodic inspection,Completed the inspection,2/2/16,2/3/16,,,,Yes,,,
187220,3EA1SD1FA7296480,25,11,000,0,Perform a periodic inspection,Completed the inspection,10/22/12,10/22/12,,,,Yes,,,
187221,3EA32ZUFA7178163,25,11,719,B,System or component worn or broken,Removed and Replaced the system or component,6/27/14,6/27/14,,,,,Yes,,
187222,2X1H7HBFA6109045,25,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/18/12,5/1/12,,,,,Yes,,
187223,3NT1RQ1FA3009241,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/17,1/9/17,,,,Yes,,,
187224,3EA2YKSFA7080363,25,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/21/14,4/11/14,,,,,Yes,,
187225,3EA2CIQFA7143A07,25,11,935,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/28/13,5/30/13,,,,,Yes,,
187226,3EA4YCXFA7321143,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/16/16,11/16/16,,,,Yes,,,
187227,3EA1CNZFA7157239,25,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,6/5/12,6/5/12,,,Yes,,,,
187228,3EA105TFA7029170,25,11,956,B,A wire or system connector requires attention,Observed the area and attempted to repair it,1/29/12,1/30/12,,,,,Yes,,
187229,3NT2FGYFA3250316,25,11,000,0,Perform a periodic inspection,Completed the inspection,9/7/17,9/8/17,,,,Yes,,,
187230,3NT1WXSFA3083259,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/24/17,3/27/17,,,,Yes,,,
187231,3EA0XV4FA7010547,25,11,020,B,System or component worn or broken,Worked on and repaired component/system,1/10/12,1/10/12,,,,,Yes,,
187232,361Y05NFE6309101,25,11,000,0,Perform a periodic inspection,Completed the inspection,11/5/18,11/7/18,,,,Yes,,,
187233,3NT1TOMFA3030102,25,12,169,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/30/17,2/2/17,,,,,Yes,,
187234,3EA1EXNFA7176351,25,11,000,0,Perform a periodic inspection,Completed the inspection,6/24/12,6/25/12,,,,Yes,,,
187235,3EA40QDFA7012365,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/12/16,1/13/16,,,,Yes,,,
187236,3EA3TZIFA7252039,25,47,,C,Perform a periodic inspection,Completed the inspection,9/9/15,12/7/15,,,,Yes,,,
187237,3NT2BUDFA3218182,25,11,000,0,Perform a periodic inspection,Completed the inspection,8/6/17,8/14/17,,,,Yes,,,
187238,3EA22JBFA7050332,25,11,070,B,System or component worn or broken,Worked on and repaired component/system,2/18/13,2/20/13,,,,,Yes,,
187239,3EA2DWRFA7158554,25,11,000,0,Perform system or component checks ,Completed the component or system test,6/7/13,6/7/13,,,,Yes,,,
187240,3EA3YOGFA7349486,25,11,170,C,Corrosion located on canopy of aircraft,Treated and removed the corrosion,12/15/15,12/16/15,Yes,,,,,,
187241,3EA1J03FA7209475,25,11,000,0,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,7/27/12,8/1/12,,,,Yes,,,
187242,3EA1V77FA7333489,25,11,282,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/28/12,11/28/12,,,,,Yes,,
187243,3EA35NQFA7220348,25,11,000,0,Perform system or component checks ,Completed the component or system test,8/8/14,8/8/14,,,,Yes,,,
187244,3NT29RQFA3201092,25,11,000,0,Perform a periodic inspection,Completed the inspection,7/20/17,7/21/17,,,,Yes,,,
187245,3EA34AMFA7203A00,25,11,000,0,Perform a phase inspection,Completed the inspection,7/22/14,7/22/14,,,,Yes,,,
187246,3EA1Y0IFA7006388,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/6/13,1/6/13,,,,Yes,,,
187247,2X1H5ZDFA6091393,25,11,000,0,Perform a periodic inspection,Completed the inspection,3/31/12,4/1/12,,,,Yes,,,
187248,3EA1XQIFA7356169,25,11,127,A,Perform verification of component or system,Completed the component or system test,12/21/12,12/21/12,,,,Yes,,,
187249,3EA32NBFA7174044,25,11,257,A,System or Component is dirty,Cleaned the system or component,6/23/14,6/23/14,,,,Yes,,,
187250,3EA2COOFA7149029,25,11,000,0,Perform a periodic inspection,Completed the inspection,5/29/13,5/30/13,,,,Yes,,,
187251,3NT1RPPFA3009239,25,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/17,1/17/17,,,,Yes,,,
187252,2X1HN0OFA6301012,25,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/13,10/25/13,,,,Yes,,,
