,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
325209,2G2A1F3P64034953,40,12,W05,B,Wiring issue found on the aircraft,Removed and replaced system or component,2/3/17,2/22/17,,,,,Yes,,
325210,2G00W3IP64107234,40,12,020,B,System or component worn or broken,Removed and Replaced the system or component,4/17/18,4/18/18,,,,,Yes,,
325211,2G0171PP64346165,40,12,070,B,System or component worn or broken,Removed and Replaced the system or component,12/12/18,1/22/19,,,,,Yes,,
325212,3MN3SHCP6G027369,40,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/27/15,1/27/15,,,,,Yes,,
325213,2G00V3QP64088090,40,11,C01,Z,Bare Metal located on the fuselage,"Sanded, primed, and painted the bare area",3/29/18,4/13/18,,Yes,,,,,
325214,2G0114BP64225B00,40,11,000,0,Perform a phase inspection,Completed the inspection,8/13/18,8/17/18,,,,Yes,,,
325215,3MN3FYUP6G316307,40,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,11/12/14,11/13/14,,,,Yes,,Yes,
325216,2G016BKP64337299,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/18,12/4/18,,,,Yes,,,
325217,3MN2ST0P6G196183,40,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/14,7/18/14,,,,Yes,,,
325218,3MN310YP6G239294,40,11,000,0,Perform a periodic inspection,Completed the inspection,8/27/14,8/27/14,,,,Yes,,,
325219,2G2A114P64030933,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/30/17,2/1/17,,,,Yes,,,
325220,3MN1K7BP6G303080,40,11,105,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/30/13,10/30/13,,,,,Yes,,
325221,2G013GBP64281275,40,12,020,B,System or component worn or broken,Worked on and repaired component/system,10/5/18,10/16/18,,,,,Yes,,
325222,2G00P93P64291540,40,11,117,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/18/17,10/27/17,,,,,Yes,,
325223,2G2A5EXP64337954,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/17,12/4/17,,,,Yes,,,
325224,3MN5BBOP6G294186,40,11,281,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/21/15,12/8/15,,,,,Yes,,
325225,2G00CZLP64009361,40,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",1/9/17,1/11/17,,Yes,,,,,
325226,2G007GHP64194175,40,11,170,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",7/12/16,7/14/16,,Yes,,,,,
325227,2G00IHYP64142146,40,23,956,R,Code: HPVBMZ was set.,Removed and replaced system or component,5/22/17,6/8/17,,,,,Yes,,
325228,2G00HMIP64109074,40,11,000,0,Perform a periodic inspection,Completed the inspection,4/19/17,4/20/17,,,,Yes,,,
325229,3MP9ER0P6G212634,40,11,525,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/31/15,7/31/15,,,,,Yes,,
325230,3MN3SMPP6G028501,40,11,190,C,System or component worn or broken,Removed and Replaced the system or component,1/28/15,7/14/15,,,,,Yes,,
325231,3MN4Y5JP6G229423,40,11,000,0,Perform a periodic inspection,Completed the inspection,8/17/15,8/17/15,,,,Yes,,,
325232,3MN4PV1P6G187372,40,11,127,Y,Code: FVHPHP was set.,Removed and Replaced failed part or assembly,7/6/15,7/7/15,,,,,,,Yes
325233,2G007FUP64194166,40,11,000,0,System or Component is dirty,Cleaned the system or component,7/12/16,7/12/16,,,,Yes,,,
325234,2G0091YP64245228,40,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",9/1/16,9/7/16,,Yes,,,,,
325235,2G00TWWP64071482,40,11,000,0,Perform a periodic inspection,Completed the inspection,3/12/18,3/28/18,,,,Yes,,,
325236,3MN3YBUP6G056400,40,23,127,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/25/15,2/26/15,,,,,Yes,,
325237,2G00I2OP64136407,40,11,000,0,Perform system or component checks ,Completed the component or system test,5/16/17,5/16/17,,,,Yes,,,
325238,2G01211P64241394,40,11,020,C,System or component worn or broken,Removed and Replaced the system or component,8/29/18,9/6/18,,,,,Yes,,
325239,2G0073LP64188528,40,11,000,0,Perform a periodic inspection,Completed the inspection,7/6/16,7/6/16,,,,Yes,,,
325240,2G00NI9P64267540,40,11,C01,Z,Bare Metal found on a port,"Sanded, primed, and painted the bare area",9/24/17,9/25/17,,Yes,,,,,
325241,3MN5286P6G250228,40,11,000,0,Perform a periodic inspection,Completed the inspection,9/7/15,9/7/15,,,,Yes,,,
325242,2G00L1HP64216058,40,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,8/4/17,8/5/17,,,,Yes,,Yes,
325243,3MN1OQIP6G335055,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/13,12/4/13,,,,Yes,,,
325244,2G00YBWP64143394,40,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/23/18,6/3/18,,,,,Yes,,
325245,2G010NDP64212173,40,11,W62,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/31/18,7/31/18,,,,,Yes,,
325246,2G0090ZP64245217,40,11,000,0,System or Component is dirty,Cleaned the system or component,9/1/16,9/7/16,,,,Yes,,,
325247,3MN1MFXP6G321082,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/17/13,11/17/13,,,,Yes,,,
325248,2G013XSP64290053,40,11,000,N,Perform a phase inspection,Completed the inspection,10/17/18,10/23/18,,,,Yes,,,
325249,3MN1XVEP6G034354,40,11,257,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/3/14,2/4/14,,,,,Yes,,
325250,2G00CCUP64354448,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/19/16,12/19/16,,,,Yes,,,
325251,2G00LS3P64227028,40,23,787,R,System or component worn or broken,Removed and Replaced the system or component,8/15/17,8/15/17,,,,,Yes,,
325252,3MN310XP6G239294,40,11,000,0,Perform a periodic inspection,Completed the inspection,8/27/14,8/27/14,,,,Yes,,,
325253,3MN0O55P6G111526,40,11,000,0,Perform a periodic inspection,Completed the inspection,4/21/13,4/25/13,,,,Yes,,,
325254,3MN1EDCP6G265549,40,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,9/20/13,9/23/13,Yes,,,,,,
325255,3MNCI5DP6G330181,40,23,292,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/26/18,11/26/18,,,,,Yes,,
325256,2G009HLP64253583,40,11,000,0,Perform a periodic inspection,Completed the inspection,9/9/16,9/14/16,,,,Yes,,,
325257,3MN5BA5P6G294161,40,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/21/15,10/22/15,,,,,Yes,,
325258,2G019SGP64038195,40,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/7/19,2/8/19,,,,,Yes,,
325259,2G29ZNTP64298920,40,11,117,C,System or component worn or broken,Worked on and repaired component/system,10/24/16,10/25/16,,,,,Yes,,
325260,2YC8T5HP6E267013,40,11,000,0,Perform a periodic inspection,Completed the inspection,9/24/18,10/4/18,,,,Yes,,,
325261,3MN4GGNP6G138126,40,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/18/15,6/4/15,,,,,Yes,,
325262,3MN28CHP6G085227,40,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,3/26/14,3/27/14,,,,Yes,,Yes,
325263,3MN1MFWP6G321082,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/17/13,11/17/13,,,,Yes,,,
325264,2G00UM4P64081355,40,12,020,B,System or component worn or broken,Worked on and repaired component/system,3/22/18,3/26/18,,,,,Yes,,
325265,2G00A8XP64267596,40,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,9/23/16,9/26/16,,,,Yes,,,
325266,2G00Q22P64304489,40,12,020,B,System or component worn or broken,Removed and Replaced the system or component,10/31/17,11/1/17,,,,,Yes,,
325267,2G01E4RP64119569,40,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/29/19,5/1/19,,,,,Yes,,
325268,3MN1IW3P6G293378,40,11,000,0,System or Component is dirty,Cleaned the system or component,10/20/13,10/21/13,,,,Yes,,,
325269,2G015JTP64318334,40,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/14/18,5/1/19,,,,,Yes,,
325270,2G007ERP64193145,40,11,000,0,System or Component is dirty,Cleaned the system or component,7/11/16,7/11/16,,,,Yes,,,
325271,3MN3BBBP6G281039,40,11,295,F,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/20/14,10/27/14,,,,,Yes,,
325272,2G00U71P64074091,40,11,C01,Z,System or component worn or broken,Worked on and repaired component/system,3/15/18,3/30/18,,,,,Yes,,
325273,3MN2RPGP6G189525,40,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,7/8/14,7/8/14,,,,Yes,,Yes,
325274,2G29ZV5P64300927,40,11,000,0,Perform a periodic inspection,Completed the inspection,10/26/16,10/26/16,,,,Yes,,,
325275,2G00PFXP64293055,40,11,956,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/20/17,10/29/17,,,,,Yes,,
325276,2G00EWYP64066110,40,11,C01,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",3/7/17,3/8/17,,Yes,,,,,
325277,2G015T8P64323515,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/19/18,11/26/18,,,,Yes,,,
325278,2G00B9XP64326156,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/21/16,11/22/16,,,,Yes,,,
325279,2G00X51P64128169,40,11,117,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/8/18,5/10/18,,,,,Yes,,
325280,2G2A2X0P64187905,40,11,000,0,Perform a periodic inspection,Completed the inspection,7/6/17,7/10/17,,,,Yes,,,
325281,3MN0YF5P6G174132,40,11,000,0,Perform a periodic inspection,Completed the inspection,6/23/13,6/26/13,,,,Yes,,,
325282,3MN5HZ3P6G341578,40,11,000,0,Perform system or component checks ,Completed the component or system test,12/7/15,12/8/15,,,,Yes,,,
325283,3MN1WKJP6G027335,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/27/14,1/27/14,,,,Yes,,,
325284,2G00Q94P64306011,40,11,C01,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",11/2/17,11/3/17,,Yes,,,,,
325285,3MN2KPBP6G151365,40,23,070,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/31/14,6/12/14,,,,,Yes,,
325286,2G008W3P64243109,40,11,000,0,Perform verification of component or system,Completed the component or system test,8/30/16,8/30/16,,,,Yes,,,
325287,2G00D22P64010417,40,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",1/10/17,1/11/17,,Yes,,,,,
325288,2G004IBP64125276,40,11,000,0,Perform a periodic inspection,Completed the inspection,5/4/16,5/4/16,,,,Yes,,,
325289,2G01204P64241365,40,11,020,C,System or component worn or broken,Removed and Replaced the system or component,8/29/18,9/5/18,,,,,Yes,,
325290,2G007MBP64196301,40,11,170,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",7/14/16,7/15/16,,Yes,,,,,
325291,3MN1XPBP6G034301,40,11,000,0,Perform verification of component or system,Completed the component or system test,2/3/14,2/3/14,,,,Yes,,,
325292,2G018TTP64024110,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/24/19,1/24/19,,,,Yes,,,
325293,3MN0LP2P6G094446,40,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,4/4/13,4/4/13,,,,Yes,,Yes,
325294,2G006YEP64181439,40,12,255,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/29/16,7/6/16,,,,,Yes,,
325295,3MN2AO0P6G099309,40,11,135,B,System or component worn or broken,Worked on and repaired component/system,4/9/14,4/15/14,,,,,Yes,,
325296,3MN0YEXP6G174130,40,11,000,0,Perform a periodic inspection,Completed the inspection,6/23/13,6/30/13,,,,Yes,,,
325297,2G00ZOUP64184104,40,11,000,0,Perform a periodic inspection,Completed the inspection,7/3/18,7/3/18,,,,Yes,,,
325298,2G00XP7P64135491,40,11,000,0,Perform a periodic inspection,Completed the inspection,5/15/18,5/16/18,,,,Yes,,,
325299,2G2A0EHP64307970,40,11,170,Z,Bare Metal found in or around the canopy and cockpit,"Sanded, primed, and painted the bare area",11/2/16,11/17/16,,Yes,,,,,
325300,3MN0OLVP6G113142,40,23,447,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/23/13,4/24/13,,,,,Yes,,
325301,3MN5R1YP6G029074,40,11,000,0,Perform verification of component or system,Completed the component or system test,1/29/16,2/3/16,,,,Yes,,,
325302,2G016BOP64337299,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/18,12/4/18,,,,Yes,,,
325303,2G00O9CP64278523,40,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/5/17,10/6/17,,,,,Yes,,
325304,3MN4CDVP6G119520,40,11,000,0,Perform a periodic inspection,Completed the inspection,4/29/15,4/29/15,,,,Yes,,,
325305,2G00S0UP64010519,40,16,956,P,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/10/18,1/10/18,,,,,Yes,,
325306,3MN5D0LP6G306025,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/2/15,11/3/15,,,,Yes,,,
325307,2G00XGSP64134353,40,11,000,0,Perform system or component checks ,Completed the component or system test,5/14/18,5/14/18,,,,Yes,,,
325308,2G00SSSP64031346,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/31/18,1/31/18,,,,Yes,,,
325309,3MN2Y8RP6G226195,40,11,696,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/14/14,8/14/14,,,,,Yes,,
325310,3MN1GSIP6G279171,40,11,000,0,Perform a periodic inspection,Completed the inspection,10/6/13,10/11/13,,,,Yes,,,
325311,3MN2STYP6G196207,40,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/15/14,10/3/14,,,,,Yes,,
325312,3MN0OFIP6G113074,40,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/23/13,4/24/13,,,,,Yes,,
325313,3MN4GGMP6G138126,40,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/18/15,6/4/15,,,,,Yes,,
325314,3MN2XPPP6G224564,40,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,8/12/14,8/13/14,,,,Yes,,,
325315,2G006Y8P64181436,40,11,000,0,Perform system or component checks ,Completed the component or system test,6/29/16,6/29/16,,,,Yes,,,
325316,2G006RMP64176342,40,12,020,B,System or component worn or broken,Removed and Replaced the system or component,6/24/16,6/24/16,,,,,Yes,,
325317,2G00RCQP64363087,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/29/17,12/29/17,,,,Yes,,,
325318,2G00NIYP64267566,40,11,000,0,Clean a system or component,Cleaned the system or component,9/24/17,9/25/17,,,,Yes,,,
325319,2G00X6SP64129201,40,11,020,C,System or component worn or broken,Worked on and repaired component/system,5/9/18,5/13/18,,,,,Yes,,
325320,2G29ZFOP64291912,40,23,787,R,System or component worn or broken,Removed and Replaced the system or component,10/17/16,10/19/16,,,,,Yes,,
325321,2G00D5GP64012478,40,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/12/17,1/12/17,,,,,Yes,,
325322,2G00HVMP64114256,40,11,117,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/24/17,5/4/17,,,,,Yes,,
325323,3MN5MFCP6G004294,40,11,956,C,Code: MQXUFV was set.,Observed the area and attempted to repair it,1/4/16,1/5/16,,,,,Yes,,
325324,2G00HKMP64109025,40,11,C11,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,4/19/17,4/19/17,Yes,,,,,,
325325,2G00WQPP64121543,40,11,000,0,Perform a periodic inspection,Completed the inspection,5/1/18,5/6/18,,,,Yes,,,
325326,3MN3KGDP6G346385,40,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,12/12/14,1/27/15,,,,Yes,,,
325327,2G00573P64139226,40,11,000,0,System or Component is dirty,Cleaned the system or component,5/18/16,5/18/16,,,,Yes,,,
325328,2G00Y8OP64142333,40,11,117,C,System or Component is dirty,Cleaned the system or component,5/22/18,5/23/18,,,,Yes,,,
325329,3MN2X8EP6G221395,40,11,000,0,Perform a periodic inspection,Completed the inspection,8/9/14,8/11/14,,,,Yes,,,
325330,2G01482P64295234,40,11,000,0,Perform a periodic inspection,Completed the inspection,10/22/18,10/23/18,,,,Yes,,,
325331,3MN5D0OP6G306025,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/2/15,11/3/15,,,,Yes,,,
325332,2G00T25P64037541,40,11,127,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/6/18,5/30/18,,,,,Yes,,
325333,2G00XX7P64138073,40,11,257,C,System or Component is dirty,Cleaned the system or component,5/18/18,5/18/18,,,,Yes,,,
325334,2G005B5P64145311,40,11,070,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/24/16,5/25/16,,,,,Yes,,
325335,2G2A0FBP64017905,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/17/17,1/18/17,,,,Yes,,,
325336,3MN1RS8P6G354575,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/20/13,12/20/13,,,,Yes,,,
325337,2G00PH1P64293073,40,11,956,C,Code: MQXUFV was set.,Observed the area and attempted to repair it,10/20/17,10/22/17,,,,,Yes,,
325338,2G00T8IP64047907,40,11,257,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/15/18,2/16/18,,,,,Yes,,
325339,2G011U8P64239868,40,11,C31,Z,Corrosion identified on a port,Treated and removed the corrosion,8/27/18,9/5/18,Yes,,,,,,
325340,3MN4P1GP6G182495,40,11,000,0,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,7/1/15,7/1/15,,,,Yes,,,
325341,3MN1R7JP6G351308,40,11,020,B,System or component worn or broken,Worked on and repaired component/system,12/17/13,12/23/13,,,,,Yes,,
325342,2G2A5EZP64337954,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/17,12/3/17,,,,Yes,,,
325343,2G010UAP64215307,40,12,135,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/3/18,8/6/18,,,,,Yes,,
325344,2G00PNUP64297211,40,11,000,0,Perform a periodic inspection,Completed the inspection,10/24/17,10/24/17,,,,Yes,,,
325345,2G017Z2P64009110,40,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/9/19,1/9/19,,,,,Yes,,
325346,2G005B4P64145310,40,11,170,Z,Corrosion identified on a port,Treated and removed the corrosion,5/24/16,5/24/16,Yes,,,,,,
325347,3MN57ZJP6G278033,40,11,000,0,Perform a periodic inspection,Completed the inspection,10/5/15,10/7/15,,,,Yes,,,
325348,3MN0XSTP6G170417,40,23,787,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/19/13,6/19/13,,,,,Yes,,
325349,2G00486P64112096,40,11,W52,C,Code: MQXUFV was set.,Worked on system component; repair may or may not have been successful,4/21/16,6/6/16,,,,,,,Yes
325350,3MN5P1GP6G015581,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/15/16,1/15/16,,,,Yes,,,
325351,3MN1OD5P6G330468,40,11,000,0,Perform a periodic inspection,Completed the inspection,11/26/13,11/26/13,,,,Yes,,,
325352,2G011DGP64229004,40,11,000,0,Perform a periodic inspection,Completed the inspection,8/17/18,8/17/18,,,,Yes,,,
325353,2G00U6UP64074084,40,11,C01,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",3/15/18,3/21/18,,Yes,,,,,
325354,3MN5AOQP6G292448,40,11,602,B,Code: JDVBMQ was set.,Removed and Replaced failed part or assembly,10/19/15,10/20/15,,,,,,,Yes
325355,3MN1OQCP6G335054,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/13,12/2/13,,,,Yes,,,
325356,3MN14R0P6G212548,40,11,000,0,Perform verification of component or system,Completed the component or system test,7/31/13,8/1/13,,,,Yes,,,
325357,3MN0XEZP6G168273,40,11,000,0,Perform a periodic inspection,Completed the inspection,6/17/13,6/17/13,,,,Yes,,,
325358,3MN3Q8UP6G013510,40,11,000,0,Perform a periodic inspection,Completed the inspection,1/13/15,1/20/15,,,,Yes,,,
325359,2G00UH8P64079269,40,11,257,C,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",3/20/18,3/22/18,,Yes,,,,,
325360,2G2A002P64302997,40,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/28/16,10/28/16,,,,,Yes,,
325361,2G019DFP64030452,40,12,282,B,Code: ZJMZTL was set.,Repaired or replaced battery,1/30/19,2/1/19,,,,,Yes,,
325362,3MN142VP6G209179,40,11,000,0,Perform a periodic inspection,Completed the inspection,7/28/13,7/28/13,,,,Yes,,,
325363,3MN0WQ0P6G162388,40,11,000,0,Weapon system inspection and/or checks Needed,Weapon system inspection and/or checks completed,6/11/13,6/12/13,,,,Yes,,Yes,
325364,3MN3V07P6G041546,40,11,000,0,Perform a periodic inspection,Completed the inspection,2/10/15,2/10/15,,,,Yes,,,
325365,3MN2ROKP6G189509,40,11,306,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/8/14,7/8/14,,,,,Yes,,
325366,2G00ZMHP64179524,40,11,651,C,Perform system or component checks ,Completed the component or system test,6/29/18,6/29/18,,,,Yes,,,
325367,3MN0H4PP6G063587,40,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/4/13,5/3/13,,,,,Yes,,
325368,2G00NIGP64267549,40,11,000,0,System or Component is dirty,Cleaned the system or component,9/24/17,9/25/17,,,,Yes,,,
325369,3MN2E21P6G114192,40,11,000,0,Perform a periodic inspection,Completed the inspection,4/24/14,4/24/14,,,,Yes,,,
325370,2G00Y43P64141224,40,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/21/18,5/22/18,,,,,Yes,,
325371,2G007F6P64194154,40,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/12/16,7/13/16,,,,,Yes,,
325372,2G0101EP64193368,40,23,787,R,System or component worn or broken,Removed and Replaced the system or component,7/12/18,7/12/18,,,,,Yes,,
325373,3MN3N4DP6G362380,40,11,000,0,Perform a periodic inspection,Completed the inspection,12/28/14,12/28/14,,,,Yes,,,
325374,3MN2TZBP6G202314,40,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,7/21/14,7/21/14,,,,Yes,,Yes,
325375,2G010F2P64204022,40,11,000,0,Perform a periodic inspection,Completed the inspection,7/23/18,7/23/18,,,,Yes,,,
325376,2G016VNP64345078,40,47,,P,Perform verification of component or system,Completed the component or system test,12/11/18,12/11/18,,,,Yes,,,
325377,3MN1DGQP6G261312,40,47,,C,Perform system or component checks ,Completed the component or system test,9/18/13,10/21/13,,,,Yes,,,
325378,3MN4J94P6G152066,40,11,525,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/1/15,6/1/15,,,,,Yes,,
325379,3MN2JTEP6G147565,40,11,000,0,Perform a periodic inspection,Completed the inspection,5/27/14,5/30/14,,,,Yes,,,
325380,3MN4FAAP6G132576,40,11,000,0,Perform a periodic inspection,Completed the inspection,5/12/15,5/12/15,,,,Yes,,,
325381,3MN5GMXP6G334B00,40,11,000,0,Perform a phase inspection,Completed the inspection,11/30/15,12/1/15,,,,Yes,,,
325382,2G00NQSP64270160,40,12,020,B,System or component worn or broken,Removed and Replaced the system or component,9/27/17,9/27/17,,,,,Yes,,
