,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
269092,2GE297EP6B073516,34,11,C01,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",3/14/18,3/21/18,,Yes,,,,,
269093,2GE1SK3P6B193359,34,11,956,Y,A wire or system connector requires attention,Observed the area and attempted to repair it,7/12/17,7/12/17,,,,,Yes,,
269094,3MMZPE4P6G239508,34,11,000,0,Perform a periodic inspection,Completed the inspection,8/26/12,9/3/12,,,,Yes,,,
269095,2GE1SBPP6B191161,34,11,000,0,Perform a periodic inspection,Completed the inspection,7/10/17,7/12/17,,,,Yes,,,
269096,2GE2C3CP6B122458,34,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/2/18,5/2/18,,,,,Yes,,
269097,2GDZHCAP6B339194,34,11,000,0,Perform a periodic inspection,Completed the inspection,12/4/12,12/4/12,,,,Yes,,,
269098,2GDZRG6P6B245314,34,11,020,C,System or component worn or broken,Removed and Replaced the system or component,9/2/13,9/3/13,,,,,Yes,,
269099,2GE17PSP6B140010,34,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/19/16,5/19/16,,,,,Yes,,
269100,2GE08REP6B223222,34,11,000,0,Perform a periodic inspection,Completed the inspection,8/11/14,8/12/14,,,,Yes,,,
269101,3MMZQL5P6G249563,34,11,255,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/5/12,9/12/12,,,,,Yes,,
269102,2GE2O3IP6B049543,34,11,C01,Z,Corrosion identified on fastners,Treated and removed the corrosion,2/18/19,2/21/19,Yes,,,,,,
269103,2GE0Q0JP6B087A00,34,11,000,0,Perform a phase inspection,Completed the inspection,3/28/15,3/28/15,,,,Yes,,,
269104,2GDZGMOP6B313385,34,11,000,0,Perform a periodic inspection,Completed the inspection,11/8/12,11/27/12,,,,Yes,,,
269105,2GE0CBSP6B279308,34,11,000,0,Perform a periodic inspection,Completed the inspection,10/6/14,10/9/14,,,,Yes,,,
269106,2GE07DPP6B206059,34,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/11/14,7/14/14,,,Yes,,,,
269107,3MMZSL8P6G261294,34,11,000,0,Perform verification of component or system,Completed the component or system test,9/17/12,9/19/12,,,,Yes,,,
269108,2GE1S74P6B187067,34,11,000,0,Perform a periodic inspection,Completed the inspection,7/6/17,7/17/17,,,,Yes,,,
269109,2GE1SA7P6B190118,34,11,425,C,Bare Metal found on a door,"Sanded, primed, and painted the bare area",7/9/17,7/13/17,,Yes,,,,,
269110,3MMZKGVP6G209550,34,12,070,C,System or component worn or broken,Removed and Replaced the system or component,7/26/12,8/1/12,,,,,Yes,,
269111,2GE1IH5P6B024555,34,11,170,Z,Corrosion found on a panel,Treated and removed the corrosion,1/24/17,1/27/17,Yes,,,,,,
269112,2GE0OH6P6B068404,34,11,282,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/9/15,3/9/15,,,,,Yes,,
269113,2GE1GYNP6B355171,34,11,622,Y,Perform a periodic inspection,Completed the inspection,12/20/16,12/20/16,,,,Yes,,,
269114,2GDZNFZP6B132370,34,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,5/12/13,5/13/13,,,,Yes,,Yes,
269115,2GE1ANIP6B221031,34,11,190,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/8/16,8/14/16,,,,,Yes,,
269116,2GE0AGEP6B247463,34,11,000,0,Perform a periodic inspection,Completed the inspection,9/4/14,9/4/14,,,,Yes,,,
269117,2GE12JNP6B011364,34,11,000,0,Perform a periodic inspection,Completed the inspection,1/11/16,1/11/16,,,,Yes,,,
269118,2GE1W48P6B248206,34,11,000,0,Perform a periodic inspection,Completed the inspection,9/5/17,9/7/17,,,,Yes,,,
269119,2GE1KWIP6B078073,34,11,000,0,Perform a periodic inspection,Completed the inspection,3/19/17,3/20/17,,,,Yes,,,
269120,2GE1FTTP6B333168,34,11,000,0,Perform a periodic inspection,Completed the inspection,11/28/16,11/28/16,,,,Yes,,,
269121,2GDZIAKP6B013241,34,11,410,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/13/13,1/13/13,,,,,Yes,,
269122,2GE0FWZP6B325396,34,12,105,B,Harness issue found on the aircraft,Repaired the harness,11/21/14,11/21/14,,,,,Yes,,
269123,2GE0YD1P6B251161,34,11,000,0,Perform a periodic inspection,Completed the inspection,9/8/15,9/15/15,,,,Yes,,,
269124,2GE2QLVP6B104051,34,11,000,0,Perform a periodic inspection,Completed the inspection,4/14/19,4/15/19,,,,Yes,,,
269125,2GE2L10P6B330067,34,11,000,0,Perform a periodic inspection,Completed the inspection,11/26/18,12/4/18,,,,Yes,,,
269126,2GE2O1LP6B049500,34,11,000,0,Perform a periodic inspection,Completed the inspection,2/18/19,2/25/19,,,,Yes,,,
269127,2GDZJZJP6B057247,34,11,000,0,Perform a periodic inspection,Completed the inspection,2/26/13,3/17/13,,,,Yes,,,
269128,2GDZKRVP6B078115,34,11,000,0,Clean a system or component,Cleaned the system or component,3/19/13,3/20/13,,,,Yes,,,
269129,3MMZCZ8P6G164532,34,12,080,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/12/12,6/12/12,,,,,Yes,,
269130,2GE08R9P6B223222,34,11,000,0,Perform a periodic inspection,Completed the inspection,8/11/14,8/12/14,,,,Yes,,,
269131,2GE0UPEP6B166043,34,11,170,C,Corrosion located on a connection pin or point,Treated and removed the corrosion,6/15/15,6/16/15,Yes,,,,,,
269132,2GE0NFXP6B048445,34,11,000,0,Perform a periodic inspection,Completed the inspection,2/17/15,2/17/15,,,,Yes,,,
269133,2GE09SEP6B241145,34,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,8/29/14,8/29/14,,,,Yes,,,
269134,2GE0RQRP6B109549,34,11,000,0,Perform a periodic inspection,Completed the inspection,4/19/15,4/21/15,,,,Yes,,,
269135,2GDZS2UP6B260093,34,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/17/13,9/17/13,,,,,Yes,,
269136,2GE1H2UP6B357280,34,47,,C,Perform system or component checks ,Completed the component or system test,12/22/16,1/25/17,,,,Yes,,,
269137,2GE1Y7UP6B288199,34,11,000,0,Perform a periodic inspection,Completed the inspection,10/15/17,10/16/17,,,,Yes,,,
269138,2GDZZXEP6B068462,34,11,000,0,Perform a periodic inspection,Completed the inspection,3/9/14,3/9/14,,,,Yes,,,
269139,2GE298KP6B073526,34,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/14/18,3/29/18,,,,,Yes,,
269140,2G01BSLP64077251,34,11,000,0,Perform a periodic inspection,Completed the inspection,3/18/19,3/18/19,,,,Yes,,,
269141,2GE1X2AP6B264185,34,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,9/21/17,10/2/17,,,,Yes,,Yes,
269142,2GDZUBFP6B313383,34,11,000,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/9/13,11/9/13,,,,,Yes,,
269143,3MMZMZ3P6G227511,34,11,000,N,Perform a phase inspection,Completed the inspection,8/14/12,10/15/12,,,,Yes,,,
269144,2GE1S7VP6B190076,34,11,000,0,Perform a periodic inspection,Completed the inspection,7/9/17,7/17/17,,,,Yes,,,
269145,3MMZLYIP6G220056,34,11,000,0,Perform a periodic inspection,Completed the inspection,8/7/12,8/7/12,,,,Yes,,,
269146,2GDZQ5OP6B205139,34,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/24/13,7/24/13,,,,,Yes,,
269147,3MMYSYYP6G040579,34,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,2/9/12,2/22/12,,,,Yes,,,
269148,2GDZKYKP6B083183,34,11,070,C,System or component worn or broken,Worked on and repaired component/system,3/24/13,3/25/13,,,,,Yes,,
269149,2GE1OC1P6B124504,34,11,000,0,Perform a periodic inspection,Completed the inspection,5/4/17,5/5/17,,,,Yes,,,
269150,2GE1U24P6B218553,34,11,000,0,Perform a periodic inspection,Completed the inspection,8/6/17,8/8/17,,,,Yes,,,
