,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
90949,2CB32RTAB8201168,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/19/12,7/20/12,,,,Yes,,,
90950,2CB92JTAB8078022,13,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/19/18,3/29/18,,,,,Yes,,
90951,2CB8METAB8318446,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/14/17,11/14/17,,,,Yes,,,
90952,2CB7HAUAB8173567,13,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,6/21/16,6/22/16,,,,,,Yes,
90953,2CB7GWWAB8159292,13,11,170,Z,Corrosion identified on a bulkhead or box,Treated and removed the corrosion,6/7/16,6/8/16,Yes,,,,,,
90954,2CB3K41AB8296497,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/22/12,10/23/12,,,,Yes,,,
90955,2CB4OX5AB8352301,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/18/13,12/18/13,,,,Yes,,,
90956,2CB6G2EAB8179190,13,11,170,Z,Corrosion located on a bolt or adapter,Treated and removed the corrosion,6/28/15,6/28/15,Yes,,,,,,
90957,2CB8IZ8AB8289179,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/16/17,11/8/17,,,,Yes,,,
90958,2CB5KVBAB8287168,13,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/14/14,12/4/14,,,,,Yes,,
90959,2CBADF3AB8090373,13,11,000,0,Perform a periodic inspection,Completed the inspection,3/31/19,4/1/19,,,,Yes,,,
90960,2CB38ZNAB8228198,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/15/12,8/16/12,,,,Yes,,,
90961,2CB7GOTAB8155068,13,11,070,C,A wire or system connector requires attention,Observed the area and attempted to repair it,6/3/16,6/3/16,,,,,Yes,,
90962,2CB3G02AB8262300,13,23,525,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/18/12,9/19/12,,,,,Yes,,
90963,2CB7QY8AB8319259,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/14/16,11/15/16,,,,Yes,,,
90964,2CBAH9PAB8120043,13,11,070,C,System or component worn or broken,Removed and Replaced the system or component,4/30/19,5/1/19,,,,,Yes,,
90965,2CB5ONUAB8324520,13,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/20/14,11/20/14,,,,,Yes,,
90966,2CB3HSQAB8275422,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/1/12,10/3/12,,,,Yes,,,
90967,2CB6ETNAB8172066,13,11,000,0,Perform a periodic inspection,Completed the inspection,6/21/15,6/27/15,,,,Yes,,,
90968,2CB3G6FAB8264369,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/20/12,9/20/12,,,,Yes,,,
90969,2CB8U43AB8021121,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/21/18,1/23/18,,,,Yes,,,
90970,2CB7SOMAB8341231,13,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/6/16,12/6/16,,,,,Yes,,
90971,2CB296TAB8018324,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/18/12,1/19/12,,,,Yes,,,
90972,2CBA3ZFAB8015174,13,11,117,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/15/19,1/30/19,,,,,Yes,,
90973,2CB4GKWAB8266360,13,11,000,0,Perform verification of component or system,Completed the component or system test,9/23/13,9/23/13,,,,Yes,,,
90974,2CB7JBXAB8206537,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/16,7/24/16,,,,Yes,,,
90975,2CB3QYBAB8016391,13,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/16/13,1/18/13,,,,,Yes,,
90976,2CB4LY1AB8316275,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/13,11/12/13,,,,Yes,,,
90977,2CBADF7AB8090373,13,11,000,0,Perform a periodic inspection,Completed the inspection,3/31/19,3/31/19,,,,Yes,,,
90978,2CB8H2PAB8270302,13,47,,P,Perform a periodic inspection,Completed the inspection,9/27/17,9/27/17,,,,Yes,,,
90979,2CB9LLQAB8232090,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/18,8/20/18,,,,Yes,,,
90980,2CB6GR7AB8183050,13,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/2/15,7/7/15,,,Yes,,,,
90981,2CB3GP5AB8266537,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/12,9/23/12,,,,Yes,,,
90982,2CB2UJ3AB8158154,13,11,000,0,Perform a periodic inspection,Completed the inspection,6/6/12,6/7/12,,,,Yes,,,
90983,2CB3FPRAB8261202,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/17/12,9/18/12,,,,Yes,,,
90984,2CB3RE3AB8023114,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/23/13,1/23/13,,,,Yes,,,
90985,2CB3I9XAB8278062,13,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,10/4/12,10/7/12,,,,Yes,,,
90986,2CB5NWAAB8316535,13,11,127,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/12/14,11/14/14,,,,,Yes,,
90987,2CB2FBOAB8054553,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/23/12,2/23/12,,,,Yes,,,
90988,2CB7GREAB8155123,13,11,000,0,Perform a periodic inspection,Completed the inspection,6/3/16,6/6/16,,,,Yes,,,
90989,2CB84A9AB8134044,13,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/17,5/14/17,,,,Yes,,,
90990,2CB3KUMAB8313372,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/8/12,11/9/12,,,,Yes,,,
90991,2CB8CMMAB8222485,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/10/17,8/10/17,,,,Yes,,,
90992,2CB6L99AB8210368,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/29/15,7/30/15,,,,Yes,,,
90993,2CB70TQAB8356480,13,11,117,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,12/22/15,5/4/16,,,,Yes,,,
90994,2CB3IA4AB8278069,13,11,170,Z,Corrosion found on hydraulics,Treated and removed the corrosion,10/4/12,10/6/12,Yes,,,,,,
90995,2CB7FR2AB8143505,13,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,5/22/16,5/22/16,,,,Yes,,Yes,
90996,2CB7GZ8AB8162369,13,11,170,Z,Corrosion located on a connector,Treated and removed the corrosion,6/10/16,6/10/16,Yes,,,,,,
90997,2CB3KCMAB8298083,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/24/12,11/3/12,,,,Yes,,,
90998,2CB832CAB8120227,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/30/17,5/8/17,,,,Yes,,,
90999,2CB4QPLAB8014251,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/14/14,1/15/14,,,,Yes,,,
91000,2CB5ZX1AB8078178,13,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,3/19/15,3/20/15,,,,,,Yes,
91001,2CB3HTEAB8276445,13,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,10/2/12,10/3/12,Yes,,,,,,
91002,2CB49XXAB8210284,13,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/29/13,7/31/13,,,,,Yes,,
91003,2CB78XHAB8070163,13,11,429,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/10/16,3/15/16,,,,,Yes,,
91004,2CB7VUZAB8037098,13,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/6/17,2/9/17,,,,,Yes,,
91005,2CB8S2CAB8008339,13,11,C01,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",1/8/18,1/8/18,,Yes,,,,,
91006,2CB6Z4RAB8336186,13,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,12/2/15,12/2/15,,,,Yes,,Yes,
91007,2CB2NDWAB8119537,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/28/12,4/28/12,,,,Yes,,,
91008,2CBA19WAB8350562,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/16/18,12/19/18,,,,Yes,,,
91009,2CB8AYMAB8205558,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/17,8/15/17,,,,Yes,,,
91010,2CB3SXNAB8037463,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/6/13,2/7/13,,,,Yes,,,
91011,2CB2OS6AB8125501,13,11,128,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/4/12,5/4/12,,,,,Yes,,
91012,2CB3KQUAB8307347,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/2/12,11/3/12,,,,Yes,,,
91013,2CB4JVWAB8297367,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/24/13,10/24/13,,,,Yes,,,
91014,2CB7R3LAB8320413,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,11/15/16,11/17/16,Yes,,,,,,
91015,2CB9K4WAB8218579,13,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,8/6/18,8/7/18,,,,,,Yes,
91016,2CB70H1AB8351183,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/17/15,12/17/15,,,,Yes,,,
91017,2CB2EZKAB8053317,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/22/12,2/24/12,,,,Yes,,,
91018,2CB4F09AB8252030,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,9/9/13,9/12/13,Yes,,,,,,
91019,2CB7L96AB8228813,13,11,170,Z,Corrosion identified on plugs or switches,Treated and removed the corrosion,8/15/16,8/15/16,Yes,,,,,,
91020,2CB3DIOAB8253400,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/9/12,9/9/12,,,,Yes,,,
91021,2CB5LDCAB8289543,13,23,070,R,System or component worn or broken,Removed and Replaced the system or component,10/16/14,10/22/14,,,,,Yes,,
91022,2CB2ITLAB8093123,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/2/12,4/2/12,,,,Yes,,,
91023,2CB3XTOAB8086199,13,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,3/27/13,4/1/13,,,Yes,,,,
91024,2CB45LRAB8164591,13,11,170,Z,Corrosion found on a panel,Treated and removed the corrosion,6/13/13,6/17/13,Yes,,,,,,
91025,2CB3SW6AB8037453,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/6/13,2/6/13,,,,Yes,,,
91026,2CB70U4AB8356477,13,11,780,A,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/22/15,12/28/15,,,,,Yes,,
91027,2CB7FU5AB8144579,13,11,437,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,5/23/16,6/6/16,,,,Yes,,,
91028,2CB797YAB8074393,13,11,381,B,System or component worn or broken,Removed and Replaced the system or component,3/14/16,4/19/16,,,,,Yes,,
91029,2CB70HIAB8351206,13,11,257,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/17/15,5/4/16,,,,,Yes,,
91030,2CB3PWWAB8007386,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,1/7/13,1/14/13,Yes,,,,,,
91031,2CB46VNAB8176574,13,11,000,0,Perform a periodic inspection,Completed the inspection,6/25/13,6/25/13,,,,Yes,,,
91032,2CB3OPLAB8354146,13,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,12/19/12,12/21/12,,,Yes,,,,
91033,2CB9JMNAB8213287,13,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/1/18,8/1/18,,,,,Yes,,
91034,2CB4O44AB8344378,13,11,257,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/9/13,12/10/13,,,,,Yes,,
91035,2CB4DOPAB8240466,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/28/13,8/28/13,,,,Yes,,,
91036,2CB2GW4AB8076377,13,23,374,R,System or component worn or broken,Removed and Replaced the system or component,3/16/12,3/16/12,,,,,Yes,,
91037,2CB40AZAB8113398,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/13,4/23/13,,,,Yes,,,
91038,2CB3XYAAB8086251,13,11,170,Z,Corrosion identified on plugs or switches,Treated and removed the corrosion,3/27/13,4/3/13,Yes,,,,,,
91039,2CB5TK0AB8013335,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/13/15,1/14/15,,,,Yes,,,
91040,2CB82N4AB8116589,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/26/17,4/26/17,,,,Yes,,,
91041,2CB4JVUAB8297367,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/24/13,10/24/13,,,,Yes,,,
91042,2CB6SQYAB8264445,13,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,9/21/15,9/24/15,,,,Yes,,,
91043,2CB3D1NAB8250264,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/6/12,9/7/12,,,,Yes,,,
91044,2CB790JAB8070236,13,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/10/16,5/3/16,,,,,Yes,,
91045,2CB6G2HAB8179193,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,6/28/15,6/29/15,Yes,,,,,,
91046,2CB7QJNAB8312502,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/7/16,11/8/16,,,,Yes,,,
91047,2CBA3ZUAB8015189,13,11,117,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/15/19,1/30/19,,,,,Yes,,
91048,2CB7GS5AB8155148,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,6/3/16,6/9/16,Yes,,,,,,
91049,2CB7VZ4AB8037180,13,11,170,Z,Corrosion identified on a port,Treated and removed the corrosion,2/6/17,2/7/17,Yes,,,,,,
91050,2CB7WTMAB8046145,13,12,780,C,System or component worn or broken,Removed and Replaced the system or component,2/15/17,2/15/17,,,,,Yes,,
91051,2CB2YCVAB8177554,13,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/25/12,6/26/12,,,,,Yes,,
91052,2CB3YGCAB8093556,13,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,4/3/13,4/9/13,Yes,,,,,,
91053,2CB3PBZAB8002037,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/2/13,1/2/13,,,,Yes,,,
91054,2CB7AX4AB8098358,13,11,105,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/7/16,4/7/16,,,,,Yes,,
91055,2CB8LX3AB8277860,13,11,780,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/4/17,11/20/17,,,,,Yes,,
91056,2CB5TMLAB8014359,13,11,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/13/15,1/15/15,,,,,Yes,,
91057,2CB3SXKAB8037463,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/6/13,2/7/13,,,,Yes,,,
91058,2CB7GXSAB8160322,13,11,429,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,6/8/16,6/13/16,,,,Yes,,,
91059,2CB3GP3AB8266537,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/12,9/23/12,,,,Yes,,,
91060,2CB3TBLAB8042117,13,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/11/13,2/11/13,,,,,Yes,,
91061,2CB27LNAB8005057,13,11,447,C,Code: MZQGVB was set.,Worked on system component; repair may or may not have been successful,1/5/12,1/12/12,,,,,,,Yes
91062,2CB6P42AB8235229,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/23/15,8/23/15,,,,Yes,,,
91063,2CB3QAAAB8010015,13,23,020,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/10/13,1/15/13,,,,,Yes,,
91064,2CB2AI8AB8024242,13,11,170,Z,Corrosion identified on a port,Treated and removed the corrosion,1/24/12,1/24/12,Yes,,,,,,
91065,2CB3MV1AB8338247,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/12,12/3/12,,,,Yes,,,
91066,2CB6ZCAAB8337386,13,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/3/15,12/7/15,,,,,Yes,,
91067,2CB5DJMAB8213016,13,11,429,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/1/14,9/10/14,,,,,Yes,,
91068,2CB80GVAB8096254,13,11,956,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/6/17,4/6/17,,,,,Yes,,
91069,2CB4HC5AB8273224,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/30/13,10/1/13,,,,Yes,,,
91070,2CB34PCAB8207452,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/25/12,7/26/12,,,,Yes,,,
91071,2CB3NFLAB8345582,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/10/12,12/10/12,,,,Yes,,,
91072,2CB7GXGAB8159312,13,11,170,Z,Corrosion found on door panel,Treated and removed the corrosion,6/7/16,6/8/16,Yes,,,,,,
91073,2CB9LLWAB8232091,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/18,8/22/18,,,,Yes,,,
91074,2CB6ZI6AB8341545,13,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/7/15,12/7/15,,,,,Yes,,
91075,2CBA3Y5AB8015139,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/15/19,1/15/19,,,,Yes,,,
91076,2CB2G76AB8066535,13,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/6/12,3/15/12,,,,,Yes,,
91077,2CB60SHAB8087122,13,11,127,C,Code: MZUXHP was set.,Worked on system component; repair may or may not have been successful,3/28/15,3/28/15,,,,,,,Yes
91078,2CB45PWAB8167048,13,11,000,0,Perform a periodic inspection,Completed the inspection,6/16/13,6/17/13,,,,Yes,,,
91079,2CB36REAB8219001,13,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/6/12,8/6/12,,,,,Yes,,
91080,2CB3HAOAB8269248,13,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/24/12,9/25/12,,,,,Yes,,
91081,2CB780YAB8064547,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,3/4/16,3/28/16,Yes,,,,,,
91082,2CB6SPVAB8263407,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/20/15,9/24/15,,,,Yes,,,
91083,2CB8RC6AB8355302,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/21/17,12/21/17,,,,Yes,,,
91084,2CB6SQ6AB8264421,13,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,9/21/15,9/23/15,,,,Yes,,,
91085,2CB2LK1AB8106312,13,11,429,C,Bare Metal found on a port,"Sanded, primed, and painted the bare area",4/15/12,4/21/12,,Yes,,,,,
91086,2CB5O5DAB8318103,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/14/14,11/14/14,,,,Yes,,,
91087,2CB7SVIAB8343310,13,23,029,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/8/16,12/12/16,,,,,Yes,,
91088,2CB4533AB8162397,13,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,6/11/13,6/12/13,,,Yes,,,,
91089,2CB2O5WAB8122305,13,47,,P,Perform a periodic inspection,Completed the inspection,5/1/12,5/6/12,,,,Yes,,,
91090,2CB3RRCAB8024470,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/24/13,1/24/13,,,,Yes,,,
91091,2CB8AYQAB8205558,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/17,8/12/17,,,,Yes,,,
91092,2CB83JGAB8123040,13,11,070,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/3/17,5/5/17,,,,,Yes,,
91093,2CB5Q9TAB8339267,13,11,127,C,Code: HPFVQG was set.,Worked on system component; repair may or may not have been successful,12/5/14,12/5/14,,,,,,,Yes
91094,2CB83PKAB8124183,13,47,,C,Perform a periodic inspection,Completed the inspection,5/4/17,5/5/17,,,,Yes,,,
91095,2CB7ANBAB8095155,13,11,127,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/4/16,4/6/16,,,,,Yes,,
91096,2CB3HSLAB8275421,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/1/12,10/3/12,,,,Yes,,,
91097,2CB4IL1AB8288370,13,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/15/13,10/15/13,,,,,Yes,,
91098,2CB5FU6AB8238348,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/26/14,8/26/14,,,,Yes,,,
91099,2CB626CAB8096459,13,11,429,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/6/15,4/6/15,,,,,Yes,,
91100,2CB34CBAB8206298,13,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/12,7/25/12,,,,Yes,,,
91101,2CB3HYKAB8277534,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,10/3/12,10/3/12,Yes,,,,,,
91102,2CB3IA5AB8278070,13,11,170,Z,Corrosion found on hydraulics,Treated and removed the corrosion,10/4/12,10/6/12,Yes,,,,,,
91103,2CB7VSQAB8037043,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/6/17,2/8/17,,,,Yes,,,
91104,2CBA25LAB8006085,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/6/19,1/6/19,,,,Yes,,,
91105,2CB4JDAAB8294116,13,11,000,0,Perform a periodic inspection,Completed the inspection,10/21/13,10/21/13,,,,Yes,,,
91106,2CDB2WBAB8053623,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/22/17,2/22/17,,,,Yes,,,
91107,2CB3MEDAB8332012,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/27/12,11/27/12,,,,Yes,,,
91108,2CB3ZJYAB8105574,13,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,4/15/13,4/22/13,Yes,,,,,,
91109,2CB8SG0AB8010150,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/10/18,1/11/18,,,,Yes,,,
91110,2CB2EZHAB8053317,13,11,000,0,Perform a periodic inspection,Completed the inspection,2/22/12,2/24/12,,,,Yes,,,
91111,2CB4BKSAB8224438,13,11,000,0,Perform a periodic inspection,Completed the inspection,8/12/13,8/12/13,,,,Yes,,,
91112,2CB625IAB8096436,13,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,4/6/15,4/7/15,,,Yes,,,,
91113,2CB4RK8AB8026176,13,11,000,0,Perform a periodic inspection,Completed the inspection,1/26/14,1/26/14,,,,Yes,,,
91114,2CB7CZEAB8116048,13,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/25/16,5/3/16,,,,,Yes,,
91115,2CB8R8MAB8354237,13,11,127,C,Perform system or component checks ,Completed the component or system test,12/20/17,1/10/18,,,,Yes,,,
91116,2CB842FAB8128456,13,11,000,0,Perform system or component checks ,Completed the component or system test,5/8/17,5/9/17,,,,Yes,,,
91117,2CB5GB9AB8240121,13,23,787,R,System or component worn or broken,Removed and Replaced the system or component,8/28/14,8/29/14,,,,,Yes,,
91118,2CB3HXOAB8277520,13,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,10/2/12,10/3/12,,,Yes,,,,
91119,2CB76QXAB8053589,13,47,,C,Perform system or component checks ,Completed the component or system test,2/22/16,4/20/16,,,,Yes,,,
91120,2CB40GIAB8114450,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/24/13,4/24/13,,,,Yes,,,
91121,2CB835YAB8121316,13,11,190,C,System or component worn or broken,Removed and Replaced the system or component,5/1/17,5/2/17,,,,,Yes,,
91122,2CB8LZMAB8316132,13,11,C01,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",11/10/17,11/13/17,,Yes,,,,,
91123,2CB5YM2AB8062395,13,11,000,0,Perform a periodic inspection,Completed the inspection,3/3/15,3/3/15,,,,Yes,,,
91124,2CB3P7LAB8363521,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/28/12,1/22/13,,,,Yes,,,
91125,2CB44UZAB8161223,13,11,000,0,Perform a periodic inspection,Completed the inspection,6/10/13,6/13/13,,,,Yes,,,
91126,2CB4EP0AB8249417,13,11,000,0,Perform a periodic inspection,Completed the inspection,9/6/13,9/14/13,,,,Yes,,,
91127,2CB6VB7AB8283517,13,23,374,R,"Grounding issue found with a system, wire, or component",Removed and replaced system or component,10/10/15,10/10/15,,,,,Yes,,
91128,2CB4MHKAB8321530,13,11,000,0,Perform a periodic inspection,Completed the inspection,11/17/13,11/17/13,,,,Yes,,,
91129,2CBAF8GAB8105521,13,11,000,0,Perform a periodic inspection,Completed the inspection,4/15/19,4/15/19,,,,Yes,,,
91130,2CB4OX6AB8352301,13,11,000,0,Perform a periodic inspection,Completed the inspection,12/18/13,12/18/13,,,,Yes,,,
