,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
144129,3C7GEF1FE9088471,17,47,,C,Perform a phase inspection,Completed the inspection,3/29/17,6/13/17,,,,Yes,,,
144130,3C7FQM0FE9063037,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/3/16,3/7/16,,,,Yes,,,
144131,3C7EVHNFE9050214,17,11,000,0,Perform a periodic inspection,Completed the inspection,2/19/14,2/19/14,,,,Yes,,,
144132,3C7H26FFE9111020,17,12,180,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/21/18,4/21/18,,,,,Yes,,
144133,3C9OLK2FE9318710,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/14/17,11/19/17,,,,Yes,,,
144134,3C7GKRBFE9195418,17,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,7/14/17,7/17/17,,,,Yes,,,
144135,3C7HVW2FE9090005,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/31/19,3/31/19,,,,Yes,,,
144136,3C7GNRXFE9237043,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/24/17,8/27/17,,,,Yes,,,
144137,3C7FQLXFE9063036,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/3/16,3/7/16,,,,Yes,,,
144138,3C7GG37FE9115368,17,11,956,C,Code: MQMQHP was set.,Worked on system component; repair may or may not have been successful,4/25/17,4/25/17,,,,,,,Yes
144139,3C7GN9ZFE9232432,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/17,8/21/17,,,,Yes,,,
144140,3C9OJXNFE9276613,17,11,000,0,Perform a periodic inspection,Completed the inspection,10/3/17,10/11/17,,,,Yes,,,
144141,3C7GTSCFE9007583,17,11,000,0,Perform a periodic inspection,Completed the inspection,1/7/18,1/10/18,,,,Yes,,,
144142,3C7FCSQFE9188014,17,11,170,B,Corrosion located on a connection pin or point,Treated and removed the corrosion,7/7/15,7/19/15,Yes,,,,,,
144143,3C7EVSEFE9069373,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/14,3/21/14,,,,Yes,,,
144144,3C7FYIOFE9196510,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/14/16,7/16/16,,,,Yes,,,
144145,3C7ER57FE9309117,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/5/13,11/5/13,,,,Yes,,,
144146,3C7FAYYFE9151206,17,11,000,0,Perform a periodic inspection,Completed the inspection,5/31/15,5/31/15,,,,Yes,,,
144147,3C7EKGAFE9160425,17,12,000,0,Perform a periodic inspection,Completed the inspection,6/9/13,7/22/13,,,,Yes,,,
144148,3C7EHRUFE9112504,17,12,080,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/22/13,4/23/13,,,,,Yes,,
144149,3C7F63CFE9026581,17,11,170,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/26/15,2/23/15,,,,,Yes,,
144150,3C7F4X3FE9355034,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/21/14,12/21/14,,,,Yes,,,
144151,3C7EDPMFE9044051,17,11,956,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/13/13,2/13/13,,,,,Yes,,
144152,3C7G0K1FE9231058,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/18/16,8/21/16,,,,Yes,,,
144153,3C7G5Z7FE9304464,17,11,000,0,Perform a periodic inspection,Completed the inspection,10/30/16,10/30/16,,,,Yes,,,
144154,3C7EUS7FE9035397,17,11,000,0,Perform a periodic inspection,Completed the inspection,2/4/14,2/5/14,,,,Yes,,,
144155,3C7F18ZFE9230320,17,12,070,B,Wiring issue found on the aircraft,Removed and replaced system or component,8/18/14,9/3/14,,,,,Yes,,
144156,3C7FY1TFE9193353,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/11/16,7/11/16,,,,Yes,,,
144157,3C7HQO6FE9021466,17,11,000,0,Perform a periodic inspection,Completed the inspection,1/21/19,1/21/19,,,,Yes,,,
144158,3C7FB0WFE9152223,17,47,,C,Perform a phase inspection,Completed the inspection,6/1/15,8/17/15,,,,Yes,,,
144159,3C7EOCHFE9231327,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/19/13,8/21/13,,,,Yes,,,
144160,3C7HOFAFE9339354,17,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/5/18,12/9/18,,,,,Yes,,
144161,3C7G92EFE9346407,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/11/16,12/11/16,,,,Yes,,,
144162,3C7HB2PFE9183230,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/2/18,7/3/18,,,,Yes,,,
144163,3C7F6V4FE9020A16,17,23,295,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/18/15,2/26/15,,,,,Yes,,
144164,3C7F27GFE9246300,17,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/2/14,2/25/15,,,,,Yes,,
144165,3C7HOJGFE9343450,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/9/18,12/9/18,,,,Yes,,,
144166,3C7EQ4TFE9265219,17,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/13,9/22/13,,,,Yes,,,
144167,3C7HUFYFE9069597,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/19,3/11/19,,,,Yes,,,
144168,3C7GF5JFE9100381,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/10/17,4/10/17,,,,Yes,,,
144169,3C7HADSFE9177008,17,11,000,0,Perform a periodic inspection,Completed the inspection,6/26/18,6/26/18,,,,Yes,,,
144170,3C7FA14FE9134299,17,11,020,C,System or component worn or broken,Worked on and repaired component/system,5/14/15,5/14/15,,,,,Yes,,
144171,3C7EG5QFE9084171,17,23,295,R,Code: VBZJBM was set.,Removed and replaced system or component,3/25/13,3/25/13,,,,,Yes,,
144172,3C7HFJMFE9226542,17,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/14/18,8/17/18,,,,,Yes,,
144173,3C7GGM0FE9122073,17,11,020,B,System or component worn or broken,Removed and Replaced the system or component,5/2/17,5/3/17,,,,,Yes,,
144174,3C9OH1AFE9101836,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/11/15,4/11/15,,,,Yes,,,
144175,3C7G73ZFE9319242,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/14/16,11/14/16,,,,Yes,,,
144176,3C7G9B9FE9347580,17,11,690,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/12/16,12/12/16,,,,,Yes,,
144177,3C7H1XXFE9109448,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/19/18,4/20/18,,,,Yes,,,
144178,3C7HBPSFE9189A00,17,11,000,0,Perform a phase inspection,Completed the inspection,7/8/18,7/11/18,,,,Yes,,,
144179,3C7H82RFE9157521,17,11,000,0,Perform a periodic inspection,Completed the inspection,6/6/18,6/10/18,,,,Yes,,,
144180,3C7F7I9FE9061472,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/2/15,3/2/15,,,,Yes,,,
144181,3C7EU5OFE9014583,17,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,1/14/14,1/17/14,Yes,,,,,,
144182,3C7GSLBFE9346534,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/12/17,12/12/17,,,,Yes,,,
144183,3C7F1O3FE9236027,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/24/14,8/24/14,,,,Yes,,,
144184,3C7GD8HFE9067485,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/8/17,3/9/17,,,,Yes,,,
144185,3C7EM6NFE9193215,17,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/12/13,7/14/13,,,Yes,,,,
144186,3C7EZYQFE9187253,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/6/14,7/6/14,,,,Yes,,,
144187,3C7GHAUFE9125473,17,11,170,Z,Corrosion found on door panel,Treated and removed the corrosion,5/5/17,5/12/17,Yes,,,,,,
144188,3C7GJKRFE9169552,17,11,000,0,Perform a periodic inspection,Completed the inspection,6/18/17,6/21/17,,,,Yes,,,
144189,3C7G51UFE9293058,17,12,000,0,Perform a periodic inspection,Completed the inspection,10/19/16,10/26/16,,,,Yes,,,
144190,3C7GEPWFE9090158,17,23,956,R,Code: MQHPQG was set.,Removed and Replaced failed part or assembly,3/31/17,4/5/17,,,,,Yes,,Yes
144191,3C7H1PIFE9096364,17,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/6/18,4/6/18,,,,,Yes,,
144192,3C7H7E5FE9150238,17,11,C01,Z,Corrosion found on door panel,Treated and removed the corrosion,5/30/18,5/30/18,Yes,,,,,,
144193,3C7G0STFE9234131,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/21/16,8/23/16,,,,Yes,,,
144194,3C7FELEFE9204317,17,23,295,R,Component or part failure,Removed and Replaced failed part or assembly,7/23/15,7/24/15,,,,,Yes,,Yes
144195,3C7EMWCFE9205028,17,12,381,B,"Grounding issue found with a system, wire, or component",Removed and replaced system or component,7/24/13,7/24/13,,,,,Yes,,
144196,3C7H1HVFE9094240,17,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/4/18,4/5/18,,,,,Yes,,
144197,3C9OGYIFE9099792,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/9/15,4/9/15,,,,Yes,,,
144198,3C7FHROFE9253204,17,11,000,0,Perform a periodic inspection,Completed the inspection,9/10/15,9/15/15,,,,Yes,,,
144199,3C7F822FE9074224,17,11,020,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/15/15,3/15/15,,,,,Yes,,
144200,3C7G5ZGFE9304469,17,11,170,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",10/30/16,10/30/16,,Yes,,,,,
144201,3C7GDHPFE9071575,17,12,180,B,Code: XUUXFV was set.,Removed and Replaced failed part or assembly,3/12/17,3/14/17,,,,,,,Yes
144202,3C7ETGSFE9364115,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/30/13,12/30/13,,,,Yes,,,
144203,3C7EV09FE9037523,17,23,020,R,System or component worn or broken,Removed and Replaced the system or component,2/6/14,2/20/14,,,,,Yes,,
144204,3C7GIYWFE9151260,17,11,000,0,Perform a periodic inspection,Completed the inspection,5/31/17,6/13/17,,,,Yes,,,
144205,3C7EQ3SFE9265209,17,23,787,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/22/13,9/22/13,,,,,Yes,,
144206,3C7EIJ5FE9126384,17,11,000,0,Perform a periodic inspection,Completed the inspection,5/6/13,7/26/13,,,,Yes,,,
144207,3C7HJ2EFE9259538,17,12,070,B,System or component worn or broken,Removed and Replaced the system or component,9/16/18,9/20/18,,,,,Yes,,
144208,3C7GBOGFE9038276,17,11,000,0,Perform a periodic inspection,Completed the inspection,2/7/17,2/8/17,,,,Yes,,,
144209,3C7F61WFE9026531,17,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/26/15,2/28/15,,,,,Yes,,
144210,3C7HQMPFE9018431,17,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/18/19,1/18/19,,,,,Yes,,
144211,3C7EVSCFE9069372,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/14,3/11/14,,,,Yes,,,
144212,3C7FBAMFE9155435,17,17,070,Q,Aircraft weapon configuration change requested,Aircraft configuration change completed,6/4/15,6/4/15,,,,,,Yes,
144213,3C7EVC7FE9043098,17,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,2/12/14,2/12/14,,,Yes,,,,
144214,3C7HU9ZFE9065508,17,11,425,B,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",3/6/19,3/10/19,,Yes,,,,,
144215,2X1ICAUFEC288480,17,11,000,0,Perform a periodic inspection,Completed the inspection,10/15/15,10/16/15,,,,Yes,,,
144216,3C7GFMFFE9108065,17,16,295,P,Aircraft weapon configuration change requested,Aircraft configuration change completed,4/18/17,4/19/17,,,,,,Yes,
144217,3C9OL89FE9309939,17,11,070,B,System or component worn or broken,Removed and Replaced the system or component,11/5/17,11/28/17,,,,,Yes,,
144218,3C7FQI3FE9061005,17,23,780,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/1/16,6/17/16,,,,,Yes,,
144219,3C7ELB1FE9178257,17,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/27/13,6/27/13,,,,,Yes,,
144220,3C9OL4VFE9306899,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/2/17,11/3/17,,,,Yes,,,
144221,3C7EHN2FE9108439,17,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/18/13,4/19/13,,,,,Yes,,
144222,3C7ERHDFE9317244,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/13/13,11/13/13,,,,Yes,,,
144223,3C7EVS2FE9069A00,17,11,000,0,Perform a phase inspection,Completed the inspection,3/10/14,3/11/14,,,,Yes,,,
144224,3C7GL86FE9204035,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/23/17,7/25/17,,,,Yes,,,
144225,3C7HC9XFE9193030,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/12/18,7/12/18,,,,Yes,,,
144226,3C7F33XFE9301144,17,11,000,0,Perform a periodic inspection,Completed the inspection,10/28/14,10/29/14,,,,Yes,,,
144227,3C7F49PFE9343253,17,11,255,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/9/14,12/10/14,,,,,Yes,,
144228,3C7EOVSFE9240589,17,47,,C,Perform system or component checks ,Completed the component or system test,8/28/13,8/29/13,,,,Yes,,,
144229,3C7EJX0FE9148132,17,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/28/13,7/11/13,,,Yes,,,,
144230,3C7GPRVFE9262053,17,11,000,0,Perform system or component checks ,Completed the component or system test,9/19/17,9/19/17,,,,Yes,,,
144231,3C7HJMKFE9264115,17,11,374,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/21/18,9/21/18,,,,,Yes,,
144232,3C9OGBHFE9323866,17,11,000,0,Perform system or component checks ,Completed the component or system test,11/19/14,11/19/14,,,,Yes,,,
144233,3C7F3OFFE9336477,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/2/14,12/2/14,,,,Yes,,,
144234,3C7EUPVFE9032361,17,12,020,B,System or component worn or broken,Removed and Replaced the system or component,2/1/14,2/1/14,,,,,Yes,,
144235,3C9ODYWFE9223682,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/11/14,8/11/14,,,,Yes,,,
144236,3C7EPDVFE9252288,17,11,000,0,Perform a periodic inspection,Completed the inspection,9/9/13,9/12/13,,,,Yes,,,
144237,3C7GJBLFE9117A81,17,11,956,C,Aircraft weapon configuration change requested,Aircraft configuration change completed,6/9/17,6/9/17,,,,,,Yes,
144238,3C7G927FE9346405,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/11/16,12/11/16,,,,Yes,,,
144239,3C7G1WTFE9245064,17,11,000,0,Perform a periodic inspection,Completed the inspection,9/1/16,9/2/16,,,,Yes,,,
144240,3C7GBQQFE9038308,17,11,000,0,Perform system or component checks ,Completed the component or system test,2/7/17,2/8/17,,,,Yes,,,
144241,3C7FKG9FE9307058,17,11,000,0,Perform system or component checks ,Completed the component or system test,11/3/15,11/3/15,,,,Yes,,,
144242,3C7GETUFE9093194,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/3/17,4/3/17,,,,Yes,,,
144243,3C7H4WEFE9130509,17,11,000,0,Perform system or component checks ,Completed the component or system test,5/10/18,5/10/18,,,,Yes,,,
144244,3C7FA69FE9137359,17,11,000,0,Perform a periodic inspection,Completed the inspection,5/17/15,5/17/15,,,,Yes,,,
144245,3C7F1CCFE9232391,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/14,8/20/14,,,,Yes,,,
144246,3C7ESASFE9338175,17,11,693,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/4/13,12/5/13,,,,,Yes,,
144247,3C7G5PXFE9293A13,17,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/27/16,10/30/16,,,,,Yes,,
144248,3C7GFHVFE9107572,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/17/17,4/17/17,,,,Yes,,,
144249,3C7EQY4FE9301579,17,11,000,0,Perform a periodic inspection,Completed the inspection,10/28/13,11/5/13,,,,Yes,,,
144250,3C7HGDMFE9234267,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/22/18,8/23/18,,,,Yes,,,
144251,3C7ECF0FE9025074,17,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/13,2/6/13,,,,Yes,,,
144252,3C9OFQXFE9307658,17,23,020,R,System or component worn or broken,Removed and Replaced the system or component,11/3/14,11/3/14,,,,,Yes,,
144253,3C7FE6PFE9199098,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/18/15,7/20/15,,,,Yes,,,
144254,3C7GH9GFE9125428,17,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/5/17,6/9/17,,,,,Yes,,
144255,3C7GXUIFE9053056,17,11,000,0,Perform a periodic inspection,Completed the inspection,2/22/18,3/12/18,,,,Yes,,,
144256,3C7GJANFE9159453,17,11,000,0,Perform a periodic inspection,Completed the inspection,6/8/17,6/8/17,,,,Yes,,,
144257,3C7EGUUFE9095565,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/5/13,4/6/13,,,,Yes,,,
144258,3C7GGX8FE9117A23,17,11,020,B,System or component worn or broken,Removed and Replaced the system or component,5/3/17,5/17/17,,,,,Yes,,
144259,3C7GV12FE9020046,17,47,,C,Perform system or component checks ,Completed the component or system test,1/20/18,1/21/18,,,,Yes,,,
144260,3C7GFHQFE9107572,17,11,000,0,Perform a periodic inspection,Completed the inspection,4/17/17,4/18/17,,,,Yes,,,
144261,3C7EJKCFE9143445,17,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/23/13,5/25/13,,,Yes,,,,
144262,3C7F3EHFE9334348,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/30/14,11/30/14,,,,Yes,,,
144263,3C7GDW7FE9078171,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/19/17,3/21/17,,,,Yes,,,
144264,3C9OFCKFE9273738,17,11,000,0,Perform a periodic inspection,Completed the inspection,9/30/14,10/1/14,,,,Yes,,,
144265,3C7GS7ZFE9340322,17,25,295,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/6/17,12/20/17,,,,,Yes,,
144266,3C7EE0TFE9050167,17,11,000,0,Perform a periodic inspection,Completed the inspection,2/19/13,2/19/13,,,,Yes,,,
144267,3C7G62RFE9305520,17,23,787,R,System or component worn or broken,Removed and Replaced the system or component,10/31/16,11/1/16,,,,,Yes,,
144268,3C7EKA1FE9155355,17,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/4/13,6/6/13,,,,,Yes,,
144269,3C7HBIPFE9187415,17,47,,C,Perform system or component checks ,Completed the component or system test,7/6/18,11/21/18,,,,Yes,,,
144270,3C7EU0JFE9012451,17,11,000,0,Perform a periodic inspection,Completed the inspection,1/12/14,1/13/14,,,,Yes,,,
144271,3C7GUW1FE9018595,17,23,956,R,Code: MQFVRT was set.,Removed and replaced system or component,1/18/18,1/18/18,,,,,Yes,,
144272,3C7GSL9FE9346534,17,11,000,0,Perform a periodic inspection,Completed the inspection,12/12/17,12/12/17,,,,Yes,,,
144273,3C7GK8RFE9188258,17,25,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/7/17,7/10/17,,,,,Yes,,
144274,3C7EU8EFE9015039,17,23,381,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/15/14,1/16/14,,,,,Yes,,
144275,3EA5R93FA7005397,17,11,000,0,Perform system or component checks ,Completed the component or system test,1/5/18,1/5/18,,,,Yes,,,
144276,3C7GRD8FE9331452,17,11,000,0,Perform a periodic inspection,Completed the inspection,11/27/17,11/28/17,,,,Yes,,,
144277,3C7EUWKFE9036486,17,11,070,B,System or component worn or broken,Removed and Replaced the system or component,2/5/14,2/5/14,,,,,Yes,,
144278,3C7ERIDFE9308011,17,23,956,R,Code: JDUXMZ was set.,Removed and replaced system or component,11/4/13,11/4/13,,,,,Yes,,
144279,3C7EN81FE9211234,17,23,070,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/30/13,8/21/13,,,,,Yes,,
144280,3C7GDXQFE9079189,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/20/17,3/20/17,,,,Yes,,,
144281,3C7GTQBFE9006541,17,23,787,R,System or component worn or broken,Removed and Replaced the system or component,1/6/18,1/6/18,,,,,Yes,,
144282,3C7GUIUFE9015395,17,11,020,C,System or component worn or broken,Removed and Replaced the system or component,1/15/18,1/16/18,,,,,Yes,,
144283,3C7EUBQFE9017109,17,11,000,0,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,1/17/14,1/17/14,Yes,,,,,,
144284,3C7GLMZFE9208181,17,11,956,Y,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/27/17,7/28/17,,,,,Yes,,
144285,3C7G6VBFE9314192,17,11,956,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/9/16,11/9/16,,,,,Yes,,
144286,3C7EF37FE9068200,17,11,000,0,Perform system or component checks ,Completed the component or system test,3/9/13,3/9/13,,,,Yes,,,
144287,3C7EMJIFE9199403,17,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/18/13,7/18/13,,,Yes,,,,
144288,3C7HC3HFE9191593,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/10/18,7/10/18,,,,Yes,,,
144289,3C7EQIYFE9288318,17,11,000,0,Perform a periodic inspection,Completed the inspection,10/15/13,10/15/13,,,,Yes,,,
144290,3C7GK22FE9180155,17,11,799,A,Perform system or component checks ,Completed the component or system test,6/29/17,6/29/17,,,,Yes,,,
144291,3C7H8KLFE9162068,17,11,000,0,Perform a periodic inspection,Completed the inspection,6/11/18,6/12/18,,,,Yes,,,
144292,3C7FER1FE9205351,17,11,000,0,Perform a periodic inspection,Completed the inspection,7/24/15,7/25/15,,,,Yes,,,
144293,3C7GM01FE9215376,17,11,000,0,Perform a periodic inspection,Completed the inspection,8/3/17,8/7/17,,,,Yes,,,
144294,3C7FGD5FE9228A06,17,11,425,B,"Cable, Wire, or Harness is Chaffed",Observed the area and attempted to repair it,8/17/15,8/18/15,,,,,Yes,,
144295,3C7GFP4FE9109115,17,23,070,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/19/17,4/21/17,,,,,Yes,,
144296,3C7G76UFE9320301,17,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/15/16,11/15/16,,,,,Yes,,
144297,3C7F7SRFE9068072,17,11,000,0,Perform a periodic inspection,Completed the inspection,3/9/15,3/10/15,,,,Yes,,,
144298,3C7FGI5FE9228A16,17,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/19/15,8/25/15,,,,,Yes,,
