,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
283248,3DW3OS6P6D233352,36,11,425,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/21/18,9/18/18,,,,,Yes,,
283249,3DW3EXQP6D113001,36,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/18,4/23/18,,,,Yes,,,
283250,3DW2JCXP6D319507,36,23,255,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/14/16,4/10/17,,,,,Yes,,
283251,3MN5K7TP6G351021,36,11,000,0,Perform verification of component or system,Completed the component or system test,12/17/15,12/28/15,,,,Yes,,,
283252,3DW3KDLP6D181367,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/30/18,6/30/18,,,,Yes,,,
283253,3MN57THP6G277491,36,11,000,0,Perform a periodic inspection,Completed the inspection,10/4/15,10/5/15,,,,Yes,,,
283254,3MN3O4MP6G003398,36,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/3/15,1/4/15,,,,,Yes,,
283255,3MN7DN4P6G325359,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/20/16,11/27/16,,,,Yes,,,
283256,3MN2RT4P6G190007,36,47,,C,Perform a periodic inspection,Completed the inspection,7/9/14,7/15/14,,,,Yes,,,
283257,3MN2TAYP6G198557,36,11,000,0,Perform a periodic inspection,Completed the inspection,7/17/14,7/22/14,,,,Yes,,,
283258,3MN6SORP6G222286,36,23,787,R,System or component worn or broken,Removed and Replaced the system or component,8/9/16,8/9/16,,,,,Yes,,
283259,3MN5C4MP6G300074,36,11,000,0,Perform system or component checks ,Completed the component or system test,10/27/15,10/27/15,,,,Yes,,,
283260,3DW2T6FP6D159330,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/8/17,6/8/17,,,,Yes,,,
283261,3MN4KMYP6G159547,36,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/8/15,6/8/15,,,,,Yes,,
283262,3MN2EBCP6G115332,36,47,,C,Perform a periodic inspection,Completed the inspection,4/25/14,4/28/14,,,,Yes,,,
283263,3MN6BTSP6G131212,36,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/10/16,5/11/16,,,,,Yes,,
283264,3DW2PNHP6D102385,36,11,000,0,Perform a periodic inspection,Completed the inspection,4/12/17,4/19/17,,,,Yes,,,
283265,3MN78G6P6G301572,36,12,020,B,System or component worn or broken,Removed and Replaced the system or component,10/27/16,11/1/16,,,,,Yes,,
283266,3MN3VQWP6G043469,36,11,000,0,Perform verification of component or system,Completed the component or system test,2/12/15,2/12/15,,,,Yes,,,
283267,3DW2Q1XP6D111062,36,12,135,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/21/17,4/25/17,,,,,Yes,,
283268,3MN5GG1P6G332210,36,11,020,C,System or component worn or broken,Worked on and repaired component/system,11/28/15,11/29/15,,,,,Yes,,
283269,3MN3HEMP6G326328,36,12,525,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/22/14,11/25/14,,,,,Yes,,
283270,3MN214XP6G051151,36,47,,C,Perform system or component checks ,Completed the component or system test,2/20/14,2/20/14,,,,Yes,,,
283271,3MN2D7DP6G111162,36,11,020,C,Wiring issue found on the aircraft,Removed and replaced system or component,4/21/14,4/21/14,,,,,Yes,,
283272,3MN6HS5P6G161178,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/9/16,6/10/16,,,,Yes,,,
283273,3MN5DIMP6G308369,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/4/15,11/4/15,,,,Yes,,,
283274,3MN6MFIP6G187320,36,11,000,0,Perform a periodic inspection,Completed the inspection,7/5/16,7/6/16,,,,Yes,,,
283275,3MN2M4JP6G160057,36,11,290,C,System or component failed ,Worked on system component; repair may or may not have been successful,6/9/14,6/9/14,,,,,,,Yes
283276,3MN6MFYP6G183B01,36,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/5/16,7/5/16,,,,,Yes,,
283277,3MN4KKEP6G159494,36,11,000,0,Clean a system or component,Cleaned the system or component,6/8/15,6/8/15,,,,Yes,,,
283278,3MN79SFP6G308162,36,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/3/16,11/3/16,,,,,Yes,,
283279,3DW3OETP6D231195,36,11,000,0,Perform a periodic inspection,Completed the inspection,8/19/18,8/24/18,,,,Yes,,,
283280,3MN57CNP6G273224,36,11,000,0,Perform verification of component or system,Completed the component or system test,9/30/15,10/1/15,,,,Yes,,,
283281,3MN5E6DP6G313409,36,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,11/9/15,11/9/15,,,,Yes,,Yes,
283282,3MN3VHMP6G042297,36,11,000,0,Perform verification of component or system,Completed the component or system test,2/11/15,2/12/15,,,,Yes,,,
283283,3DYBV64P6D063802,36,11,000,0,Perform a periodic inspection,Completed the inspection,3/4/19,3/4/19,,,,Yes,,,
283284,3MN5GC2P6G329082,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/25/15,12/2/15,,,,Yes,,,
283285,3DW3VT8P6D300543,36,11,000,0,Perform a periodic inspection,Completed the inspection,10/27/18,10/29/18,,,,Yes,,,
283286,3DW44GBP6D083326,36,11,000,0,Perform a periodic inspection,Completed the inspection,3/24/19,3/25/19,,,,Yes,,,
283287,3DW2UUKP6D181022,36,11,170,Z,Bare Metal found on weapon part or assembly,"Sanded, primed, and painted the bare area",6/30/17,7/6/17,,Yes,,,,,
283288,3DW42RRP6D037026,36,11,C01,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,2/6/19,2/14/19,Yes,,,,,,
283289,3MN5DIJP6G308369,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/4/15,11/5/15,,,,Yes,,,
283290,3DW3UACP6D279A08,36,11,020,C,System or component worn or broken,Worked on and repaired component/system,10/10/18,10/11/18,,,,,Yes,,
283291,3MN3IPXP6G336269,36,11,696,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/2/14,12/2/14,,,,,Yes,,
283292,3DW3Y0QP6D317296,36,11,170,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",11/13/18,11/16/18,,Yes,,,,,
283293,3MN4CSZP6G120119,36,11,000,0,Perform verification of component or system,Completed the component or system test,4/30/15,5/1/15,,,,Yes,,,
283294,3MN4BHPP6G115555,36,11,000,0,Perform a periodic inspection,Completed the inspection,4/25/15,4/25/15,,,,Yes,,,
283295,3MN7883P6G300422,36,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,10/26/16,10/27/16,,,,Yes,,,
283296,3DW3MISP6D199320,36,11,374,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/18/18,7/19/18,,,,,Yes,,
283297,3DW2RCIP6D141205,36,11,000,0,Perform a periodic inspection,Completed the inspection,5/21/17,5/21/17,,,,Yes,,,
283298,3DW3GVBP6D143509,36,11,000,0,Perform a periodic inspection,Completed the inspection,5/23/18,5/23/18,,,,Yes,,,
283299,3DW3OSXP6D233363,36,11,170,Z,Bare Metal found on a port,"Sanded, primed, and painted the bare area",8/21/18,8/27/18,,Yes,,,,,
283300,3DW3BABP6D064305,36,11,257,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/5/18,3/13/18,,,,,Yes,,
283301,3MP9IG2P6G204695,36,11,000,0,Perform a periodic inspection,Completed the inspection,7/22/16,7/22/16,,,,Yes,,,
283302,3DW3DILP6D092598,36,11,000,0,Perform verification of component or system,Completed the component or system test,4/2/18,4/2/18,,,,Yes,,,
283303,3DW3269P6D273308,36,11,000,0,Perform a periodic inspection,Completed the inspection,9/30/17,9/30/17,,,,Yes,,,
283304,3DW2WFAP6D193206,36,12,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/12/17,7/12/17,,,,,Yes,,
283305,3DW2S3SP6D148504,36,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/28/17,5/28/17,,,,,Yes,,
283306,3MN2U6OP6G204488,36,11,000,0,Perform system or component checks ,Completed the component or system test,7/23/14,8/28/14,,,,Yes,,,
283307,3DW3N0DP6D205947,36,11,410,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/23/18,7/23/18,,,,,Yes,,
283308,3MN371CP6G272595,36,11,000,0,Perform a periodic inspection,Completed the inspection,9/29/14,9/30/14,,,,Yes,,,
283309,3DW2T7LP6D212454,36,11,282,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/8/17,6/9/17,,,,,Yes,,
283310,3DW3YKPP6D321529,36,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/17/18,11/19/18,,,,,Yes,,
283311,3DW39D4P6D024213,36,12,295,C,System or component failed ,Removed and Replaced failed part or assembly,1/24/18,1/24/18,,,,,,,Yes
283312,3DW3BAFP6D064307,36,11,190,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/5/18,3/13/18,,,,,Yes,,
283313,3MN6KYOP6G180102,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/28/16,6/28/16,,,,Yes,,,
283314,3MN70GJP6G258083,36,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/14/16,9/14/16,,,,,Yes,,
283315,3MN3VHQP6G042300,36,11,000,0,Perform verification of component or system,Completed the component or system test,2/11/15,2/12/15,,,,Yes,,,
283316,3MN5GC3P6G329082,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/25/15,11/25/15,,,,Yes,,,
283317,3MN53XBP6G257133,36,11,070,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/14/15,9/15/15,,,,,Yes,,
283318,3DW311YP6D263219,36,11,000,0,Perform a periodic inspection,Completed the inspection,9/20/17,9/22/17,,,,Yes,,,
283319,3DW3BI6P6D066444,36,11,000,0,Perform a periodic inspection,Completed the inspection,3/7/18,3/7/18,,,,Yes,,,
283320,3MN5GFJP6G331197,36,11,020,C,System or component worn or broken,Worked on and repaired component/system,11/27/15,11/29/15,,,,,Yes,,
283321,3DW3BAPP6D064327,36,11,C02,Z,Corrosion found on a flight control surface,Treated and removed the corrosion,3/5/18,3/13/18,Yes,,,,,,
283322,3DW2UQIP6D179548,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/28/17,7/4/17,,,,Yes,,,
283323,3MN52N3P6G251522,36,47,,C,Perform system or component checks ,Completed the component or system test,9/8/15,11/25/15,,,,Yes,,,
283324,3DW43ITP6D050512,36,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/19/19,2/19/19,,,,,Yes,,
283325,3DW43JNP6D050536,36,11,000,0,Perform a periodic inspection,Completed the inspection,2/19/19,2/19/19,,,,Yes,,,
283326,3MN6RZSP6G218512,36,11,425,A,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,8/5/16,8/7/16,,,,Yes,,,
283327,3MN6R5LP6G215016,36,12,020,B,System or component worn or broken,Removed and Replaced the system or component,8/2/16,8/8/16,,,,,Yes,,
283328,3DW2QODP6D122467,36,11,105,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/2/17,5/2/17,,,,,Yes,,
283329,3DW3AMSP6D052720,36,11,127,C,Aircraft weapon configuration change requested,Aircraft configuration change completed,2/12/18,2/23/18,,,,,,Yes,
283330,3DW3B5HP6D060210,36,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/1/18,3/2/18,,,,,Yes,,
283331,3DW431ZP6D041148,36,11,000,0,Perform a periodic inspection,Completed the inspection,2/10/19,2/14/19,,,,Yes,,,
283332,3DW32LDP6D281575,36,11,956,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/8/17,10/10/17,,,,,Yes,,
283333,3DW2PPRP6D103473,36,11,170,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",4/13/17,5/1/17,,Yes,,,,,
283334,3MN50RRP6G242086,36,11,410,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/30/15,8/31/15,,,,,Yes,,
283335,3MN20L0P6G049481,36,11,956,C,Code: MZQGVB was set.,Observed the area and attempted to repair it,2/18/14,2/27/14,,,,,Yes,,
283336,3MN4ORYP6G182311,36,11,000,0,Perform a periodic inspection,Completed the inspection,7/1/15,7/1/15,,,,Yes,,,
283337,3DW3Z97P6D331286,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/27/18,11/27/18,,,,Yes,,,
283338,3DW3XSEP6D315134,36,11,000,0,Perform a periodic inspection,Completed the inspection,11/11/18,11/15/18,,,,Yes,,,
283339,3DW2UUTP6D181027,36,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",6/30/17,7/6/17,,Yes,,,,,
283340,3MN74ISP6G277598,36,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/3/16,10/11/16,,,,,Yes,,
283341,3MN4BHNP6G115555,36,11,000,0,Perform a periodic inspection,Completed the inspection,4/25/15,4/27/15,,,,Yes,,,
283342,3MN268YP6G075087,36,11,000,0,Perform a periodic inspection,Completed the inspection,3/16/14,3/17/14,,,,Yes,,,
283343,3MP9DL1P6G077613,36,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/18/15,3/19/15,,,,,Yes,,
283344,3DW3AEWP6D042336,36,23,020,R,System or component worn or broken,Removed and Replaced the system or component,2/11/18,2/11/18,,,,,Yes,,
283345,3DW39DWP6D024214,36,11,000,0,Perform a periodic inspection,Completed the inspection,1/24/18,1/30/18,,,,Yes,,,
283346,3MN78PBP6G302093,36,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/28/16,10/29/16,,,,,Yes,,
283347,3DW2UTYP6D181596,36,11,170,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",6/30/17,7/6/17,,Yes,,,,,
283348,3MN3E3FP6G304186,36,11,000,0,Perform a periodic inspection,Completed the inspection,10/31/14,11/2/14,,,,Yes,,,
283349,3DW2UV6P6D181042,36,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",6/30/17,7/6/17,,Yes,,,,,
283350,3MN76JTP6G290550,36,11,000,0,Perform a periodic inspection,Completed the inspection,10/16/16,10/16/16,,,,Yes,,,
283351,3MN46BRP6G091574,36,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/1/15,4/2/15,,,,,Yes,,
283352,3MN4MO7P6G170268,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/19/15,6/19/15,,,,Yes,,,
283353,3DW3AZXP6D059098,36,11,000,0,Perform verification of component or system,Completed the component or system test,2/28/18,3/7/18,,,,Yes,,,
283354,3MN5GCFP6G329092,36,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,11/25/15,11/30/15,,,,Yes,,,
283355,3MN4CNLP6G120053,36,12,190,B,Code: RTVBHP was set.,Completed the component or system test,4/30/15,4/30/15,,,,Yes,,,
283356,3DW2YBYP6D216574,36,11,127,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/4/17,8/5/17,,,,,Yes,,
283357,3MN3O5GP6G004417,36,12,105,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/4/15,1/4/15,,,,,Yes,,
283358,3DW3K5MP6D175276,36,11,000,0,Perform a periodic inspection,Completed the inspection,6/24/18,6/25/18,,,,Yes,,,
283359,3MN24CPP6G065499,36,11,381,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/6/14,3/9/14,,,,,Yes,,
283360,3DW3ZQOP6D346512,36,12,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/12/18,12/13/18,,,,,Yes,,
283361,3MN28TFP6G089461,36,11,000,0,Perform a periodic inspection,Completed the inspection,3/30/14,3/30/14,,,,Yes,,,
283362,3MN4P45P6G183509,36,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/2/15,7/2/15,,,,,Yes,,
283363,3MN5AT6P6G292500,36,11,070,B,System or component worn or broken,Removed and Replaced the system or component,10/19/15,10/19/15,,,,,Yes,,
283364,3MN78DTP6G301544,36,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,10/27/16,10/28/16,,,,Yes,,,
283365,3DW307JP6D257240,36,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,9/14/17,9/24/17,,,,Yes,,Yes,
283366,3MN5GUZP6G335535,36,11,127,C,Perform system or component checks ,Completed the component or system test,12/1/15,12/1/15,,,,Yes,,,
283367,3MN2H4KP6G130106,36,11,000,0,Perform a periodic inspection,Completed the inspection,5/10/14,5/11/14,,,,Yes,,,
283368,3DW33WIP6D291471,36,11,000,0,Perform a periodic inspection,Completed the inspection,10/18/17,10/26/17,,,,Yes,,,
283369,3MN4L2CP6G161264,36,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/10/15,6/10/15,,,,,Yes,,
283370,3DW3ZNQP6D345462,36,11,000,0,Perform a periodic inspection,Completed the inspection,12/11/18,12/11/18,,,,Yes,,,
283371,3DW2VA5P6D185269,36,11,000,0,Perform a periodic inspection,Completed the inspection,7/4/17,7/18/17,,,,Yes,,,
