,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
28,29L724ZP65306224,1,11,000,0,System or Component is dirty,Cleaned the system or component,11/1/16,11/1/16,,,,Yes,,,
29,29L1GBVP65251429,1,11,766,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/7/12,9/8/12,,,,,Yes,,
30,29L19DBP65147323,1,11,000,0,Perform a periodic inspection,Completed the inspection,5/26/12,5/26/12,,,,Yes,,,
31,3TKL4T3P62274278,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/1/17,10/1/17,,,,Yes,,,
32,3MNCW8EP6G014591,1,11,000,0,Perform a periodic inspection,Completed the inspection,1/14/19,1/19/19,,,,Yes,,,
33,29L1KA4P65041276,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/10/13,2/12/13,,,,Yes,,,
34,29L181KP65108144,1,47,,C,Perform an aircraft transfer or acceptance inspection,Completed the inspection,4/17/12,4/17/12,,,,Yes,,,
35,29L1T6GP65275319,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/2/13,10/2/13,,,,Yes,,,
36,29L1ECRP65221194,1,11,000,0,Perform a periodic inspection,Completed the inspection,8/8/12,8/8/12,,,,Yes,,,
37,29NBWL4P65358809,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/22/15,2/22/15,,,,Yes,,,
38,29L22R8P65176485,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/25/14,6/26/14,,,,,Yes,,
39,29L1BGBP65185369,1,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/3/12,7/3/12,,,Yes,,,,
40,3MNBSPOP6G227585,1,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/14/18,8/23/18,,,,,Yes,,
41,29L745PP65337471,1,11,110,B,Perform system or component checks ,Completed the component or system test,12/2/16,12/3/16,,,,Yes,,,
42,3MND5MEP6G037355,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/6/19,2/6/19,,,,Yes,,,
43,29L1DP4P65212295,1,11,000,0,Clean a system or component,Cleaned the system or component,7/30/12,7/31/12,,,,Yes,,,
44,29L747TP65338488,1,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,12/3/16,12/3/16,,,Yes,,,,
45,29L1Q8BP65206528,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/25/13,7/26/13,,,,,Yes,,
46,29L1VOPP65350A00,1,11,000,0,Perform a phase inspection,Completed the inspection,12/16/13,12/16/13,,,,Yes,,,
47,29L14VVP65025315,1,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/12,2/13/12,,,,Yes,,,
48,29L1UTKP65321373,1,11,000,0,Perform a periodic inspection,Completed the inspection,11/17/13,11/17/13,,,,Yes,,,
49,29L1WNSP65012370,1,11,000,0,Perform a periodic inspection,Completed the inspection,1/12/14,1/13/14,,,,Yes,,,
50,29L1HXVP65331385,1,11,290,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/26/12,11/27/12,,,,,Yes,,
51,29L1VUVP65351398,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/17/13,12/19/13,,,,,Yes,,
52,29L7482P65338494,1,11,000,0,System or Component is dirty,Cleaned the system or component,12/3/16,12/3/16,,,,Yes,,,
53,29L1OIXP65167403,1,11,000,0,Perform a periodic inspection,Completed the inspection,6/16/13,6/20/13,,,,Yes,,,
54,3MNDQ17P6G113312,1,11,000,0,Perform general weapon inspection,Weapon inspection performed,4/23/19,4/23/19,,,,Yes,,Yes,
55,29NBW5QP65358976,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/11/15,2/12/15,,,,,Yes,,
56,29NBUB4P65056621,1,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/25/13,2/25/13,,,,,Yes,,
57,29L6Y7JP65229432,1,11,000,0,Perform a periodic inspection,Completed the inspection,8/16/16,8/16/16,,,,Yes,,,
58,3TP7E0QP62198678,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/17/17,7/17/17,,,,Yes,,,
59,3MNCQ5YP6G360147,1,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,12/26/18,12/27/18,,,,,,Yes,
60,29L1EQJP65227430,1,11,000,0,A wire or system connector requires attention,Observed the area and attempted to repair it,8/14/12,8/14/12,,,,,Yes,,
61,29L2H0NP65196486,1,11,170,Z,Corrosion identified on a port,Treated and removed the corrosion,7/15/15,7/15/15,Yes,,,,,,
62,3TKL7ALP62029376,1,11,C01,Z,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/29/18,2/1/18,,,,,Yes,,
63,3MNCQLVP6G361360,1,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,12/27/18,1/2/19,,,,,,Yes,
64,29L1KMRP65049501,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/18/13,2/18/13,,,,Yes,,,
65,29L1MGNP65106164,1,12,290,B,Code: XUQGZJ was set.,Removed and Replaced failed part or assembly,4/16/13,4/16/13,,,,,,Yes,Yes
66,29L1HW0P65326348,1,11,190,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/21/12,2/10/13,,,,,Yes,,
67,29L15I5P65039218,1,47,,C,Perform a periodic inspection,Completed the inspection,2/8/12,2/9/12,,,,Yes,,,
68,3TMVH5WP62298611,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/17,10/27/17,,,,Yes,,,
69,29L6UO3P65166280,1,11,000,0,Perform a periodic inspection,Completed the inspection,6/14/16,6/14/16,,,,Yes,,,
70,3TKLD4AP62156006,1,11,000,0,Perform a periodic inspection,Completed the inspection,6/5/18,6/6/18,,,,Yes,,,
71,29L1DKNP65211204,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/29/12,7/29/12,,,,Yes,,,
72,3MNBT7RP6G228157,1,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,8/16/18,8/23/18,,,,Yes,,,
73,3MNDJEMP6G090054,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/31/19,4/1/19,,,,,Yes,,
74,29L27TFP65321113,1,11,117,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/17/14,11/19/14,,,,,Yes,,
75,3TKL3OJP62251033,1,11,900,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/8/17,9/10/17,,,,,Yes,,
76,29L6Q4KP65061563,1,11,000,0,Perform a periodic inspection,Completed the inspection,3/1/16,3/1/16,,,,Yes,,,
77,29L24EOP65217346,1,23,787,R,System or component worn or broken,Removed and Replaced the system or component,8/5/14,8/5/14,,,,,Yes,,
78,29L2DFAP65123479,1,11,000,0,Perform a periodic inspection,Completed the inspection,5/3/15,5/21/15,,,,Yes,,,
79,29L1CX2P65201357,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/19/12,7/19/12,,,,Yes,,,
80,29L1FTIP65240572,1,11,190,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/27/12,8/27/12,,,,,Yes,,
81,3MNCJXYP6G334330,1,12,696,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/30/18,11/30/18,,,,,Yes,,
82,29L1HRTP65324242,1,11,000,0,Perform a periodic inspection,Completed the inspection,11/19/12,11/26/12,,,,Yes,,,
83,3TKL4TEP62274279,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/1/17,10/1/17,,,,Yes,,,
84,29L1EAJP65220159,1,11,170,Z,Corrosion located on weapon assembly,Treated and removed the corrosion,8/7/12,8/7/12,Yes,,,,,,
85,29L2DHEP65123520,1,12,020,B,System or component worn or broken,Removed and Replaced the system or component,5/3/15,5/4/15,,,,,Yes,,
86,29L21BQP65128223,1,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/8/14,5/9/14,,,Yes,,,,
87,29L2EXIP65145428,1,11,000,0,Perform a periodic inspection,Completed the inspection,5/25/15,5/25/15,,,,Yes,,,
88,3MNCGDGP6G322449,1,11,000,0,Perform a periodic inspection,Completed the inspection,11/18/18,11/19/18,,,,Yes,,,
89,3TP7A31P62134900,1,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/17,5/14/17,,,,Yes,,,
90,29L75RRP65365410,1,11,020,C,Aircraft weapon configuration change requested,Aircraft configuration change completed,12/30/16,1/3/17,,,,,,Yes,
91,29L2CACP65104387,1,11,170,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/14/15,4/14/15,,,,,Yes,,
92,3MNCOSNP6G352514,1,11,622,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/18/18,12/18/18,,,,,Yes,,
93,3MNC733P6G280028,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/7/18,10/11/18,,,,Yes,,,
94,29L1SQVP65266567,1,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,9/23/13,9/24/13,,,Yes,Yes,,,
95,3MNCXV7P6G017045,1,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/17/19,1/25/19,,,,,,Yes,
96,3TKLDMPP62163500,1,11,956,C,Code: JDHPBM was set.,Observed the area and attempted to repair it,6/12/18,6/13/18,,,,,Yes,,
97,29L1SMMP65263465,1,47,,C,Perform system or component checks ,Completed the component or system test,9/20/13,9/23/13,,,,Yes,,,
98,3TKLCHKP62142265,1,11,425,B,Bare Metal found on a door,"Sanded, primed, and painted the bare area",5/22/18,5/25/18,,Yes,,,,,
99,29L1548P65031491,1,11,000,0,Perform a periodic inspection,Completed the inspection,1/31/12,2/13/12,,,,Yes,,,
100,3MNC739P6G280028,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/7/18,10/10/18,,,,Yes,,,
101,29L70ZPP65292139,1,11,170,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",10/18/16,10/21/16,,Yes,,,,,
102,3MNC3BQP6G264537,1,11,000,0,Perform a periodic inspection,Completed the inspection,9/21/18,9/21/18,,,,Yes,,,
103,29L6OLLP65022217,1,11,000,0,Perform system or component checks ,Completed the component or system test,1/22/16,1/27/16,,,,Yes,,,
104,29NBTMLP65082856,1,11,000,0,Perform a periodic inspection,Completed the inspection,3/22/12,3/26/12,,,,Yes,,,
105,3TP79CMP62122916,1,11,255,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/2/17,5/2/17,,,,,Yes,,
106,29L1K5IP65037207,1,11,780,B,System or component worn or broken,Removed and Replaced the system or component,2/6/13,2/11/13,,,,,Yes,,
107,3MNC2UAP6G263326,1,11,000,0,Perform a periodic inspection,Completed the inspection,9/20/18,9/20/18,,,,Yes,,,
108,29L70DDP65284420,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/10/16,10/10/16,,,,Yes,,,
109,3TP7BTLP62162711,1,11,000,0,Perform a periodic inspection,Completed the inspection,6/11/17,6/13/17,,,,Yes,,,
110,3TP78OIP62110913,1,11,000,0,Perform a phase inspection,Completed the inspection,4/20/17,4/26/17,,,,Yes,,,
111,3TKLAJCP62099206,1,11,000,0,Perform a periodic inspection,Completed the inspection,4/9/18,4/12/18,,,,Yes,,,
112,29L195OP65142141,1,11,000,0,Perform a periodic inspection,Completed the inspection,5/21/12,5/21/12,,,,Yes,,,
113,29L6NP9P65362355,1,23,447,R,Code: JDHPMQ was set.,Removed and replaced system or component,12/28/15,1/27/16,,,,,Yes,,
114,29L23T5P65201578,1,11,020,B,System or component worn or broken,Removed and Replaced the system or component,7/20/14,7/22/14,,,,,Yes,,
115,29L182EP65108166,1,12,135,B,"Grounding issue found with a system, wire, or component",Removed and replaced system or component,4/17/12,4/20/12,,,,,Yes,,
116,29L6IGFP65245106,1,11,000,0,Perform a periodic inspection,Completed the inspection,9/2/15,9/14/15,,,,Yes,,,
117,29L70ZQP65292140,1,11,170,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,10/18/16,10/21/16,,,,Yes,,,
118,29L1FRGP65239539,1,23,135,R,Code: JDTLQG was set.,Removed and Replaced failed part or assembly,8/26/12,8/31/12,,,,,Yes,,Yes
119,29L1EREP65226A02,1,11,W20,B,Wiring issue found on the aircraft,Repaired the wire,8/14/12,8/14/12,,,,,Yes,,
120,3TKLFFHP62196513,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/18,7/21/18,,,,Yes,,,
121,29L6U15P65152524,1,11,429,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/31/16,6/1/16,,,,,Yes,,
122,3MNC48CP6G268402,1,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,9/25/18,9/28/18,,,,Yes,,,
123,29L6WO6P65202204,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/20/16,7/20/16,,,,Yes,,,
124,29L1QNTP65217205,1,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/5/13,8/5/13,,,,,Yes,,
125,3MNCQJUP6G361342,1,11,000,0,Perform a periodic inspection,Completed the inspection,12/27/18,12/27/18,,,,Yes,,,
126,3TKLBPZP62127452,1,21,381,P,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/7/18,5/7/18,,,,,Yes,,
127,3MNDE8VP6G073234,1,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/14/19,7/1/19,,,,,Yes,,
128,29L1FRMP65239544,1,11,020,B,System or component worn or broken,Worked on and repaired component/system,8/26/12,8/26/12,,,,,Yes,,
129,3TMVH5YP62298611,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/17,11/10/17,,,,Yes,,,
130,29NBXT5P65022692,1,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/17,1/23/17,,,,Yes,,,
131,29L1D09P65202409,1,11,170,Z,Corrosion located on weapon assembly,Treated and removed the corrosion,7/20/12,7/20/12,Yes,,,,,,
132,29L7241P65306206,1,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,11/1/16,11/1/16,Yes,,,,,,
133,3TMVGMJP62291709,1,11,000,0,System or Component is dirty,Cleaned the system or component,10/18/17,10/18/17,,,,Yes,,,
134,29L75WMP65002563,1,11,170,Z,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",1/2/17,1/4/17,,Yes,,,,,
135,3TMVHARP62299706,1,11,020,C,System or component worn or broken,Worked on and repaired component/system,10/26/17,10/27/17,,,,,Yes,,
136,3TKLAVQP62106501,1,11,C01,Z,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,4/16/18,4/19/18,,,,Yes,,,
137,29L6P2PP65035458,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/4/16,2/4/16,,,,Yes,,,
138,3TKL0UUP62087066,1,11,020,C,System or component worn or broken,Worked on and repaired component/system,3/28/17,4/21/17,,,,,Yes,,
139,29NBVZEP65358828,1,12,696,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/9/15,2/9/15,,,,,Yes,,
140,29L27RSP65320062,1,11,000,0,Perform a periodic inspection,Completed the inspection,11/16/14,11/17/14,,,,Yes,,,
141,29NBUWKP65223660,1,11,000,0,Perform a periodic inspection,Completed the inspection,8/11/14,8/12/14,,,,Yes,,,
142,29L19KRP65153490,1,12,070,B,A wire or system connector requires attention,Removed and replaced system or component,6/1/12,6/9/12,,,,,Yes,,
143,29L1SOUP65265512,1,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/13,9/25/13,,,,Yes,,,
144,3TMVH6DP62298613,1,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/17,10/28/17,,,,Yes,,,
145,29L70Z3P65292125,1,11,170,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",10/18/16,10/21/16,,Yes,,,,,
146,29L24XKP65241151,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/29/14,9/2/14,,,,,Yes,,
147,29NBUWPP65223661,1,23,374,R,Code: MZVBFV was set.,Removed and Replaced failed part or assembly,8/11/14,8/11/14,,,,,Yes,Yes,Yes
148,3MNBT7TP6G228157,1,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,8/16/18,8/28/18,,,,Yes,,,
149,29L263XP65280439,1,11,070,B,System or component worn or broken,Removed and Replaced the system or component,10/7/14,10/13/14,,,,,Yes,,
150,3TKL6PQP62016585,1,11,C01,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",1/16/18,1/18/18,,Yes,,,,,
151,29L1CU0P65199295,1,12,080,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/17/12,7/20/12,,,,,Yes,,
152,29L2DMGP65125599,1,11,170,Z,Corrosion found on door panel,Treated and removed the corrosion,5/5/15,5/7/15,Yes,,,,,,
153,29L6Q37P65060532,1,11,000,0,Perform system or component checks ,Completed the component or system test,2/29/16,4/5/16,,,,Yes,,,
154,29NBVFDP65265667,1,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/14,9/23/14,,,,Yes,,,
155,29L2F0EP65146458,1,11,255,C,Code: VBZJZJ was set.,Observed the area and attempted to repair it,5/26/15,5/26/15,,,,,Yes,,
156,29L199XP65144231,1,11,180,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/23/12,5/23/12,,,,,Yes,,
157,29L6OSNP65027305,1,11,000,0,Perform a periodic inspection,Completed the inspection,1/27/16,1/27/16,,,,Yes,,,
158,3MNBSTMP6G227007,1,11,000,0,Perform general weapon inspection,Weapon inspection performed,8/15/18,9/12/18,,,,Yes,,Yes,
159,3TKL87XP62045478,1,11,956,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/14/18,2/15/18,,,,,Yes,,
160,3TP7BTFP62162710,1,11,020,C,System or component worn or broken,Removed and Replaced the system or component,6/11/17,6/14/17,,,,,Yes,,
161,29L22JYP65168340,1,12,020,B,System or component worn or broken,Worked on and repaired component/system,6/17/14,6/18/14,,,,,Yes,,
162,3TP7BR3P62160661,1,11,410,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/9/17,6/9/17,,,,,Yes,,
163,29L6W5VP65195501,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/13/16,7/13/16,,,,Yes,,,
164,29L6S07P65098442,1,23,787,R,System or component worn or broken,Removed and Replaced the system or component,4/7/16,4/7/16,,,,,Yes,,
165,29L21W9P65148537,1,11,000,0,Perform a periodic inspection,Completed the inspection,5/28/14,6/25/14,,,,Yes,,,
166,29L1WOOP65013385,1,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,1/13/14,1/13/14,,,,Yes,,Yes,
167,3MNC7VPP6G284517,1,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/11/18,10/11/18,,,,,Yes,,
168,29L6TJ0P65137155,1,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,5/16/16,5/16/16,,,,Yes,,Yes,
169,29L6O9RP65012083,1,47,,C,Perform a periodic inspection,Completed the inspection,1/12/16,1/12/16,,,,Yes,,,
170,29L1VCEP65335046,1,11,000,0,Perform a periodic inspection,Completed the inspection,12/1/13,12/1/13,,,,Yes,,,
171,3TKL4QYP62272249,1,11,000,0,System or Component is dirty,Cleaned the system or component,9/29/17,9/29/17,,,,Yes,,,
172,29L6U4JP65153541,1,41,,A,Perform a periodic inspection,Completed the inspection,6/2/16,6/2/16,,,,Yes,,,
173,3TMVIR2P62319727,1,12,255,B,Code: RTVBXU was set.,Repaired or replaced battery,11/15/17,5/20/18,,,,,Yes,,
174,29L6VBMP65179050,1,11,255,Y,Wiring issue found on the aircraft,Repaired the wire,6/27/16,6/27/16,,,,,Yes,,
175,3MNC3VJP6G266218,1,11,000,0,Perform a periodic inspection,Completed the inspection,9/23/18,10/1/18,,,,Yes,,,
176,3TKL8EWP62052019,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/21/18,2/21/18,,,,Yes,,,
177,29L1MYYP65126507,1,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,5/6/13,5/7/13,,,Yes,,,,
178,29L2D98P65119370,1,23,020,R,System or component worn or broken,Removed and Replaced the system or component,4/29/15,4/29/15,,,,,Yes,,
179,3TMVJ2UP62323606,1,23,602,R,Code: JDVBHP was set.,Removed and replaced system or component,11/19/17,11/19/17,,,,,Yes,,
180,3TMVJNLP62333714,1,11,135,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/29/17,11/29/17,,,,,Yes,,
181,29L1JYCP65032069,1,12,000,0,Perform a periodic inspection,Completed the inspection,2/1/13,2/6/13,,,,Yes,,,
182,29L1GA7P65248354,1,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/4/12,9/5/12,,,,,Yes,,
183,29L79P7P65079227,1,11,C01,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,3/20/17,3/20/17,Yes,,,,,,
184,3TKL7WNP62043191,1,11,C01,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",2/12/18,2/13/18,,Yes,,,,,
185,29L6URVP65167347,1,11,020,C,System or component worn or broken,Worked on and repaired component/system,6/15/16,7/17/16,,,,,Yes,,
186,29L1MTPP65122433,1,11,000,0,Perform system or component checks ,Completed the component or system test,5/2/13,5/2/13,,,,Yes,,,
187,3TP7BYCP62163844,1,11,306,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,6/12/17,6/12/17,,,,Yes,,,
188,3TKLFFGP62196513,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/18,7/19/18,,,,Yes,,,
189,3MNBT36P6G228110,1,11,000,0,Perform a periodic inspection,Completed the inspection,8/16/18,8/17/18,,,,Yes,,,
190,29L6XTFP65223240,1,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",8/10/16,8/26/16,,Yes,,,,,
191,3TKLEU2P62184571,1,11,000,0,Perform a periodic inspection,Completed the inspection,7/3/18,7/9/18,,,,Yes,,,
192,29L1MKPP65108234,1,11,000,0,Perform a periodic inspection,Completed the inspection,4/18/13,4/18/13,,,,Yes,,,
193,29L1BEOP65185387,1,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,7/3/12,7/4/12,,,Yes,,,,
194,3MNC88GP6G285066,1,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/12/18,10/12/18,,,,,Yes,,
195,29L6PT1P65055360,1,11,000,0,Perform a periodic inspection,Completed the inspection,2/24/16,2/24/16,,,,Yes,,,
196,29L75JJP65363158,1,11,000,0,Perform a periodic inspection,Completed the inspection,12/28/16,1/1/17,,,,Yes,,,
197,3MNDCXXP6G069376,1,11,020,C,System or component worn or broken,Worked on and repaired component/system,3/10/19,3/11/19,,,,,Yes,,
198,29L79NTP65078183,1,11,000,0,Weapon system inspection and/or checks Needed,Weapon system inspection and/or checks completed,3/19/17,3/20/17,,,,,,Yes,
199,29L1M3IP65099524,1,11,000,0,Perform verification of component or system,Completed the component or system test,4/9/13,4/9/13,,,,Yes,,,
200,29L1W39P65357575,1,47,,C,Perform a periodic inspection,Completed the inspection,12/23/13,12/23/13,,,,Yes,,,
201,3TKL3XPP62255178,1,12,105,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/12/17,9/14/17,,,,,Yes,,
