,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
225532,3LCFFAJPD8129226,30,11,000,0,Perform a periodic inspection,Completed the inspection,5/8/16,5/10/16,,,,Yes,,,
225533,3LCDXCHPD8363027,30,11,000,0,Perform system or component checks ,Completed the component or system test,12/29/14,12/29/14,,,,Yes,,,
225534,3LCC1O1PD8067463,30,11,070,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/8/13,4/16/13,,,,,Yes,,
225535,3LCHNQYPD8065201,30,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/6/18,3/6/18,,,,,Yes,,
225536,3LCJ2ZCPD8086038,30,11,799,A,Code: XUFVQG was set.,Observed the area and attempted to repair it,3/27/19,3/28/19,,,,,Yes,,
225537,3LCG9XBPD8009030,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/17,1/10/17,,,,Yes,,,
225538,3LCHUZOPD8130522,30,11,000,0,Perform a periodic inspection,Completed the inspection,5/10/18,5/11/18,,,,Yes,,,
225539,3LCC480PD8108482,30,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,4/18/13,4/18/13,,,Yes,,,,
225540,3LCD9W5PD8185225,30,11,000,0,Perform a periodic inspection,Completed the inspection,7/4/14,7/4/14,,,,Yes,,,
225541,3LCG943PD8363169,30,11,170,Z,Bare Metal found on a door,"Sanded, primed, and painted the bare area",12/27/16,1/4/17,,Yes,,,,,
225542,3LCEYAHPD8319560,30,11,000,0,Perform verification of component or system,Completed the component or system test,11/15/15,11/17/15,,,,Yes,,,
225543,3LCGHPLPD8100030,30,11,000,0,Perform a periodic inspection,Completed the inspection,4/10/17,4/12/17,,,,Yes,,,
225544,3LCG1STPD8297365,30,11,000,0,Perform a periodic inspection,Completed the inspection,10/23/16,10/26/16,,,,Yes,,,
225545,3LCIDV6PD8251330,30,12,381,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/8/18,9/8/18,,,,,Yes,,
225546,3LCHC3YPD8317097,30,11,170,Z,"Corrosion found on a brace, bracket, or clamp",Treated and removed the corrosion,11/13/17,11/14/17,Yes,,,,,,
225547,3LCCUA5PD8350421,30,11,170,Z,Corrosion found on door panel,Treated and removed the corrosion,12/15/13,1/13/14,Yes,,,,,,
225548,3LCG963PD8363061,30,47,,C,Perform system or component checks ,Completed the component or system test,12/28/16,6/7/18,,,,Yes,,,
225549,3LCF527PD8031313,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/31/16,2/1/16,,,,Yes,,,
225550,3LCH01IPD8247493,30,11,000,0,Perform a periodic inspection,Completed the inspection,9/4/17,9/4/17,,,,Yes,,,
225551,3LCHBX6PD8317581,30,11,429,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,11/13/17,11/20/17,,,,Yes,,,
225552,3LCG9X8PD8009030,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/17,1/16/17,,,,Yes,,,
225553,3LCE6OYPD8116572,30,11,000,0,Perform a periodic inspection,Completed the inspection,4/26/15,4/26/15,,,,Yes,,,
225554,3LELVUSPD8085752,30,11,000,0,Perform a periodic inspection,Completed the inspection,3/26/17,3/26/17,,,,Yes,,,
225555,3LCFLX0PD8174342,30,11,170,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/22/16,6/23/16,,,,,Yes,,
225556,3LCHY2FPD8156382,30,23,447,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/5/18,6/8/18,,,,,Yes,,
225557,3LCJ0VGPD8069540,30,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/19,3/12/19,,,,Yes,,,
225558,3LCFPHBPD8194027,30,23,956,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/11/16,7/14/16,,,,,Yes,,
225559,3LCD4MAPD8146114,30,11,000,0,Perform a periodic inspection,Completed the inspection,5/26/14,5/26/14,,,,Yes,,,
225560,3LCDHNBPD8247560,30,12,000,0,Perform a periodic inspection,Completed the inspection,9/4/14,9/9/14,,,,Yes,,,
225561,3LCD6PYPD8159083,30,11,000,0,Perform a periodic inspection,Completed the inspection,6/8/14,6/9/14,,,,Yes,,,
225562,3LCG9XAPD8009030,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/9/17,1/10/17,,,,Yes,,,
225563,3LCGTIZPD8186302,30,12,W62,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/5/17,7/6/17,,,,,Yes,,
225564,3LCEJAPPD8203513,30,11,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/22/15,7/22/15,,,,,Yes,,
225565,3LCHBZQPD8317019,30,11,170,Z,Corrosion found on a nut,Treated and removed the corrosion,11/13/17,11/13/17,Yes,,,,,,
225566,3LCEZTVPD8327589,30,23,295,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/23/15,11/23/15,,,,,Yes,,
225567,3LCHCD1PD8319288,30,11,020,C,System or component worn or broken,Worked on and repaired component/system,11/15/17,11/15/17,,,,,Yes,,
225568,3LCHSXJPD8113428,30,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,4/23/18,4/24/18,Yes,,,,,,
225569,3LCBQQPPD8297093,30,11,070,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/23/12,10/29/12,,,,,Yes,,
225570,3LCEI9RPD8197475,30,11,000,0,Perform a periodic inspection,Completed the inspection,7/16/15,7/16/15,,,,Yes,,,
225571,3LCBD89PD8197191,30,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/12,7/15/12,,,,Yes,,,
225572,3LCFLWUPD8174338,30,11,000,0,Perform a periodic inspection,Completed the inspection,6/22/16,6/22/16,,,,Yes,,,
225573,3LCG4F4PD8308093,30,11,000,0,Perform system or component checks ,Completed the component or system test,11/3/16,11/4/16,,,,Yes,,,
225574,3LCFVX2PD8256208,30,11,170,Z,Corrosion identified on a port,Treated and removed the corrosion,9/11/16,9/12/16,Yes,,,,,,
225575,3LCCU4JPD8346263,30,11,000,0,Perform a periodic inspection,Completed the inspection,12/12/13,12/30/13,,,,Yes,,,
225576,3LCBFLAPD8205701,30,11,374,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/23/12,7/31/12,,,,,Yes,,
225577,3LCD4QKPD8147208,30,11,170,Z,Corrosion found on door panel,Treated and removed the corrosion,5/27/14,6/1/14,Yes,,,,,,
225578,3LCEQJWPD8265045,30,11,093,A,Perform system or component checks ,Completed the component or system test,9/22/15,10/23/15,,,,Yes,,,
225579,3LCGJRRPD8122548,30,11,000,0,Perform verification of component or system,Completed the component or system test,5/2/17,5/2/17,,,,Yes,,,
225580,3LCBP1DPD8288515,30,11,000,0,Perform a periodic inspection,Completed the inspection,10/14/12,10/15/12,,,,Yes,,,
225581,3LCFNCYPD8181274,30,11,170,Z,Corrosion located on a connection pin or point,Treated and removed the corrosion,6/28/16,6/29/16,Yes,,,,,,
225582,3LCDVKZPD8342456,30,11,000,0,Perform system or component checks ,Completed the component or system test,12/8/14,12/8/14,,,,Yes,,,
225583,3LCHSPUPD8112287,30,11,000,0,Perform a periodic inspection,Completed the inspection,4/22/18,4/23/18,,,,Yes,,,
225584,3LCDR68PD8306101,30,11,000,0,Perform a periodic inspection,Completed the inspection,11/2/14,11/2/14,,,,Yes,,,
225585,3LCE0D1PD8034392,30,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,2/3/15,2/3/15,,,Yes,Yes,,,
225586,3LCCF4XPD8207120,30,11,780,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/26/13,7/27/13,,,,,Yes,,
225587,3LCD1KBPD8118393,30,11,170,Z,Corrosion found somewhere on the aircraft ,Treated and removed the corrosion,4/28/14,6/1/14,Yes,,,,,,
225588,3LCI6M6PD8216275,30,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/18/18,7/22/18,,,,,Yes,,
225589,3LCD0G4PD8061118,30,11,000,0,Perform a periodic inspection,Completed the inspection,3/2/14,4/9/14,,,,Yes,,,
225590,3LCCP8FPD8296381,30,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/23/13,10/24/13,,,,,Yes,,
225591,3LCATRNPD8037216,30,11,000,0,Perform a periodic inspection,Completed the inspection,2/6/12,2/8/12,,,,Yes,,,
225592,3LCG1OSPD8296333,30,11,000,0,Perform system or component checks ,Completed the component or system test,10/22/16,10/23/16,,,,Yes,,,
225593,3LCHJ5GPD8026101,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/26/18,2/2/18,,,,Yes,,,
225594,3LCBX0UPD8006500,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/6/13,2/8/13,,,,Yes,,,
225595,3LCDUAMPD8323338,30,11,000,0,Perform system or component checks ,Completed the component or system test,11/19/14,11/19/14,,,,Yes,,,
225596,3LCC4UJPD8114227,30,11,257,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,4/24/13,5/20/13,,,,Yes,,,
225597,3LCDIFLPD8252558,30,11,000,0,Perform a periodic inspection,Completed the inspection,9/9/14,9/9/14,,,,Yes,,,
225598,3LCGF7EPD8064090,30,11,170,Z,Corrosion located on weapon assembly,Treated and removed the corrosion,3/5/17,3/6/17,Yes,,,,,,
225599,3LCC1SOPD8073557,30,11,000,0,Perform a periodic inspection,Completed the inspection,3/14/13,3/14/13,,,,Yes,,,
225600,3LCCSSCPD8331152,30,11,447,A,Code: RTFVJD was set.,Observed the area and attempted to repair it,11/27/13,11/30/13,,,,,Yes,,
225601,3LCCND1PD8283112,30,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/10/13,10/11/13,,,,,Yes,,
225602,3LCIDZBPD8252368,30,11,447,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/8/18,9/10/18,,,,,Yes,,
225603,3LCIOJGPD8312238,30,11,000,0,System or component worn or broken,Removed and Replaced the system or component,11/8/18,11/9/18,,,,,Yes,,
225604,3LCDNJ7PD8283197,30,11,020,B,System or component worn or broken,Removed and Replaced the system or component,10/10/14,10/19/14,,,,,Yes,,
225605,3LCHZJAPD8162490,30,11,956,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/11/18,6/12/18,,,,,Yes,,
225606,3LCIAALPD8231366,30,11,000,0,Perform a periodic inspection,Completed the inspection,8/19/18,8/25/18,,,,Yes,,,
225607,3LCIJ3IPD8280482,30,11,000,0,Perform a periodic inspection,Completed the inspection,10/7/18,10/10/18,,,,Yes,,,
225608,3LCIY8XPD8051242,30,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,2/20/19,2/21/19,,,Yes,,,,
225609,3LCIUZ8PD8022455,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/19,1/23/19,,,,Yes,,,
225610,3LCDGJMPD8233343,30,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/21/14,8/21/14,,,,,Yes,,
225611,3LCITI6PD8003024,30,11,425,C,Bare Metal located on the landing gear assembly,"Sanded, primed, and painted the bare area",1/3/19,1/28/19,,Yes,,,,,
225612,3LCF3F0PD8011502,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/11/16,1/12/16,,,,Yes,,,
225613,3LCD71ZPD8160231,30,11,000,0,Weapon system inspection and/or checks Needed,Weapon system inspection and/or checks completed,6/9/14,6/9/14,,,,,,Yes,
225614,3LCCNTUPD8286265,30,11,000,0,Perform a periodic inspection,Completed the inspection,10/13/13,10/13/13,,,,Yes,,,
225615,3LCF5SDPD8038305,30,11,000,0,Perform a periodic inspection,Completed the inspection,2/7/16,2/9/16,,,,Yes,,,
225616,3LCGXXHPD8215481,30,23,135,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/3/17,8/4/17,,,,,Yes,,
225617,3LCBRY0PD8309123,30,11,000,0,Perform a periodic inspection,Completed the inspection,11/4/12,11/5/12,,,,Yes,,,
225618,3LCHJ8YPD8028160,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/28/18,1/31/18,,,,Yes,,,
225619,3LCGERCPD8061427,30,11,000,0,Perform a periodic inspection,Completed the inspection,3/2/17,3/5/17,,,,Yes,,,
225620,3LCI5UGPD8216377,30,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/18,7/17/18,,,,Yes,,,
225621,3LCDZ68PD8021138,30,23,900,R,Code: NVJDRT was set.,Removed and replaced system or component,1/21/15,1/22/15,,,,,Yes,,
225622,3LCHFLPPD8349085,30,47,,C,Perform system or component checks ,Completed the component or system test,12/15/17,12/28/17,,,,Yes,,,
225623,3LCGLFDPD8141202,30,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,5/21/17,5/22/17,Yes,,,,,,
225624,3LCHFPXPD8352171,30,11,000,0,Perform a periodic inspection,Completed the inspection,12/18/17,12/22/17,,,,Yes,,,
225625,3LCHGX8PD8003358,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/3/18,1/3/18,,,,Yes,,,
225626,3LCI4ZPPD8192005,30,11,000,0,Perform system or component checks ,Completed the component or system test,7/11/18,7/11/18,,,,Yes,,,
225627,3LCHQVSPD8099566,30,11,000,0,Perform a periodic inspection,Completed the inspection,4/9/18,4/9/18,,,,Yes,,,
225628,3LCCEEUPD8203470,30,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/22/13,7/24/13,,,,,Yes,,
225629,3LCCJNMPD8257A00,30,11,000,0,Perform a phase inspection,Completed the inspection,9/14/13,9/15/13,,,,Yes,,,
225630,3LCHO4MPD8066288,30,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,3/7/18,3/8/18,,,,Yes,,Yes,
225631,3LCFXVSPD8266436,30,11,000,0,Perform a periodic inspection,Completed the inspection,9/22/16,9/25/16,,,,Yes,,,
225632,3LCHFQ0PD8352174,30,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,12/18/17,12/19/17,,,,Yes,,Yes,
225633,3LCCMMDPD8276348,30,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,10/3/13,10/3/13,,,,,,Yes,
225634,3LCGLT0PD8143427,30,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",5/23/17,5/26/17,,Yes,,,,,
225635,3LCGKZTPD8137557,30,12,020,B,System or component worn or broken,Worked on and repaired component/system,5/17/17,5/23/17,,,,,Yes,,
225636,3LCC48MPD8108500,30,11,780,B,System or component worn or broken,Worked on and repaired component/system,4/18/13,5/12/13,,,,,Yes,,
225637,3LCC20HPD8079011,30,11,000,0,Perform a periodic inspection,Completed the inspection,3/20/13,3/21/13,,,,Yes,,,
225638,3LCDG9DPD8231131,30,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,8/19/14,8/20/14,,,Yes,,,,
225639,3LCE6Y1PD8118164,30,11,170,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,4/28/15,4/30/15,Yes,,,,,,
225640,3LCCQE2PD8307429,30,11,257,B,System or Component is dirty,Cleaned the system or component,11/3/13,11/9/14,,,,Yes,,,
225641,3LCD4IMPD8142063,30,11,000,0,Perform a periodic inspection,Completed the inspection,5/22/14,5/26/14,,,,Yes,,,
225642,3LCHGQYPD8363190,30,11,000,0,Perform a periodic inspection,Completed the inspection,12/29/17,12/29/17,,,,Yes,,,
225643,3LCITCUPD8365461,30,11,000,0,Perform a periodic inspection,Completed the inspection,12/31/18,1/23/19,,,,Yes,,,
225644,3LCC9VRPD8171512,30,11,000,0,Perform system or component checks ,Completed the component or system test,6/20/13,6/20/13,,,,Yes,,,
225645,3LCF3GIPD8011538,30,11,000,0,Perform corrosion prevention treatment on the aircraft,Performed corrosion prevention,1/11/16,1/12/16,,,Yes,,,,
225646,3LCH8HHPD8301133,30,11,170,Z,Corrosion found on a panel,Treated and removed the corrosion,10/28/17,11/2/17,Yes,,,,,,
225647,3LCHJUTPD8050166,30,11,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/2/18,2/8/18,,,,,Yes,,
225648,3LCBX0NPD8006499,30,11,000,0,Perform a periodic inspection,Completed the inspection,1/6/13,1/15/13,,,,Yes,,,
225649,3LCFWSZPD8262592,30,11,429,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,9/18/16,9/20/16,,,,Yes,,,
225650,3LCCJQWPD8258565,30,11,000,0,Perform a periodic inspection,Completed the inspection,9/15/13,9/15/13,,,,Yes,,,
225651,3LCF1TIPD8355565,30,11,000,0,Perform system or component checks ,Completed the component or system test,12/21/15,12/27/15,,,,Yes,,,
225652,3LCBNKDPD8274384,30,11,000,0,Perform a periodic inspection,Completed the inspection,9/30/12,10/1/12,,,,Yes,,,
225653,3LCDB1GPD8194432,30,11,000,0,Perform a periodic inspection,Completed the inspection,7/13/14,7/17/14,,,,Yes,,,
225654,3LCHBP6PD8316362,30,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/17,11/19/17,,,,Yes,,,
225655,3LCBMAMPD8262382,30,23,127,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/18/12,9/18/12,,,,,Yes,,
225656,3LCI6AQPD8216059,30,11,000,0,System or Component is dirty,Cleaned the system or component,7/17/18,7/17/18,,,,Yes,,,
