,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
350610,3NT0YOWFA3256428,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/13/15,9/13/15,,,,Yes,,,
350611,3EA2OHRFA7304148,44,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/31/13,11/13/13,,,,,Yes,,
350612,3NT1LDXFA3256576,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/12/16,9/12/16,,,,Yes,,,
350613,3NT1051FA3270262,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/27/15,10/2/15,,,,Yes,,,
350614,3EA31W5FA7157A33,44,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/10/14,6/17/14,,,,,Yes,,
350615,3EA1PGEFA7261253,44,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,9/17/12,9/19/12,,,,Yes,,,
350616,3EA1QK1FA7274019,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/30/12,9/30/12,,,,Yes,,,
350617,2X1IKNTFAA292293,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/21/16,4/22/16,,,,Yes,,,
350618,2X1IJDCFAA292239,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/13/16,4/18/16,,,,Yes,,,
350619,3EA33T8FA7195051,44,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/13/14,7/14/14,,,,,Yes,,
350620,3NT1Q6JFA3350122,44,11,020,C,System or component worn or broken,Removed and Replaced the system or component,12/15/16,12/16/16,,,,,Yes,,
350621,3EA2WBXFA7050332,44,23,782,R,System or component worn or broken,Removed and Replaced the system or component,2/19/14,2/20/14,,,,,Yes,,
350622,3EA5316FA7028A00,44,11,000,0,Perform a phase inspection,Completed the inspection,1/28/17,2/1/17,,,,Yes,,,
350623,2X1IGGTFAA292069,44,21,956,P,Aircraft weapon configuration change requested,Aircraft configuration change completed,3/28/16,3/28/16,,,,,,Yes,
350624,3NSY2MYFA3092013,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/1/12,4/6/12,,,,Yes,,,
350625,3NT1M36FA3269202,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/25/16,9/25/16,,,,Yes,,,
350626,3NSXT1NFA3017210,44,11,070,B,A wire or system connector requires attention,Removed and replaced system or component,1/17/12,1/25/12,,,,,Yes,,
350627,3EA2DYGFA7160575,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/9/13,6/10/13,,,,Yes,,,
350628,3NSYCNEFA3169344,44,11,000,0,Perform system or component checks ,Completed the component or system test,6/17/12,6/17/12,,,,Yes,,,
350629,3EA3GNKFA7027A00,44,11,000,0,Perform a phase inspection,Completed the inspection,1/27/15,2/8/15,,,,Yes,,,
350630,2X1IELIFAA292497,44,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,3/18/16,3/22/16,,,,Yes,,,
350631,3NT1G63FA3175508,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/23/16,6/23/16,,,,,Yes,,
350632,3EA3SHNFA7234223,44,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/22/15,8/24/15,,,,,Yes,,
350633,3EA2MEVFA7234191,44,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/9/13,9/9/13,,,,,Yes,,
350634,3NT138LFA3329472,44,11,170,Z,Corrosion located on a connection pin or point,Treated and removed the corrosion,11/25/15,11/25/15,Yes,,,,,,
350635,3NSYDNDFA3176057,44,11,956,C,Code: MQHPQG was set.,Worked on system component; repair may or may not have been successful,6/24/12,6/25/12,,,,,,,Yes
350636,3EA58B6FA7093509,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/3/17,4/3/17,,,,Yes,,,
350637,3NSY1KTFA3071A28,44,23,295,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/22/12,3/23/12,,,,,Yes,,
350638,3EA2BLDFA7140200,44,11,846,C,Clean a system or component,Cleaned the system or component,5/20/13,5/20/13,,,,Yes,,,
350639,3NSYHBXFA3216004,44,23,956,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/5/12,8/6/12,,,,,Yes,,
350640,3EA28E8FA7115325,44,23,374,R,Code: JDVBHP was set.,Removed and Replaced failed part or assembly,4/25/13,4/26/13,,,,,Yes,,Yes
350641,3EA3M3XFA7149270,44,11,000,0,Perform a periodic inspection,Completed the inspection,5/29/15,5/29/15,,,,Yes,,,
350642,3EA3S7MFA7230065,44,11,000,0,Perform a wiring inspection,Completed the inspection,8/18/15,8/18/15,,,,Yes,,,
350643,3EA3O2JFA7180009,44,47,,P,Perform system or component checks ,Completed the component or system test,6/29/15,6/29/15,,,,Yes,,,
350644,3NT15V4FA3007044,44,11,381,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/7/16,1/9/16,,,,,Yes,,
350645,3NT180VFA3040285,44,11,000,0,Perform system or component checks ,Completed the component or system test,2/9/16,2/28/16,,,,Yes,,,
350646,3NSYKRVFA3243015,44,11,846,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/30/12,8/30/12,,,,,Yes,,
350647,3ECBWIIFA7090905,44,17,956,Q,Aircraft weapon configuration change requested,Aircraft configuration change completed,3/31/14,4/4/14,,,,,,Yes,
350648,3ECBWCTFA7087648,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/28/14,3/28/14,,,,Yes,,,
350649,3NSYMCKFA3258151,44,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/14/12,9/14/12,,,,,Yes,,
350650,3EA2OI1FA7304167,44,12,520,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/31/13,10/31/13,,,,,Yes,,
350651,3EA2OIBFA7304173,44,11,425,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/31/13,10/31/13,,,,,Yes,,
350652,3NSYB4QFA3157544,44,12,070,B,System or component worn or broken,Removed and Replaced the system or component,6/5/12,6/21/12,,,,,Yes,,
350653,3NT18EBFA3043417,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/12/16,2/12/16,,,,Yes,,,
350654,3EA29YTFA7127247,44,11,846,C,System or Component is dirty,Cleaned the system or component,5/7/13,5/7/13,,,,Yes,,,
350655,3NSY1AXFA3081090,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/21/12,3/21/12,,,,,Yes,,
350656,3NSYLVOFA3255560,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/11/12,9/14/12,,,,Yes,,,
350657,3NT1SI9FA3017011,44,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/17/17,1/27/17,,,,,Yes,,
350658,3EA592IFA7103437,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/13/17,4/13/17,,,,Yes,,,
350659,3EA2XTMFA7070041,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/11/14,3/11/14,,,,Yes,,,
350660,3EA2FEOFA7172464,44,11,000,0,Clean a system or component,Cleaned the system or component,6/21/13,6/23/13,,,,Yes,,,
350661,3EA1YZOFA7014247,44,11,000,0,Perform a periodic inspection,Completed the inspection,1/14/13,1/29/13,,,,Yes,,,
350662,3NT1R23FA3358504,44,11,000,0,Perform a periodic inspection,Completed the inspection,12/23/16,12/29/16,,,,Yes,,,
350663,3NT19SNFA3068379,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/8/16,3/8/16,,,,Yes,,,
350664,3EA3M6KFA7153345,44,11,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/2/15,6/2/15,,,,,Yes,,
350665,3NT0ZQ9FA3266193,44,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/23/15,9/24/15,,,,,Yes,,
350666,3EA22WGFA7052439,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/21/13,2/21/13,,,,,Yes,,
350667,3EA3JRTFA7114112,44,11,246,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/24/15,4/27/15,,,,,Yes,,
350668,3NT17WXFA3036220,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/5/16,2/5/16,,,,Yes,,,
350669,3NT19LXFA3064268,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/3/16,3/17/16,,,,Yes,,,
350670,3NSYCK7FA3169339,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/17/12,6/21/12,,,,Yes,,,
350671,3EA52YOFA7028577,44,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/27/17,4/18/17,,,,,Yes,,
350672,3NT1BVAFA3118181,44,11,000,N,Perform a phase inspection,Completed the inspection,4/26/16,1/27/17,,,,Yes,,,
350673,3NSYHVIFA3222225,44,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/9/12,9/14/12,,,,,Yes,,
350674,3NT16EUFA3012A09,44,11,000,N,System or component worn or broken,Worked on and repaired component/system,1/13/16,3/17/16,,,,,Yes,,
350675,3EA2UQCFA7033123,44,11,846,C,System or Component is dirty,Cleaned the system or component,2/2/14,2/2/14,,,,Yes,,,
350676,3EA3QTUFA7216198,44,11,000,N,System or component worn or broken,Worked on and repaired component/system,8/4/15,9/10/15,,,,,Yes,,
350677,3NSYFH5FA3197036,44,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/12,7/20/12,,,,Yes,,,
350678,3NSYI4EFA3225314,44,11,000,0,Perform a periodic inspection,Completed the inspection,8/12/12,8/12/12,,,,Yes,,,
350679,3NT19SWFA3068383,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/8/16,3/8/16,,,,Yes,,,
350680,3EA2IWLFA7210356,44,11,956,C,System or component failed ,Worked on system component; repair may or may not have been successful,7/28/13,9/11/13,,,,,,,Yes
350681,3NSY2PFFA3093061,44,12,070,B,System or component worn or broken,Worked on and repaired component/system,4/2/12,5/7/12,,,,,Yes,,
350682,3NSXXSYFA3053419,44,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/22/12,2/23/12,,,,,Yes,,
350683,3EA30F6FA7139352,44,23,787,R,System or component worn or broken,Removed and Replaced the system or component,5/19/14,5/19/14,,,,,Yes,,
350684,3EA2MDBFA7252242,44,11,000,0,Clean a system or component,Cleaned the system or component,9/9/13,9/9/13,,,,Yes,,,
350685,3EA2N45FA7283587,44,11,000,0,Perform a periodic inspection,Completed the inspection,10/10/13,10/10/13,,,,Yes,,,
350686,3EA572ZFA7073436,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/14/17,3/14/17,,,,Yes,,,
350687,3EA52XZFA7028599,44,11,000,N,Perform a periodic inspection,Completed the inspection,1/27/17,4/18/17,,,,Yes,,,
350688,3NSY99DFA3139412,44,11,374,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/21/12,5/21/12,,,,,Yes,,
350689,3ECBX5VFA7107878,44,23,295,R,Component or part failure,"Installed, cannibalized, or removed a part or component",4/17/14,4/17/14,,,,,Yes,,Yes
350690,3EA2MEQFA7252266,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/9/13,9/9/13,,,,,Yes,,
350691,3NSY053FA3072277,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/12/12,3/23/12,,,,Yes,,,
350692,3EA3MVAFA7161061,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/10/15,6/11/15,,,,Yes,,,
350693,3NT1SNVFA3019097,44,11,070,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/19/17,1/19/17,,,,,Yes,,
350694,3NT181XFA3040305,44,23,374,R,Code: XUHPVB was set.,Removed and replaced system or component,2/9/16,2/10/16,,,,,Yes,,
350695,3EA1R3TFA7282167,44,11,000,0,Perform a periodic inspection,Completed the inspection,10/8/12,10/8/12,,,,Yes,,,
350696,3EA3NTQFA7176465,44,11,080,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/25/15,6/25/15,,,,,Yes,,
350697,3EA3RCMFA7222016,44,11,000,0,Perform a periodic inspection,Completed the inspection,8/10/15,8/10/15,,,,Yes,,,
350698,3NT1MMHFA3276367,44,11,000,0,Perform a periodic inspection,Completed the inspection,10/2/16,10/3/16,,,,Yes,,,
350699,3EA2FH3FA7174479,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/23/13,6/24/13,,,,Yes,,,
350700,3NSXRUGFA3006313,44,11,000,0,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",1/4/12,1/9/12,,Yes,,,,,
350701,3NSY3QLFA3100391,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/9/12,4/16/12,,,,Yes,,,
350702,3EA2VJQFA7040489,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/14,2/11/14,,,,Yes,,,
350703,3NT15D2FA3363472,44,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/29/15,12/30/15,,,,,Yes,,
350704,3NT11IWFA3296196,44,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/23/15,1/5/16,,,,,Yes,,
350705,3EA2SC7FA7006239,44,11,000,0,Perform system or component checks ,Completed the component or system test,1/6/14,1/6/14,,,,Yes,,,
350706,3EA2NNFFA7290204,44,11,956,C,System or Component is dirty,Cleaned the system or component,10/17/13,10/17/13,,,,Yes,,,
350707,3EA2XHVFA7068446,44,11,846,A,System or Component is dirty,Cleaned the system or component,3/9/14,3/9/14,,,,Yes,,,
350708,3EA31I0FA7157210,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/6/14,6/16/14,,,,Yes,,,
350709,3EA30UVFA7150014,44,11,070,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/30/14,6/3/14,,,,,Yes,,
350710,3EA1S2RFA7292399,44,11,000,0,Perform a periodic inspection,Completed the inspection,10/18/12,10/21/12,,,,Yes,,,
350711,3EA2D4UFA7153215,44,11,000,0,Perform system or component checks ,Completed the component or system test,6/2/13,6/30/13,,,,Yes,,,
350712,3EA2ZFJFA7125425,44,11,000,0,Perform a periodic inspection,Completed the inspection,5/5/14,5/5/14,,,,Yes,,,
350713,3EA2QCMFA7337333,44,11,000,0,Perform a periodic inspection,Completed the inspection,12/3/13,12/4/13,,,,Yes,,,
350714,3NT1MJ9FA3273327,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/29/16,9/30/16,,,,,Yes,,
350715,3NT19SVFA3068383,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/8/16,3/8/16,,,,Yes,,,
350716,3EA2MESFA7252266,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/9/13,9/9/13,,,,,Yes,,
350717,3ECBWR1FA7098760,44,23,295,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/8/14,4/8/14,,,,,Yes,,
350718,3EA35ZRFA7223554,44,11,070,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/12/14,8/12/14,,,,,Yes,,
350719,3NSY5VGFA3116584,44,11,105,B,System or component worn or broken,Removed and Replaced the system or component,4/25/12,5/7/12,,,,,Yes,,
350720,3EA2N7DFA7283015,44,12,020,B,System or component worn or broken,Removed and Replaced the system or component,10/10/13,10/10/13,,,,,Yes,,
350721,3EA56CSFA7061090,44,23,956,R,Component or part failure,Removed and Replaced failed part or assembly,3/2/17,3/3/17,,,,,Yes,,Yes
350722,3NT1MH5FA3273317,44,23,135,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/28/16,9/29/16,,,,,Yes,,
350723,3EA35SPFA7223452,44,11,257,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/11/14,8/11/14,,,,,Yes,,
350724,3NT145EFA3345125,44,23,787,R,System or component worn or broken,Removed and Replaced the system or component,12/10/15,12/11/15,,,,,Yes,,
350725,3EA2GKBFA7182356,44,11,000,0,Perform a periodic inspection,Completed the inspection,7/1/13,7/1/13,,,,Yes,,,
350726,3EA31QBFA7157A25,44,23,020,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/9/14,6/17/14,,,,,Yes,,
350727,3EA2AMIFA7132484,44,11,000,0,Perform a periodic inspection,Completed the inspection,5/12/13,5/12/13,,,,Yes,,,
350728,3EA2MCVFA7251228,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/8/13,9/9/13,,,,Yes,,,
350729,3EA1PERFA7261270,44,11,020,C,Perform a periodic inspection,Completed the inspection,9/14/12,10/23/12,,,,Yes,,,
350730,3NT1IMCFA3215365,44,11,170,Z,Corrosion found on a panel,Treated and removed the corrosion,8/2/16,8/2/16,Yes,,,,,,
350731,3EA1PEOFA7261233,44,41,,C,Perform a phase inspection,Completed the inspection,9/14/12,1/29/13,,,,Yes,,,
350732,3EA5596FA7051273,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/20/17,2/20/17,,,,Yes,,,
350733,3NT13ALFA3333496,44,11,000,0,Perform a periodic inspection,Completed the inspection,11/29/15,11/29/15,,,,Yes,,,
350734,3EA2538FA7059075,44,11,W52,C,System or component failed ,Worked on system component; repair may or may not have been successful,3/12/13,3/15/13,,,,,,,Yes
350735,3NSYA5LFA3150112,44,11,000,0,Perform a periodic inspection,Completed the inspection,5/29/12,5/29/12,,,,Yes,,,
350736,3NT1R3CFA3363513,44,11,000,0,Perform a periodic inspection,Completed the inspection,12/28/16,1/5/17,,,,Yes,,,
350737,3EA3LQ8FA7147048,44,11,000,0,Perform a periodic inspection,Completed the inspection,5/27/15,5/27/15,,,,Yes,,,
350738,3EA580DFA7086318,44,11,000,0,Perform a periodic inspection,Completed the inspection,3/27/17,3/27/17,,,,Yes,,,
350739,3EA2OHMFA7304160,44,11,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/31/13,10/31/13,,,,,Yes,,
350740,3NSXU0WFA3024023,44,11,956,C,Perform system or component checks ,Completed the component or system test,1/24/12,1/24/12,,,,Yes,,,
350741,3EA58Y2FA7100325,44,11,000,0,Perform a periodic inspection,Completed the inspection,4/10/17,4/10/17,,,,Yes,,,
350742,3EA2VJSFA7040489,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/14,2/10/14,,,,Yes,,,
350743,3NSYJXUFA3237210,44,11,000,0,Perform a periodic inspection,Completed the inspection,8/24/12,8/24/12,,,,Yes,,,
350744,3EA20E3FA7029130,44,11,000,0,Perform a periodic inspection,Completed the inspection,1/29/13,1/31/13,,,,Yes,,,
350745,3NT1D0FFA3130030,44,11,000,0,Perform system or component checks ,Completed the component or system test,5/9/16,5/11/16,,,,Yes,,,
350746,3NSYJT3FA3236152,44,23,080,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/23/12,8/23/12,,,,,Yes,,
350747,3NT11G4FA3295144,44,11,000,0,Perform a periodic inspection,Completed the inspection,10/22/15,10/28/15,,,,Yes,,,
350748,3EA2YD5FA7078274,44,23,295,R,Code: HPVBJD was set.,Removed and replaced system or component,3/19/14,3/19/14,,,,,Yes,,
350749,3EA2DYCFA7160574,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/9/13,6/9/13,,,,Yes,,,
350750,3EA2ULXFA7031060,44,11,000,0,Perform a periodic inspection,Completed the inspection,1/31/14,1/31/14,,,,Yes,,,
350751,2X1IELCFAA292497,44,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,3/18/16,3/21/16,,,,Yes,,,
350752,3NT16B7FA3012230,44,11,000,0,Perform a periodic inspection,Completed the inspection,1/12/16,1/19/16,,,,Yes,,,
350753,3EA2XEBFA7065392,44,11,000,0,Perform system or component checks ,Completed the component or system test,3/6/14,3/6/14,,,,Yes,,,
350754,3EA2IYTFA7210346,44,11,000,0,Perform a periodic inspection,Completed the inspection,7/29/13,7/31/13,,,,Yes,,,
350755,3EA33WJFA7196096,44,11,000,0,Perform a periodic inspection,Completed the inspection,7/15/14,7/16/14,,,,Yes,,,
350756,3EA2GHUFA7182310,44,11,000,0,Clean a system or component,Cleaned the system or component,7/1/13,7/1/13,,,,Yes,,,
350757,3EA24DNFA7065329,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/6/13,3/6/13,,,,,Yes,,
350758,3NT1N7ZFA3288598,44,41,,C,Perform a periodic inspection,Completed the inspection,10/14/16,10/14/16,,,,Yes,,,
350759,3EA3OTAFA7190414,44,11,020,B,System or component worn or broken,Removed and Replaced the system or component,7/9/15,7/12/15,,,,,Yes,,
350760,3EA23Z7FA7063188,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/4/13,3/4/13,,,,,Yes,,
350761,3NT12CIFA3319006,44,11,000,0,Perform a periodic inspection,Completed the inspection,11/15/15,11/15/15,,,,Yes,,,
350762,3NT1T0JFA3022320,44,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,1/22/17,1/25/17,,,,Yes,,,
350763,3EA21UMFA7042074,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/11/13,2/14/13,,,,Yes,,,
350764,3EA37AEFA7237201,44,11,000,0,Perform a periodic inspection,Completed the inspection,8/25/14,8/26/14,,,,Yes,,,
350765,3ECBX0SFA7105846,44,11,000,0,Perform system or component checks ,Completed the component or system test,4/15/14,4/15/14,,,,Yes,,,
350766,3EA550UFA7047161,44,11,000,0,Perform a periodic inspection,Completed the inspection,2/16/17,2/20/17,,,,Yes,,,
350767,3NT1RAQFA3004591,44,11,000,0,Perform a periodic inspection,Completed the inspection,1/4/17,1/10/17,,,,Yes,,,
350768,3EA1PJKFA7262316,44,11,070,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/17/12,9/20/12,,,,,Yes,,
350769,3NSYEBOFA3181278,44,11,000,0,Perform a periodic inspection,Completed the inspection,6/29/12,6/29/12,,,,Yes,,,
350770,3EA1PLFFA7262331,44,11,000,0,Perform a periodic inspection,Completed the inspection,9/18/12,9/20/12,,,,Yes,,,
350771,3NT1K9AFA3235489,44,47,,C,Perform a periodic inspection,Completed the inspection,8/22/16,12/21/16,,,,Yes,,,
350772,3EA58WPFA7097315,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/7/17,4/10/17,,,,,Yes,,
350773,3NT0ZQ2FA3266191,44,11,956,C,Code: ZJMZJD was set.,Observed the area and attempted to repair it,9/23/15,9/24/15,,,,,Yes,,
350774,3NT0YJXFA3258590,44,11,020,C,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",9/10/15,9/17/15,,Yes,,,,,
350775,3NSXV4IFA3031534,44,11,306,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/31/12,2/1/12,,,,,Yes,,
350776,3NT0ZQ3FA3266186,44,12,956,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/23/15,9/24/15,,,,,Yes,,
350777,3EA2MEUFA7252266,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/9/13,9/9/13,,,,,Yes,,
350778,3NT1GFTFA3179051,44,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/27/16,6/27/16,,,,,Yes,,
