,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
278178,3MN2DSFP6G113027,35,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/14,4/23/14,,,,Yes,,,
278179,3MN5WLYP6G055328,35,23,381,R,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/24/16,2/26/16,,,,,Yes,,
278180,3MN6XVQP6G243302,35,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/30/16,8/30/16,,,,,Yes,,
278181,3MN6ARGP6G125304,35,23,787,R,System or component worn or broken,Removed and Replaced the system or component,5/4/16,5/4/16,,,,,Yes,,
278182,3DW3MJOP6D200327,35,11,000,0,Perform a periodic inspection,Completed the inspection,7/19/18,8/1/18,,,,Yes,,,
278183,3DW2WHXP6D193252,35,47,,C,Perform system or component checks ,Completed the component or system test,7/12/17,7/19/17,,,,Yes,,,
278184,3DW3RKPP6D257089,35,11,000,0,System or component worn or broken,Worked on and repaired component/system,9/14/18,9/28/18,,,,,Yes,,
278185,3DW36H4P6D321319,35,11,C01,C,Bare Metal found on a door,"Sanded, primed, and painted the bare area",11/17/17,11/20/17,,Yes,,,,,
278186,3DW41A6P6D015019,35,11,020,C,System or component worn or broken,Worked on and repaired component/system,1/15/19,2/12/19,,,,,Yes,,
278187,3MN2NOWP6G164094,35,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/13/14,6/13/14,,,,,Yes,,
278188,3DW34MLP6D304145,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/31/17,11/1/17,,,,Yes,,,
278189,3MN3ZLSP6G062009,35,11,190,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/3/15,3/3/15,,,,,Yes,,
278190,3MN6XP8P6G242257,35,11,127,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/29/16,8/30/16,,,,,Yes,,
278191,3DW2R2JP6D131021,35,11,525,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/11/17,5/11/17,,,,,Yes,,
278192,3MN51F9P6G180012,35,11,282,A,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/1/15,9/2/15,,,,,Yes,,
278193,3MN7IFRP6G354093,35,11,000,0,Perform a periodic inspection,Completed the inspection,12/19/16,12/23/16,,,,Yes,,,
278194,3DW46TXP6D100487,35,11,000,0,Perform system or component checks ,Completed the component or system test,4/10/19,5/6/19,,,,Yes,,,
278195,3MN1YWQP6G040216,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/9/14,2/10/14,,,,Yes,,,
278196,3DW36IXP6D321330,35,11,190,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,11/17/17,11/20/17,,,,Yes,,,
278197,3DW2WHMP6D193241,35,47,,C,Perform system or component checks ,Completed the component or system test,7/12/17,7/19/17,,,,Yes,,,
278198,3MN41DKP6G069391,35,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/10/15,3/13/15,,,,,Yes,,
278199,3MN7GIEP6G342026,35,11,000,0,Perform a periodic inspection,Completed the inspection,12/7/16,12/7/16,,,,Yes,,,
278200,3MP9D0RP6G320638,35,11,000,0,Perform a periodic inspection,Completed the inspection,11/16/14,11/17/14,,,,Yes,,,
278201,3MN6O0JP6G194117,35,11,799,A,Code: HPXUJD was set.,Worked on system component; repair may or may not have been successful,7/12/16,7/12/16,,,,,,,Yes
278202,3DW47PEP6D111566,35,11,020,C,System or component worn or broken,Worked on and repaired component/system,4/20/19,4/22/19,,,,,Yes,,
278203,3MN3ZD2P6G061499,35,11,381,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/2/15,3/3/15,,,,,Yes,,
278204,3DW3MYRP6D207451,35,11,020,C,System or component worn or broken,Removed and Replaced the system or component,7/25/18,7/31/18,,,,,Yes,,
278205,3MN27F4P6G080128,35,11,000,0,Perform a periodic inspection,Completed the inspection,3/21/14,3/21/14,,,,Yes,,,
278206,3MN3TGBP6G033542,35,11,525,S,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/2/15,2/2/15,,,,,Yes,,
278207,3DW3UU2P6D291004,35,12,070,B,Wiring issue found on the aircraft,Removed and replaced system or component,10/18/18,10/20/18,,,,,Yes,,
278208,3MN5R87P6G032232,35,11,127,C,System or component failed ,Worked on system component; repair may or may not have been successful,2/1/16,2/1/16,,,,,,,Yes
278209,3DW3P8MP6D237562,35,12,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/24/18,8/25/18,,,,,Yes,,
278210,3DW3A0QP6D036080,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/5/18,2/9/18,,,,Yes,,,
278211,3DW3WOSP6D305257,35,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,11/2/18,11/2/18,,,,,Yes,,
278212,3MN34BJP6G256294,35,11,000,0,Perform a periodic inspection,Completed the inspection,9/13/14,9/16/14,,,,Yes,,,
278213,3DW3XN9P6D314075,35,11,000,0,Perform a periodic inspection,Completed the inspection,11/10/18,11/11/18,,,,Yes,,,
278214,3DW408MP6D360314,35,11,000,0,Perform a periodic inspection,Completed the inspection,12/26/18,1/7/19,,,,Yes,,,
278215,3MN5JYJP6G350500,35,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,12/16/15,12/18/15,,,,Yes,,,
278216,3MP9CEXP6G083709,35,11,000,0,Perform a periodic inspection,Completed the inspection,3/24/14,3/24/14,,,,Yes,,,
278217,3MN7JQ1P6G364019,35,11,000,0,Perform verification of component or system,Completed the component or system test,12/29/16,12/29/16,,,,Yes,,,
278218,3MN3X9AP6G051334,35,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/20/15,2/23/15,,,,,Yes,,
278219,3DW33BSP6D287184,35,23,956,R,Component or part failure,Removed and Replaced failed part or assembly,10/13/17,10/14/17,,,,,Yes,,Yes
278220,3MN6X0CP6G238444,35,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,8/25/16,8/25/16,,,,Yes,,,
278221,3MN1W35P6G023042,35,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,1/23/14,1/27/14,,,,Yes,,,
278222,3DW41COP6D016096,35,11,020,C,System or component worn or broken,Worked on and repaired component/system,1/16/19,2/12/19,,,,,Yes,,
278223,3MN5WPNP6G056381,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/25/16,2/25/16,,,,Yes,,,
278224,3MN6KU0P6G179074,35,11,070,B,System or component worn or broken,Removed and Replaced the system or component,6/27/16,6/27/16,,,,,Yes,,
278225,3MN3V6RP6G041071,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/10/15,2/11/15,,,,Yes,,,
278226,3MN1XTHP6G034343,35,47,,P,Perform system or component checks ,Completed the component or system test,2/3/14,2/3/14,,,,Yes,,,
278227,3MN60VKP6G077054,35,12,696,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/17/16,3/17/16,,,,,Yes,,
278228,3MN591HP6G282037,35,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/9/15,10/9/15,,,,,Yes,,
278229,3DW2Q3AP6D113074,35,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/17,4/24/17,,,,Yes,,,
278230,3DW32QEP6D282022,35,23,374,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/9/17,10/27/17,,,,,Yes,,
278231,3MN5K3TP6G350550,35,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,12/16/15,12/16/15,,,,Yes,,,
278232,3MN3VWZP6G047015,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/16/15,2/16/15,,,,Yes,,,
278233,3MN6LYVP6G182017,35,11,846,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/30/16,7/1/16,,,,,Yes,,
278234,3MN5967P6G283139,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/10/15,10/11/15,,,,Yes,,,
278235,3DW3JYTP6D172135,35,11,000,0,Perform a periodic inspection,Completed the inspection,6/21/18,6/21/18,,,,Yes,,,
278236,3MN4V05P6G209231,35,12,719,B,Wiring issue found on the aircraft,Removed and replaced system or component,7/28/15,8/2/15,,,,,Yes,,
278237,3DW44UIP6D086017,35,11,956,C,Code: HPHPMZ was set.,Worked on system component; repair may or may not have been successful,3/27/19,3/27/19,,,,,,,Yes
278238,3DW3ACGP6D040265,35,11,190,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/9/18,3/2/18,,,,,Yes,,
278239,3DW3P72P6D236542,35,11,028,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/24/18,8/25/18,,,,,Yes,,
278240,3DW2QVDP6D124541,35,11,956,C,System or component failed ,Worked on system component; repair may or may not have been successful,5/4/17,5/11/17,,,,,,,Yes
278241,3MN4EZKP6G131419,35,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/11/15,5/11/15,,,,,Yes,,
278242,3DW3B44P6D060187,35,47,,C,Perform system or component checks ,Completed the component or system test,3/1/18,3/19/18,,,,Yes,,,
278243,3MN2TGCP6G199054,35,11,956,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,7/18/14,7/22/14,,,,,Yes,,
278244,3MN74YBP6G279295,35,23,190,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/5/16,10/17/16,,,,,Yes,,
278245,3MN76JEP6G289541,35,11,020,C,System or component worn or broken,Worked on and repaired component/system,10/15/16,10/16/16,,,,,Yes,,
278246,3MN7QXVP6G031461,35,11,000,0,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,1/31/17,1/31/17,,,,Yes,,,
278247,3DW36L1P6D321349,35,11,C02,C,Corrosion identified on a port,Treated and removed the corrosion,11/17/17,11/20/17,Yes,,,,,,
278248,3MN45ALP6G087492,35,11,000,0,Perform a periodic inspection,Completed the inspection,3/28/15,4/6/15,,,,Yes,,,
278249,3MN72IEP6G266123,35,11,000,0,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,9/22/16,9/23/16,,,,Yes,,,
278250,3DW35J7P6D311414,35,11,000,0,Perform a periodic inspection,Completed the inspection,11/7/17,11/8/17,,,,Yes,,,
278251,3DW41CRP6D016104,35,11,020,C,System or component worn or broken,Worked on and repaired component/system,1/16/19,2/12/19,,,,,Yes,,
278252,3MN6GT8P6G154147,35,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,6/2/16,6/2/16,,,,Yes,,,
278253,3MN3CIOP6G298299,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/25/14,10/26/14,,,,Yes,,,
278254,3MN60MOP6G076565,35,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/16/16,10/26/16,,,,,Yes,,
278255,3MN5E3GP6G312322,35,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,11/8/15,11/8/15,,,,Yes,,,
278256,3MN1XTGP6G034342,35,47,,P,Perform system or component checks ,Completed the component or system test,2/3/14,2/3/14,,,,Yes,,,
278257,3MN4K5BP6G155114,35,11,381,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/4/15,6/4/15,,,,,Yes,,
278258,3DW41EKP6D016139,35,11,C01,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/16/19,2/5/19,,,,,Yes,,
278259,3DW2SZYP6D212381,35,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/6/17,6/9/17,,,,,Yes,,
278260,3DW3D08P6D086276,35,11,000,0,Perform a periodic inspection,Completed the inspection,3/27/18,3/28/18,,,,Yes,,,
278261,3MN6WZWP6G238440,35,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,8/25/16,8/25/16,,,,Yes,,,
278262,3DYBVFAP6D070607,35,11,000,0,Perform a periodic inspection,Completed the inspection,3/11/19,3/11/19,,,,Yes,,,
278263,3MN1XGVP6G031153,35,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/31/14,2/3/14,,,,,Yes,,
278264,3MN6NTHP6G194536,35,11,000,0,Perform a periodic inspection,Completed the inspection,7/12/16,7/13/16,,,,Yes,,,
278265,3DW41ZFP6D023084,35,11,C01,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/23/19,1/25/19,,,,,Yes,,
278266,3MP9E05P6G160644,35,23,787,R,System or component worn or broken,Removed and Replaced the system or component,6/9/15,6/10/15,,,,,Yes,,
278267,3DW41EDP6D016132,35,11,C01,Z,Corrosion found on the Landing Gear Assembly,Treated and removed the corrosion,1/16/19,1/23/19,Yes,,,,,,
278268,3DW3ZFOP6D332346,35,11,000,0,System or component worn or broken,Worked on and repaired component/system,11/28/18,11/29/18,,,,,Yes,,
278269,3DYBUZBP6D057668,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/26/19,2/26/19,,,,Yes,,,
278270,3MN5966P6G283139,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/10/15,10/11/15,,,,Yes,,,
278271,3DW4206P6D023109,35,11,020,C,Corrosion found on a panel,Treated and removed the corrosion,1/23/19,2/6/19,Yes,,,,,,
278272,3DW3AIOP6D046713,35,23,787,R,System or component worn or broken,Removed and Replaced the system or component,2/15/18,2/15/18,,,,,Yes,,
278273,3DW41G5P6D016201,35,11,C01,Z,Perform system or component checks ,Completed the component or system test,1/16/19,1/23/19,Yes,,,Yes,,,
278274,3DW47PNP6D111579,35,11,020,C,System or component worn or broken,Worked on and repaired component/system,4/20/19,4/22/19,,,,,Yes,,
278275,3DYBUZCP6D057668,35,11,000,0,Perform a periodic inspection,Completed the inspection,2/26/19,2/26/19,,,,Yes,,,
278276,3DW32Y5P6D283066,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/10/17,10/11/17,,,,Yes,,,
278277,3DW41EQP6D016153,35,11,C01,Z,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/16/19,2/5/19,,,,,Yes,,
278278,3DW3ZVCP6D351011,35,11,000,0,Perform a periodic inspection,Completed the inspection,12/17/18,12/17/18,,,,Yes,,,
278279,3DW3FXQP6D128109,35,11,000,0,Perform a periodic inspection,Completed the inspection,5/8/18,5/8/18,,,,Yes,,,
278280,3DW3GVFP6D143510,35,11,000,0,Perform a periodic inspection,Completed the inspection,5/23/18,5/23/18,,,,Yes,,,
278281,3MN5TTFP6G043324,35,12,020,B,System or component worn or broken,Removed and Replaced the system or component,2/12/16,2/12/16,,,,,Yes,,
278282,3MN56Y1P6G272A04,35,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/29/15,9/29/15,,,,,Yes,,
278283,3DW3VZKP6D301021,35,11,622,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/28/18,10/29/18,,,,,Yes,,
278284,3MN7NS3P6G017475,35,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/17/17,1/18/17,,,,,Yes,,
278285,3MN3OT7P6G006321,35,11,000,0,Perform a periodic inspection,Completed the inspection,1/6/15,1/6/15,,,,Yes,,,
278286,3DW3UNVP6D290509,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/17/18,10/26/18,,,,Yes,,,
278287,3DW3ZJHP6D336414,35,11,000,0,Perform a periodic inspection,Completed the inspection,12/2/18,12/12/18,,,,Yes,,,
278288,3MN7JWOP6G001207,35,11,000,0,Perform a periodic inspection,Completed the inspection,1/1/17,1/5/17,,,,Yes,,,
278289,3MN56SHP6G271540,35,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,9/28/15,10/9/15,,,,Yes,,Yes,
278290,3MN4A9FP6G111494,35,11,381,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/21/15,4/21/15,,,,,Yes,,
278291,3DW2RCEP6D141204,35,11,000,0,Perform a periodic inspection,Completed the inspection,5/21/17,5/24/17,,,,Yes,,,
278292,3MN2JNTP6G146421,35,23,787,R,System or component worn or broken,Removed and Replaced the system or component,5/26/14,5/26/14,,,,,Yes,,
278293,3DW3HRHP6D156365,35,23,374,R,System or component worn or broken,Removed and Replaced the system or component,6/5/18,8/7/18,,,,,Yes,,
278294,3MN6DS6P6G139207,35,47,,C,Perform system or component checks ,Completed the component or system test,5/18/16,5/24/16,,,,Yes,,,
278295,3DW34LRP6D303135,35,11,000,0,Perform a periodic inspection,Completed the inspection,10/30/17,10/31/17,,,,Yes,,,
278296,3MN4O0PP6G180425,35,11,000,0,Perform a periodic inspection,Completed the inspection,6/29/15,6/29/15,,,,Yes,,,
278297,3DW3R0JP6D249A16,35,12,020,B,System or component worn or broken,Removed and Replaced the system or component,9/10/18,9/11/18,,,,,Yes,,
278298,3DW426SP6D028245,35,11,000,0,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/28/19,2/12/19,,,,,Yes,,
278299,3DW3WZCP6D309449,35,11,000,0,Perform a periodic inspection,Completed the inspection,11/5/18,11/5/18,,,,Yes,,,
