,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
81618,3BTUK1FPE3223035,11,11,185,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/10/16,8/10/16,,,,,Yes,,
81619,3BTYPXNPE3344495,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/10/17,12/13/17,,,,Yes,,,
81620,3BTTT1HPE3143330,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/22/16,5/23/16,,,,Yes,,,
81621,3BU2E1UPE3112357,11,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,4/22/19,4/23/19,,,,Yes,,Yes,
81622,3BU0XPGPE3253106,11,11,000,0,Perform a periodic inspection,Completed the inspection,9/10/18,9/11/18,,,,Yes,,,
81623,3BTSE83PE3013412,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/13/16,1/13/16,,,,Yes,,,
81624,3BU2EBAPE3113545,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/19,4/25/19,,,,Yes,,,
81625,3BTTP48PE3131018,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/10/16,5/11/16,,,,Yes,,,
81626,3BTVWJDPE3010455,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",1/10/17,1/14/17,,Yes,,,,,
81627,3BTUTHMPE3248594,11,11,000,0,Perform a periodic inspection,Completed the inspection,9/4/16,9/7/16,,,,Yes,,,
81628,3BU1M9APE3352369,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/18/18,12/18/18,,,,Yes,,,
81629,3BTV7Y7PE3292253,11,23,169,R,Bad Battery,Repaired or replaced battery,10/18/16,10/18/16,,,,,Yes,,
81630,3BTU7IPPE3190312,11,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/8/16,7/8/16,,,,,Yes,,
81631,3BTUG2GPE3213410,11,11,000,0,Perform a periodic inspection,Completed the inspection,7/31/16,8/3/16,,,,Yes,,,
81632,3BTX6GSPE3159185,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/8/17,6/13/17,,,,Yes,,,
81633,3BTWL30PE3089319,11,12,020,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,3/30/17,10/13/17,,,,,Yes,,
81634,3BTU09GPE3167065,11,11,425,C,Chipped or worn paint identified on the aircraft,Repair chip and paint the area,6/15/16,6/19/16,,,,Yes,,,
81635,3BTV8KHPE3293543,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/19/16,10/27/16,,,,Yes,,,
81636,3BTUFDKPE3210050,11,23,295,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/28/16,7/28/16,,,,,Yes,,
81637,3BVONJYPE3305779,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/1/17,11/1/17,,,,Yes,,,
81638,3BU0E6IPE3190211,11,11,C01,Z,Corrosion identified on a port,Treated and removed the corrosion,7/8/18,7/21/18,Yes,,,,,,
81639,3BU2AAVPE3092368,11,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/2/19,4/2/19,,,,,Yes,,
81640,3BTWHUCPE3078188,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/19/17,3/27/17,,,,Yes,,,
81641,3BTV67TPE3287494,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/13/16,10/13/16,,,,Yes,,,
81642,3BTXAOLPE3173466,11,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",6/21/17,7/10/17,,Yes,,,,,
81643,3BU06HVPE3163397,11,23,787,R,System or component worn or broken,Removed and Replaced the system or component,6/12/18,6/12/18,,,,,Yes,,
81644,3BU0XGFPE3252A00,11,11,000,0,Perform a phase inspection,Completed the inspection,9/9/18,9/11/18,,,,Yes,,,
81645,3BTVNJ9PE3340096,11,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/5/16,12/6/16,,,,,Yes,,
81646,3BTYPY1PE3344497,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/10/17,12/11/17,,,,Yes,,,
81647,3BU1IK1PE3338060,11,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/4/18,12/5/18,,,,,Yes,,
81648,3BTX9JUPE3169452,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/18/17,6/21/17,,,,Yes,,,
81649,3BTTSUUPE3141199,11,11,651,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,5/20/16,5/23/16,,,,,Yes,,
81650,3BU019YPE3147506,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/27/18,6/5/18,,,,Yes,,,
81651,3BU1VWIPE3035361,11,11,429,N,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",2/4/19,3/26/19,,Yes,,,,,
81652,3BU0T3PPE3234319,11,11,425,C,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",8/22/18,9/15/18,,Yes,,,,,
81653,3BTU1ECPE3171144,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/19/16,6/20/16,,,,Yes,,,
81654,3BTY2JQPE3268190,11,12,020,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,9/25/17,9/25/17,,,,,Yes,,
81655,3BTT26FPE3068031,11,11,301,A,Code: VBMZFV was set.,Removed and replaced system or component,3/8/16,3/10/16,,,,,Yes,,
81656,3BU17WTPE3296287,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/23/18,10/23/18,,,,Yes,,,
81657,3BTYQLEPE3345237,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",12/11/17,12/23/17,,Yes,,,,,
81658,3BTVO1JPE3341335,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/6/16,12/6/16,,,,Yes,,,
81659,3BU1VW1PE3035344,11,11,429,N,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",2/4/19,3/26/19,,Yes,,,,,
81660,3BTY4AFPE3271190,11,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",9/28/17,9/30/17,,Yes,,,,,
81661,3BTV67XPE3287494,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/13/16,10/13/16,,,,Yes,,,
81662,3BU17XPPE3296309,11,11,282,S,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/23/18,10/23/18,,,,,Yes,,
81663,3BU28ITPE3035364,11,11,425,C,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",3/26/19,3/31/19,,Yes,,,,,
81664,3BU1FEVPE3323328,11,23,956,R,Code: HPZJFV was set.,Removed and Replaced failed part or assembly,11/19/18,11/27/18,,,,,Yes,,Yes
81665,3BU1UO6PE3030302,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/30/19,1/30/19,,,,Yes,,,
81666,3BTXCS9PE3179423,11,23,787,R,System or component worn or broken,Removed and Replaced the system or component,6/28/17,6/28/17,,,,,Yes,,
81667,3BTYMXTPE3333586,11,16,295,P,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/29/17,12/11/17,,,,,Yes,,
81668,3BU03WDPE3156384,11,11,425,C,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/5/18,6/10/18,,Yes,,,,,
81669,3BTUUQAPE3252074,11,12,020,B,System or component worn or broken,Removed and Replaced the system or component,9/8/16,9/8/16,,,,,Yes,,
81670,3BTU0AKPE3167124,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/15/16,6/19/16,,Yes,,,,,
81671,3BU1K2YPE3343801,11,11,374,C,Code: FVFVXU was set.,Removed and replaced system or component,12/9/18,12/9/18,,,,,Yes,,
81672,3BU2EB9PE3113545,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/23/19,4/25/19,,,,Yes,,,
81673,3BTVEGWPE3307229,11,12,525,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,11/2/16,11/2/16,,,,,Yes,,
81674,3BU27YLPE3083263,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/24/19,3/26/19,,,,Yes,,,
81675,3BY0LTLPE3281987,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/8/18,10/9/18,,,,Yes,,,
81676,3BTXMANPE3212A00,11,11,000,0,Perform a phase inspection,Completed the inspection,7/31/17,8/2/17,,,,Yes,,,
81677,3BTUJG0PE3222328,11,11,000,0,Perform a periodic inspection,Completed the inspection,8/9/16,8/9/16,,,,Yes,,,
81678,3BY0LTHPE3281986,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/8/18,10/10/18,,,,Yes,,,
81679,3BU0AO0PE3175523,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/24/18,6/29/18,,,,Yes,,,
81680,3BTYVLKPE3363513,11,11,302,S,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,12/29/17,1/18/18,,,,,Yes,,
81681,3BTT39YPE3070095,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/10/16,3/15/16,,,,Yes,,,
81682,3BU17WQPE3296287,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/23/18,10/23/18,,,,Yes,,,
81683,3BTU0ACPE3167117,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/15/16,6/19/16,,Yes,,,,,
81684,3BTSRHQPE3055182,11,11,000,0,Perform system or component checks ,Completed the component or system test,2/24/16,2/24/16,,,,Yes,,,
81685,3BTUG2MPE3213410,11,11,000,0,Perform a periodic inspection,Completed the inspection,7/31/16,8/3/16,,,,Yes,,,
81686,3BU1CXUPE3315059,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/11/18,11/14/18,,,,Yes,,,
81687,3BU0AO4PE3175523,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/24/18,6/29/18,,,,Yes,,,
81688,3BTXMAOPE3212A00,11,11,000,0,Perform a phase inspection,Completed the inspection,7/31/17,8/2/17,,,,Yes,,,
81689,3BTWB4EPE3059212,11,11,000,0,Perform a periodic inspection,Completed the inspection,2/28/17,2/28/17,,,,Yes,,,
81690,3BTSE81PE3013412,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/13/16,1/13/16,,,,Yes,,,
81691,3BTVVQFPE3006352,11,11,070,B,"Part or weapon component broken, worn, or cracked",Part or weapon removed and replaced,1/6/17,1/7/17,,,,Yes,,Yes,
81692,3BU1CINPE3312439,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/8/18,11/8/18,,,,Yes,,,
81693,3BTZT7QPE3119590,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/29/18,5/1/18,,,,Yes,,,
81694,3BTVSYJPE3360461,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/25/16,1/3/17,,,,Yes,,,
81695,3BU0XGAPE3252A00,11,11,000,0,Perform a phase inspection,Completed the inspection,9/9/18,9/13/18,,,,Yes,,,
81696,3BU0T6FPE3234406,11,11,425,C,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",8/22/18,9/15/18,,Yes,,,,,
81697,3BTW036PE3023294,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/23/17,1/25/17,,,,Yes,,,
81698,3BTWV60PE3123218,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/3/17,5/4/17,,,,Yes,,,
81699,3BTTD02PE3096517,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",4/5/16,4/10/16,,Yes,,,,,
81700,3BVOMGRPE3235755,11,11,000,0,Perform a periodic inspection,Completed the inspection,8/23/17,8/25/17,,,,Yes,,,
81701,3C0CK5PPE3195601,11,11,000,0,Perform a periodic inspection,Completed the inspection,7/14/17,7/17/17,,,,Yes,,,
81702,3BTW8ASPE3052125,11,12,020,B,System or component worn or broken,Removed and Replaced the system or component,2/21/17,2/22/17,,,,,Yes,,
81703,3C0CM98PE3032708,11,11,956,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/1/18,2/2/18,,,,,Yes,,
81704,3BTU0A3PE3167108,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/15/16,6/19/16,,Yes,,,,,
81705,3BTY494PE3271166,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",9/28/17,9/30/17,,Yes,,,,,
81706,3BTY49WPE3271180,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",9/28/17,9/30/17,,Yes,,,,,
81707,3BU22MPPE3063263,11,23,127,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/4/19,3/25/19,,,,,Yes,,
81708,3BTYPXMPE3344495,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/10/17,12/13/17,,,,Yes,,,
81709,3BU2FUZPE3119186,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/29/19,4/29/19,,,,Yes,,,
81710,3BTTZMJPE3162A04,11,11,020,C,System or component worn or broken,Worked on and repaired component/system,6/13/16,6/14/16,,,,,Yes,,
81711,3BTTALUPE3090247,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/30/16,4/4/16,,,,Yes,,,
81712,3BTXMATPE3212A00,11,11,000,0,Perform a phase inspection,Completed the inspection,7/31/17,7/31/17,,,,Yes,,,
81713,3BTT6SLPE3081260,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/21/16,3/21/16,,,,Yes,,,
81714,3BU2FYHPE3119231,11,11,425,C,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",4/29/19,4/29/19,,Yes,,,,,
81715,3BTSHT6PE3025256,11,23,080,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/25/16,1/25/16,,,,,Yes,,
81716,3BTVB72PE3299283,11,11,105,C,Bad Battery,Repaired or replaced battery,10/25/16,10/25/16,,,,,Yes,,
81717,3BTS4OMPE3342599,11,47,,C,Perform a periodic inspection,Completed the inspection,12/8/15,12/8/15,,,,Yes,,,
81718,3BTX7K7PE3163231,11,11,799,A,Perform a periodic inspection,Completed the inspection,6/12/17,7/6/17,,,,Yes,,,
81719,3BU1TU0PE3028376,11,23,787,R,System or component worn or broken,Removed and Replaced the system or component,1/28/19,1/28/19,,,,,Yes,,
81720,3BU03WJPE3156389,11,11,425,C,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/5/18,6/10/18,,Yes,,,,,
81721,3BTXOMLPE3219499,11,11,W48,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/7/17,8/8/17,,,,,Yes,,
81722,3BTS9ONPE3356414,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/22/15,12/29/15,,,,Yes,,,
81723,3BTSHG1PE3025588,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/16,1/27/16,,,,Yes,,,
81724,3BTWKFDPE3087555,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/28/17,3/28/17,,,,Yes,,,
81725,3BU1A1CPE3303317,11,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/30/18,10/30/18,,,,,Yes,,
81726,3BTXCUAPE3179450,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/28/17,6/30/17,,,,Yes,,,
81727,3BTY6S3PE3278337,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/4/17,10/5/17,,,,Yes,,,
81728,3BU0T65PE3234397,11,11,425,C,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",8/22/18,9/15/18,,Yes,,,,,
81729,3BTS26TPE3335275,11,11,000,0,Perform an aircraft transfer or acceptance inspection,Completed the inspection,12/1/15,1/8/16,,,,Yes,,,
81730,3BU1Q9VPE3013166,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/13/19,1/16/19,,,,Yes,,,
81731,3BTV8KNPE3293544,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/19/16,10/21/16,,,,Yes,,,
81732,3BTTW0CPE3153459,11,11,180,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,6/1/16,6/4/16,,,,,Yes,,
81733,3BTYS1RPE3349422,11,11,000,0,Perform system or component checks ,Completed the component or system test,12/15/17,12/15/17,,,,Yes,,,
81734,3BTVTDAPE3363361,11,23,787,R,System or component worn or broken,Removed and Replaced the system or component,12/28/16,12/28/16,,,,,Yes,,
81735,3BTZBXUPE3058315,11,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,2/27/18,2/27/18,,,,Yes,,Yes,
81736,3BTTD0UPE3096528,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",4/5/16,4/10/16,,Yes,,,,,
81737,3BU18EIPE3297011,11,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/24/18,10/24/18,,,,,Yes,,
81738,3BTU0AFPE3167119,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/15/16,6/19/16,,Yes,,,,,
81739,3BU28U0PE3086113,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/27/19,3/29/19,,,,Yes,,,
81740,3BTWHUFPE3078188,11,11,000,0,Perform a periodic inspection,Completed the inspection,3/19/17,3/27/17,,,,Yes,,,
81741,3BU1HVEPE3336156,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/2/18,12/4/18,,,,Yes,,,
81742,3C0CTKUPE3106883,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/16/19,4/16/19,,,,Yes,,,
81743,3BTUQQEPE3240474,11,11,602,B,Code: QGQGMZ was set.,Removed and Replaced failed part or assembly,8/27/16,9/7/16,,,,,,,Yes
81744,3BU2F9DPE3116479,11,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/26/19,4/26/19,,,,,Yes,,
81745,3BTURICPE3242290,11,11,000,0,Perform a periodic inspection,Completed the inspection,8/29/16,8/29/16,,,,Yes,,,
81746,3BTWLURPE3090433,11,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/3/17,4/4/17,,,,,Yes,,
81747,3BU03XIPE3156398,11,11,246,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/5/18,6/6/18,,,,,Yes,,
81748,3BTXEJPPE3186239,11,12,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/5/17,7/5/17,,,,,Yes,,
81749,3BTV89BPE3292A02,11,11,020,C,System or component worn or broken,Removed and Replaced the system or component,10/18/16,10/20/16,,,,,Yes,,
81750,3BTUDN4PE3201901,11,23,787,R,System or component worn or broken,Removed and Replaced the system or component,7/19/16,7/19/16,,,,,Yes,,
81751,3BTY48XPE3271162,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",9/28/17,9/30/17,,Yes,,,,,
81752,3BTV8PVPE3292A03,11,11,020,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,10/19/16,10/19/16,,,,,Yes,,
81753,3BU1EFCPE3320328,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/16/18,11/16/18,,,,Yes,,,
81754,3BTUUZFPE3252317,11,11,020,C,System or component worn or broken,Removed and Replaced the system or component,9/8/16,9/9/16,,,,,Yes,,
81755,3XIYSI8PA5105168,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/15/18,4/19/18,,,,Yes,,,
81756,3BTY493PE3271165,11,11,C01,Z,Corrosion identified on a port,Treated and removed the corrosion,9/28/17,9/30/17,Yes,,,,,,
81757,3BU1C7WPE3311297,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/7/18,11/7/18,,,,Yes,,,
81758,3BTXDD3PE3180081,11,12,020,B,System or component worn or broken,Removed and Replaced the system or component,6/29/17,6/29/17,,,,,Yes,,
81759,3BTY4AMPE3271191,11,11,170,Z,Bare Metal located on flight control surface,"Sanded, primed, and painted the bare area",9/28/17,9/30/17,,Yes,,,,,
81760,3BTTO0MPE3126475,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/5/16,5/16/16,,,,Yes,,,
81761,3BTX0XIPE3143191,11,11,799,A,Aircraft weapon configuration change requested,Aircraft configuration change completed,5/23/17,6/19/17,,,,,,Yes,
81762,3C0CSKQPE3099649,11,11,000,0,Perform a periodic inspection,Completed the inspection,4/9/19,4/10/19,,,,Yes,,,
81763,3BTU0AIPE3167122,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/15/16,6/19/16,,Yes,,,,,
81764,3BTZ1YBPE3022432,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/22/18,1/23/18,,,,Yes,,,
81765,3BU1YBIPE3043529,11,11,000,0,Perform a periodic inspection,Completed the inspection,2/12/19,2/14/19,,,,Yes,,,
81766,3BTTQC9PE3134174,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/13/16,5/13/16,,,,Yes,,,
81767,3BTX9LHPE3170465,11,23,787,R,System or component worn or broken,Removed and Replaced the system or component,6/18/17,6/19/17,,,,,Yes,,
81768,3BTYSHDPE3352049,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/18/17,12/27/17,,,,Yes,,,
81769,3BTYIA6PE3316250,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/12/17,11/15/17,,,,Yes,,,
81770,3BTXQXWPE3227045,11,23,962,R,Component or part failure,Removed and Replaced failed part or assembly,8/15/17,8/23/17,,,,,Yes,,Yes
81771,3BTV4HGPE3285347,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/11/16,10/17/16,,,,Yes,,,
81772,3BTV860PE3292392,11,47,,C,Perform a periodic inspection,Completed the inspection,10/18/16,10/19/16,,,,Yes,,,
81773,3BTTBXNPE3092424,11,12,020,B,System or component worn or broken,Removed and Replaced the system or component,4/1/16,4/5/16,,,,,Yes,,
81774,3BTXWPZPE3249325,11,11,799,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/6/17,9/6/17,,,,,Yes,,
81775,3BTYQLMPE3345249,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",12/11/17,12/23/17,,Yes,,,,,
81776,3BTV3NPPE3280420,11,12,105,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,10/6/16,10/6/16,,,,,Yes,,
81777,3BTTTZ2PE3145281,11,11,000,0,Perform a periodic inspection,Completed the inspection,5/24/16,5/24/16,,,,Yes,,,
81778,3BTXEPFPE3186290,11,11,020,C,System or component worn or broken,Worked on and repaired component/system,7/5/17,8/2/17,,,,,Yes,,
81779,3BTURIDPE3242290,11,11,000,0,Perform a periodic inspection,Completed the inspection,8/29/16,8/29/16,,,,Yes,,,
81780,3BTX698PE3159577,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/8/17,6/12/17,,,,Yes,,,
81781,3BU0AO9PE3175524,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/24/18,6/26/18,,,,Yes,,,
81782,3BTUQ5GPE3238237,11,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,8/25/16,8/31/16,,,,Yes,,Yes,
81783,3BU1D8JPE3317312,11,23,295,R,Component or part failure,Removed and Replaced failed part or assembly,11/13/18,11/13/18,,,,,Yes,,Yes
81784,3C0CM7APE3031704,11,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,1/31/18,2/1/18,,,,,Yes,,
81785,3BTWKG3PE3087A02,11,11,070,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/28/17,3/30/17,,,,,Yes,,
81786,3BTSHG0PE3025588,11,11,000,0,Perform a periodic inspection,Completed the inspection,1/25/16,1/27/16,,,,Yes,,,
81787,3BTU0AEPE3167118,11,11,170,Z,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",6/15/16,6/19/16,,Yes,,,,,
81788,3BU22I4PE3063157,11,23,127,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,3/4/19,3/25/19,,,,,Yes,Yes,
81789,3BU0T4LPE3234343,11,11,425,C,Bare Metal located on fastners or panels,"Sanded, primed, and painted the bare area",8/22/18,9/15/18,,Yes,,,,,
81790,3BTX9JNPE3169451,11,11,000,0,Perform a periodic inspection,Completed the inspection,6/18/17,6/21/17,,,,Yes,,,
81791,3BU1EWUPE3323572,11,11,000,0,Perform a periodic inspection,Completed the inspection,11/19/18,11/26/18,,,,Yes,,,
81792,3BTTBV6PE3092338,11,11,020,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,4/1/16,4/4/16,,,,,Yes,,
81793,3BTYPXPPE3344495,11,11,000,0,Perform a periodic inspection,Completed the inspection,12/10/17,12/13/17,,,,Yes,,,
81794,3BY0M0JPE3283935,11,11,000,0,Perform a periodic inspection,Completed the inspection,10/10/18,10/11/18,,,,Yes,,,
