,job_code,aircraft,transaction_code,malfunction_code,action_taken_code,description_of_problem,correction_of_problem,received_date,completion_date,corrosion,bare_metal,corrosion_prevention_treatment,routine_maintenance,unscheduled_maintenance,mission_related_maintenance,failure
339860,3USYKJOFE8057278,42,11,799,A,Code: FVXUMQ was set.,Observed the area and attempted to repair it,2/26/17,2/26/17,,,,,Yes,,
339861,3VZ3RVOPZS325142,42,11,374,A,Code: QGVBUX was set.,Repaired the wire,11/21/17,11/28/17,,,,,Yes,,
339862,3USXI1DFE8028545,42,11,000,N,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/28/15,3/18/15,,,,,Yes,,
339863,3USXN14FE8148001,42,41,,C,Perform system or component checks ,Completed the component or system test,5/28/15,1/20/16,,,,Yes,,,
339864,3USXQEFFE8230240,42,11,070,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/18/15,8/31/15,,,,,Yes,,
339865,3USYGNBFE8347233,42,11,020,B,System or component worn or broken,Removed and Replaced the system or component,12/12/16,1/17/17,,,,,Yes,,
339866,3USX4SMFE8173382,42,11,000,0,Perform a periodic inspection,Completed the inspection,6/22/14,6/26/14,,,,Yes,,,
339867,3USYM37FE8097156,42,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,4/7/17,4/7/17,,,,,Yes,,
339868,3VZ4SH3PZS129592,42,11,000,0,Perform system or component checks ,Completed the component or system test,5/9/18,5/10/18,,,,Yes,,,
339869,3VZ4A95PZS056500,42,11,000,0,Perform a periodic inspection,Completed the inspection,2/25/18,2/26/18,,,,Yes,,,
339870,3USXPKHFE8211392,42,11,000,0,Perform a periodic inspection,Completed the inspection,7/30/15,8/2/15,,,,Yes,,,
339871,3VZ4P7GPZS115539,42,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,4/25/18,4/26/18,,,,Yes,,Yes,
339872,3USXMG2FE8137171,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/17/15,6/18/15,,,,Yes,,,
339873,3USXJSUFE8055195,42,11,000,N,Perform a phase inspection,Completed the inspection,2/24/15,3/18/15,,,,Yes,,,
339874,3VZ3EROPZS254599,42,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/11/17,9/13/17,,,,,Yes,,
339875,3USYC1NFE8241252,42,11,000,0,Perform a periodic inspection,Completed the inspection,8/28/16,8/28/16,,,,Yes,,,
339876,3USYL49FE8067063,42,11,000,0,Perform a periodic inspection,Completed the inspection,3/8/17,3/8/17,,,,Yes,,,
339877,3USX8G2FE8217539,42,23,087,R,Code: HPVBXU was set.,Removed and replaced system or component,8/5/14,8/11/14,,,,,Yes,,
339878,3VZ4XJSPZS158570,42,11,000,0,Perform a periodic inspection,Completed the inspection,6/7/18,6/8/18,,,,Yes,,,
339879,3VZ2ODQPZS135405,42,47,,C,Perform a phase inspection,Completed the inspection,5/15/17,12/13/17,,,,Yes,,,
339880,3VZ2NHPPZS131542,42,11,425,C,Bare Metal found somewhere on the aircraft,"Sanded, primed, and painted the bare area",5/10/17,5/26/17,,Yes,,,,,
339881,3USX2KVFE8134082,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/14,5/16/14,,,,Yes,,,
339882,3VZ53MDPZS190065,42,11,000,0,Perform a periodic inspection,Completed the inspection,7/9/18,7/9/18,,,,Yes,,,
339883,3W16X92PZS302678,42,11,000,0,Perform a periodic inspection,Completed the inspection,10/29/18,10/29/18,,,,Yes,,,
339884,3USXXZ5FE8004018,42,11,000,0,Perform a periodic inspection,Completed the inspection,1/4/16,1/5/16,,,,Yes,,,
339885,3VZ3MRHPZS299320,42,11,000,0,Perform a periodic inspection,Completed the inspection,10/26/17,11/1/17,,,,Yes,,,
339886,3USXY91FE8008172,42,11,000,0,Perform a periodic inspection,Completed the inspection,1/8/16,1/26/16,,,,Yes,,,
339887,3USXM0VFE8132426,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/12/15,6/8/15,,,,Yes,,,
339888,3USY3ZUFE8090233,42,11,000,0,Perform a periodic inspection,Completed the inspection,3/30/16,3/30/16,,,,Yes,,,
339889,3USWX6MFE8059103,42,41,,C,Perform system or component checks ,Completed the component or system test,2/28/14,3/14/14,,,,Yes,,,
339890,3USYB1EFE8232109,42,11,000,0,Perform a periodic inspection,Completed the inspection,8/19/16,8/21/16,,,,Yes,,,
339891,3VZ5YKOPZS330480,42,11,000,0,Perform a periodic inspection,Completed the inspection,11/26/18,11/30/18,,,,Yes,,,
339892,3VZ4QYPPZS122352,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/2/18,5/2/18,,,,Yes,,,
339893,0NGI5JLWC8347476,42,11,000,0,Perform a periodic inspection,Completed the inspection,12/12/12,12/21/12,,,,Yes,,,
339894,3USY0GKFE8039301,42,11,000,0,Perform a periodic inspection,Completed the inspection,2/8/16,2/9/16,,,,Yes,,,
339895,3VZ6SBDPZS116273,42,11,000,0,Perform a periodic inspection,Completed the inspection,4/26/19,4/26/19,,,,Yes,,,
339896,3VZ3C9TPZS242418,42,11,000,0,Perform a periodic inspection,Completed the inspection,8/30/17,8/30/17,,,,Yes,,,
339897,3VZ4SGYPZS129591,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/9/18,5/10/18,,,,Yes,,,
339898,3USYKMEFE8059340,42,11,000,N,Perform a phase inspection,Completed the inspection,2/28/17,5/10/17,,,,Yes,,,
339899,3USXF44FE8344399,42,11,000,N,Perform a periodic inspection,Completed the inspection,12/5/14,3/18/15,,,,Yes,,,
339900,3USY1ZSFE8059533,42,11,000,0,Perform a periodic inspection,Completed the inspection,2/28/16,3/1/16,,,,Yes,,,
339901,3USVDR3FE8092560,42,12,000,0,Perform a periodic inspection,Completed the inspection,4/1/12,4/1/12,,,,Yes,,,
339902,3VZ3GKKPZS265376,42,11,000,0,Perform verification of component or system,Completed the component or system test,9/22/17,9/25/17,,,,Yes,,,
339903,3USXHR1FE8021372,42,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,1/21/15,1/21/15,,,,,,Yes,
339904,3USYFM2FE8333267,42,11,000,0,Perform a periodic inspection,Completed the inspection,11/28/16,11/28/16,,,,Yes,,,
339905,3USXRJXFE8259247,42,11,956,A,Code: MZZJNV was set.,Observed the area and attempted to repair it,9/16/15,9/17/15,,,,,Yes,,
339906,3VZ3A6LPZS233257,42,11,000,0,Perform a periodic inspection,Completed the inspection,8/20/17,8/25/17,,,,Yes,,,
339907,3USXLODFE8126318,42,41,,C,Perform system or component checks ,Completed the component or system test,4/28/15,12/14/16,,,,Yes,,,
339908,3VZ2O3PPZS134208,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/17,5/14/17,,,,Yes,,,
339909,3USXODJFE8189331,42,25,282,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/8/15,7/13/15,,,,,Yes,,
339910,3USY61TFE8142466,42,11,799,A,Aircraft weapon configuration change requested,Aircraft configuration change completed,5/21/16,5/21/16,,,,,,Yes,
339911,3VZ5UJXPZS308114,42,11,000,0,Perform a periodic inspection,Completed the inspection,11/4/18,11/10/18,,,,Yes,,,
339912,3VZ5A1HPZS218006,42,11,000,0,Perform a periodic inspection,Completed the inspection,8/6/18,8/16/18,,,,Yes,,,
339913,3USXF9RFE8345457,42,11,070,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,12/11/14,12/23/14,,,,,Yes,,
339914,3VZ3EYJPZS255164,42,11,105,B,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,9/12/17,11/17/17,,,,,Yes,,
339915,3VZ4PIUPZS116131,42,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,4/26/18,4/27/18,,,,,,Yes,
339916,3USY0W2FE8047023,42,11,799,A,Code: UXQGZJ was set.,Removed and Replaced failed part or assembly,2/16/16,2/17/16,,,,,,,Yes
339917,3USVEGWFE8102203,42,11,000,0,Perform system or component checks ,Completed the component or system test,4/11/12,4/11/12,,,,Yes,,,
339918,3USXQEAFE8230235,42,11,070,Q,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,8/18/15,9/15/15,,,,,Yes,,
339919,3VZ3X9CPZS360115,42,11,000,0,Perform Weapon Release Check,Jettisoned weapon or performed required check,12/26/17,12/26/17,,,,Yes,,Yes,
339920,3USXEHBFE8322074,42,21,255,P,Aircraft weapon configuration change requested,Aircraft configuration change completed,11/18/14,11/18/14,,,,,,Yes,
339921,3USXMSVFE8141439,42,11,000,N,Perform a phase inspection,Completed the inspection,5/21/15,5/10/17,,,,Yes,,,
339922,3USX2AHFE8132575,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/12/14,5/12/14,,,,Yes,,,
339923,3USWZZGFE8098484,42,11,000,0,Perform a periodic inspection,Completed the inspection,4/8/14,4/8/14,,,,Yes,,,
339924,3USYJQ5FE8040493,42,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,2/9/17,2/9/17,,,,,Yes,,
339925,3USXQDSFE8230222,42,11,105,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/18/15,9/3/15,,,,,Yes,,
339926,3UV6WBRFE8099604,42,11,000,0,Perform a periodic inspection,Completed the inspection,4/8/16,4/10/16,,,,Yes,,,
339927,3W16WUDPZS296672,42,11,000,0,Aircraft weapon configuration change requested,Aircraft configuration change completed,10/23/18,10/24/18,,,,,,Yes,
339928,3USV93GFE8031521,42,11,799,A,Perform verification of component or system,Completed the component or system test,1/31/12,1/31/12,,,,Yes,,,
339929,3USYF80FE8322097,42,11,000,0,Perform system or component checks ,Completed the component or system test,11/17/16,11/17/16,,,,Yes,,,
339930,3VZ49H0PZS052592,42,11,105,C,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/21/18,3/6/18,,,,,Yes,,
339931,3VZ6PC0PZS105412,42,11,000,0,Perform a periodic inspection,Completed the inspection,4/15/19,4/15/19,,,,Yes,,,
339932,3USY68FFE8147540,42,23,956,R,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,5/26/16,6/7/16,,,,,Yes,,
339933,3VZ66GJPZS021348,42,11,000,0,Perform a periodic inspection,Completed the inspection,1/21/19,1/23/19,,,,Yes,,,
339934,3USXPB0FE8204245,42,11,070,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,7/23/15,9/9/15,,,,,Yes,,
339935,3USY0GHFE8039299,42,11,000,0,Perform a periodic inspection,Completed the inspection,2/8/16,2/8/16,,,,Yes,,,
339936,3USVEHMFE8102208,42,11,000,0,Perform a periodic inspection,Completed the inspection,4/11/12,4/11/12,,,,Yes,,,
339937,3USXK1VFE8058339,42,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,2/27/15,3/2/15,,,,,Yes,,
339938,3VZ2S48PZS151182,42,11,020,B,System or component worn or broken,Removed and Replaced the system or component,5/31/17,6/16/17,,,,,Yes,,
339939,3USXQ5NFE8222061,42,11,105,B,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/10/15,8/11/15,,,,,Yes,,
339940,3VZ4Y0HPZS162285,42,11,000,0,Perform a periodic inspection,Completed the inspection,6/11/18,6/15/18,,,,Yes,,,
339941,3USYGAAFE8342028,42,11,000,0,Perform a periodic inspection,Completed the inspection,12/7/16,12/15/16,,,,Yes,,,
339942,3USX53GFE8180476,42,11,000,0,Perform a periodic inspection,Completed the inspection,6/29/14,6/30/14,,,,Yes,,,
339943,3USXQEKFE8230244,42,11,780,C,"A system, component, part, or surface on the aircraft required attention",Removed and replaced system or component,8/18/15,9/11/15,,,,,Yes,,
339944,3VZ2RLSPZS148462,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/28/17,5/31/17,,,,Yes,,,
339945,3USXPIRFE8210375,42,11,070,C,"Grounding issue found with a system, wire, or component",Attempted to repair the grounding issue,7/29/15,9/15/15,,,,,Yes,,
339946,3USXZHKFE8023237,42,11,087,A,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,1/23/16,1/23/16,,,,,Yes,,
339947,3VZ4F7GPZS075222,42,11,000,0,Perform a periodic inspection,Completed the inspection,3/16/18,3/17/18,,,,Yes,,,
339948,3USY7NIFE8167310,42,11,000,0,"A system, component, part, or surface on the aircraft required attention",Observed the area and attempted to repair it,6/15/16,6/15/16,,,,,Yes,,
339949,0NGI6WIWC8030338,42,11,000,0,Perform a periodic inspection,Completed the inspection,1/30/13,1/31/13,,,,Yes,,,
339950,3USXSV1FE8282434,42,23,956,R,Component or part failure,Removed and Replaced failed part or assembly,10/8/15,10/9/15,,,,,Yes,,Yes
339951,3VZ3CKHPZS243579,42,11,000,0,Perform a periodic inspection,Completed the inspection,8/31/17,9/8/17,,,,Yes,,,
339952,3USX2KRFE8134082,42,11,000,0,Perform a periodic inspection,Completed the inspection,5/14/14,5/16/14,,,,Yes,,,
339953,3VZ6A8DPZS043567,42,11,000,0,Perform system or component checks ,Completed the component or system test,2/12/19,2/22/19,,,,Yes,,,
339954,3VZ4F7FPZS075222,42,11,000,0,Perform a periodic inspection,Completed the inspection,3/16/18,3/21/18,,,,Yes,,,
339955,3USY3T5FE8089175,42,11,000,0,Perform a periodic inspection,Completed the inspection,3/29/16,3/30/16,,,,Yes,,,
339956,3USYB37FE8234141,42,11,000,0,Perform system or component checks ,Completed the component or system test,8/21/16,8/21/16,,,,Yes,,,
339957,3VZ5YELPZS328347,42,11,000,0,Perform a periodic inspection,Completed the inspection,11/24/18,11/24/18,,,,Yes,,,
